Município;Dose;Total Doses Aplicadas
ADAMANTINA;1° DOSE;6303
ADAMANTINA;2° DOSE;3407
ADOLFO;1° DOSE;644
ADOLFO;2° DOSE;325
AGUAÍ;1° DOSE;3596
AGUAÍ;2° DOSE;1670
ÁGUAS DA PRATA;1° DOSE;1399
ÁGUAS DA PRATA;2° DOSE;456
ÁGUAS DE LINDÓIA;1° DOSE;2541
ÁGUAS DE LINDÓIA;2° DOSE;859
ÁGUAS DE SANTA BÁRBARA;1° DOSE;847
ÁGUAS DE SANTA BÁRBARA;2° DOSE;338
ÁGUAS DE SÃO PEDRO;1° DOSE;891
ÁGUAS DE SÃO PEDRO;2° DOSE;341
AGUDOS;1° DOSE;5390
AGUDOS;2° DOSE;2391
ALAMBARI;1° DOSE;642
ALAMBARI;2° DOSE;195
ALFREDO MARCONDES;1° DOSE;829
ALFREDO MARCONDES;2° DOSE;409
ALTAIR;1° DOSE;480
ALTAIR;2° DOSE;249
ALTINÓPOLIS;1° DOSE;2212
ALTINÓPOLIS;2° DOSE;848
ALTO ALEGRE;1° DOSE;777
ALTO ALEGRE;2° DOSE;367
ALUMÍNIO;1° DOSE;1543
ALUMÍNIO;2° DOSE;411
ÁLVARES FLORENCE;1° DOSE;723
ÁLVARES FLORENCE;2° DOSE;243
ÁLVARES MACHADO;1° DOSE;3117
ÁLVARES MACHADO;2° DOSE;1104
ÁLVARO DE CARVALHO;1° DOSE;421
ÁLVARO DE CARVALHO;2° DOSE;207
ALVINLÂNDIA;1° DOSE;422
ALVINLÂNDIA;2° DOSE;142
AMERICANA;1° DOSE;29236
AMERICANA;2° DOSE;12524
AMÉRICO BRASILIENSE;1° DOSE;3932
AMÉRICO BRASILIENSE;2° DOSE;1858
AMÉRICO DE CAMPOS;1° DOSE;913
AMÉRICO DE CAMPOS;2° DOSE;304
AMPARO;1° DOSE;9844
AMPARO;2° DOSE;3981
ANALÂNDIA;1° DOSE;603
ANALÂNDIA;2° DOSE;231
ANDRADINA;1° DOSE;8741
ANDRADINA;2° DOSE;3012
ANGATUBA;1° DOSE;2650
ANGATUBA;2° DOSE;739
ANHEMBI;1° DOSE;683
ANHEMBI;2° DOSE;161
ANHUMAS;1° DOSE;599
ANHUMAS;2° DOSE;231
