Município;Dose;Total Doses Aplicadas
ADAMANTINA;1° DOSE;8027
ADAMANTINA;2° DOSE;4746
ADOLFO;1° DOSE;880
ADOLFO;2° DOSE;538
AGUAÍ;1° DOSE;4754
AGUAÍ;2° DOSE;2938
ÁGUAS DA PRATA;1° DOSE;1892
ÁGUAS DA PRATA;2° DOSE;949
ÁGUAS DE LINDÓIA;1° DOSE;3546
ÁGUAS DE LINDÓIA;2° DOSE;1934
ÁGUAS DE SANTA BÁRBARA;1° DOSE;1026
ÁGUAS DE SANTA BÁRBARA;2° DOSE;664
ÁGUAS DE SÃO PEDRO;1° DOSE;1132
ÁGUAS DE SÃO PEDRO;2° DOSE;662
AGUDOS;1° DOSE;6883
AGUDOS;2° DOSE;3866
ALAMBARI;1° DOSE;900
ALAMBARI;2° DOSE;419
ALFREDO MARCONDES;1° DOSE;1162
ALFREDO MARCONDES;2° DOSE;650
ALTAIR;1° DOSE;530
ALTAIR;2° DOSE;390
ALTINÓPOLIS;1° DOSE;3201
ALTINÓPOLIS;2° DOSE;1883
ALTO ALEGRE;1° DOSE;999
ALTO ALEGRE;2° DOSE;613
ALUMÍNIO;1° DOSE;2088
ALUMÍNIO;2° DOSE;1162
ÁLVARES FLORENCE;1° DOSE;944
ÁLVARES FLORENCE;2° DOSE;500
ÁLVARES MACHADO;1° DOSE;4239
ÁLVARES MACHADO;2° DOSE;2440
ÁLVARO DE CARVALHO;1° DOSE;594
ÁLVARO DE CARVALHO;2° DOSE;367
ALVINLÂNDIA;1° DOSE;555
ALVINLÂNDIA;2° DOSE;305
AMERICANA;1° DOSE;39501
AMERICANA;2° DOSE;22013
AMÉRICO BRASILIENSE;1° DOSE;5128
AMÉRICO BRASILIENSE;2° DOSE;3133
AMÉRICO DE CAMPOS;1° DOSE;1223
AMÉRICO DE CAMPOS;2° DOSE;689
AMPARO;1° DOSE;12767
AMPARO;2° DOSE;7932
ANALÂNDIA;1° DOSE;785
ANALÂNDIA;2° DOSE;496
ANDRADINA;1° DOSE;11301
ANDRADINA;2° DOSE;6663
ANGATUBA;1° DOSE;3804
ANGATUBA;2° DOSE;1800
ANHEMBI;1° DOSE;986
ANHEMBI;2° DOSE;428
ANHUMAS;1° DOSE;771
ANHUMAS;2° DOSE;466
APARECIDA;1° DOSE;5722
APARECIDA;2° DOSE;3194
APARECIDA D'OESTE;1° DOSE;1137
APARECIDA D'OESTE;2° DOSE;708
APIAÍ;1° DOSE;3768
APIAÍ;2° DOSE;2191
ARAÇARIGUAMA;1° DOSE;1988
ARAÇARIGUAMA;2° DOSE;1350
ARAÇATUBA;1° DOSE;38266
ARAÇATUBA;2° DOSE;23494
ARAÇOIABA DA SERRA;1° DOSE;4456
ARAÇOIABA DA SERRA;2° DOSE;2612
ARAMINA;1° DOSE;958
