Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
UNIÃO PAULISTA;UNICA;24
URU;UNICA;26
TRABIJU;UNICA;35
FERNÃO;UNICA;30
DIRCE REIS;UNICA;18
PAULISTÂNIA;UNICA;38
VITÓRIA BRASIL;UNICA;37
FLORA RICA;UNICA;19
SANTA SALETE;UNICA;30
SÃO JOÃO DE IRACEMA;UNICA;34
SANTANA DA PONTE PENSA;UNICA;32
MESÓPOLIS;UNICA;36
SANTA CRUZ DA ESPERANÇA;UNICA;40
ASPÁSIA;UNICA;15
BOREBI;UNICA;50
TURIÚBA;UNICA;40
MARINÓPOLIS;UNICA;40
ARCO-ÍRIS;UNICA;30
SAGRES;UNICA;46
GUARANI D'OESTE;UNICA;30
ARAPEÍ;UNICA;24
TURMALINA;UNICA;23
BENTO DE ABREU;UNICA;57
EMBAÚBA;UNICA;60
NOVA CANAÃ PAULISTA;UNICA;25
LUCIANÓPOLIS;UNICA;44
NOVA GUATAPORANGA;UNICA;35
CRUZÁLIA;UNICA;32
MONÇÕES;UNICA;50
SÃO JOÃO DO PAU D'ALHO;UNICA;25
DOLCINÓPOLIS;UNICA;54
SANTA CLARA D'OESTE;UNICA;32
SÃO JOÃO DAS DUAS PONTES;UNICA;60
ZACARIAS;UNICA;69
PONTES GESTAL;UNICA;61
TAQUARAL;UNICA;60
TORRE DE PEDRA;UNICA;50
RIBEIRÃO DOS ÍNDIOS;UNICA;44
NANTES;UNICA;58
LOURDES;UNICA;50
ÓLEO;UNICA;57
ESTRELA DO NORTE;UNICA;48
BREJO ALEGRE;UNICA;72
LUTÉCIA;UNICA;55
RUBIÁCEA;UNICA;46
BOM SUCESSO DE ITARARÉ;UNICA;78
CÁSSIA DOS COQUEIROS;UNICA;52
PARISI;UNICA;46
TIMBURI;UNICA;39
QUEIROZ;UNICA;85
MOMBUCA;UNICA;71
ALVINLÂNDIA;UNICA;58
SANTA MERCEDES;UNICA;53
PEDRANÓPOLIS;UNICA;56
GABRIEL MONTEIRO;UNICA;62
RIBEIRA;UNICA;42
JUMIRIM;UNICA;99
JERIQUARA;UNICA;71
OSCAR BRESSANE;UNICA;45
CÂNDIDO RODRIGUES;UNICA;56
PLATINA;UNICA;77
SANTA RITA D'OESTE;UNICA;58
NOVA LUZITÂNIA;UNICA;126
PEDRINHAS PAULISTA;UNICA;56
MARAPOAMA;UNICA;71
SANTO EXPEDITO;UNICA;60
ALTAIR;UNICA;115
QUADRA;UNICA;96
ELISIÁRIO;UNICA;100
SÃO FRANCISCO;UNICA;45
FLORÍNEA;UNICA;26
MIRA ESTRELA;UNICA;51
ITAOCA;UNICA;33
EMILIANÓPOLIS;UNICA;66
