Municipio;Dose;Contagem de Id Vacinacao
ADAMANTINA;1° Dose;919
ADOLFO;1° Dose;99
AGUAI;1° Dose;379
AGUAS DA PRATA;1° Dose;129
AGUAS DE LINDOIA;1° Dose;96
AGUAS DE SANTA BARBARA;1° Dose;114
AGUDOS;1° Dose;830
ALAMBARI;1° Dose;58
ALFREDO MARCONDES;1° Dose;31
ALTAIR;1° Dose;103
ALTINOPOLIS;1° Dose;176
ALTO ALEGRE;1° Dose;98
ALUMINIO;1° Dose;195
ALVARES FLORENCE;1° Dose;68
ALVARES MACHADO;1° Dose;287
ALVINLANDIA;1° Dose;43
AMERICANA;1° Dose;493
AMERICO BRASILIENSE;1° Dose;257
AMERICO DE CAMPOS;1° Dose;106
AMPARO;1° Dose;1417
ANALANDIA;1° Dose;82
ANDRADINA;1° Dose;806
ANGATUBA;1° Dose;111
ANHEMBI;1° Dose;71
ANHUMAS;1° Dose;86
APARECIDA;1° Dose;307
APARECIDA D'OESTE;1° Dose;123
APIAI;1° Dose;80
ARACARIGUAMA;1° Dose;153
ARACATUBA;1° Dose;2414
ARACOIABA DA SERRA;1° Dose;166
ARAMINA;1° Dose;58
ARANDU;1° Dose;93
ARAPEI;1° Dose;48
ARARAQUARA;1° Dose;4019
ARARAS;1° Dose;2811
ARCO-IRIS;1° Dose;88
AREALVA;1° Dose;138
AREIAS;1° Dose;49
AREIOPOLIS;1° Dose;93
ARIRANHA;1° Dose;230
ARTUR NOGUEIRA;1° Dose;451
ARUJA;1° Dose;283
ASPASIA;1° Dose;17
ASSIS;1° Dose;1285
ATIBAIA;1° Dose;1636
AURIFLAMA;1° Dose;294
AVAI;1° Dose;89
AVANHANDAVA;1° Dose;107
AVARE;1° Dose;2159
BADY BASSITT;1° Dose;116
BALBINOS;1° Dose;68
BALSAMO;1° Dose;208
BANANAL;1° Dose;141
BARAO DE ANTONINA;1° Dose;82
BARBOSA;1° Dose;129
BARIRI;1° Dose;708
BARRA BONITA;1° Dose;734
BARRA DO CHAPEU;1° Dose;33
BARRA DO TURVO;1° Dose;45
BARRETOS;1° Dose;2493
BARRINHA;1° Dose;270
BARUERI;1° Dose;4725
BASTOS;1° Dose;108
BATATAIS;1° Dose;28
BAURU;1° Dose;3215
BEBEDOURO;1° Dose;1476
BENTO DE ABREU;1° Dose;41
BERNARDINO DE CAMPOS;1° Dose;37
BERTIOGA;1° Dose;765
BILAC;1° Dose;27
BIRIGUI;1° Dose;709
BIRITIBA-MIRIM;1° Dose;219
BOA ESPERANCA DO SUL;1° Dose;154
BOCAINA;1° Dose;176
BOFETE;1° Dose;98
BOITUVA;1° Dose;465
BOM JESUS DOS PERDOES;1° Dose;226
BOM SUCESSO DE ITARARE;1° Dose;44
BORA;1° Dose;17
BORACEIA;1° Dose;73
BORBOREMA;1° Dose;234
BOREBI;1° Dose;37
BOTUCATU;1° Dose;4882
BRAGANCA PAULISTA;1° Dose;2340
BRAUNA;1° Dose;102
BRODOWSKI;1° Dose;191
BROTAS;1° Dose;328
BURI;1° Dose;23
BURITAMA;1° Dose;137
BURITIZAL;1° Dose;111
CABRALIA PAULISTA;1° Dose;80
CABREUVA;1° Dose;22
CACAPAVA;1° Dose;920
CACHOEIRA PAULISTA;1° Dose;165
CACONDE;1° Dose;62
CAFELANDIA;1° Dose;16
CAIEIRAS;1° Dose;1337
CAIUA;1° Dose;95
CAJAMAR;1° Dose;466
CAJATI;1° Dose;158
CAJOBI;1° Dose;241
CAJURU;1° Dose;2
CAMPINA DO MONTE ALEGRE;1° Dose;63
CAMPINAS;1° Dose;25306
CAMPO LIMPO PAULISTA;1° Dose;906
CAMPOS DO JORDAO;1° Dose;762
CAMPOS NOVOS PAULISTA;1° Dose;84
CANANEIA;1° Dose;133
CANAS;1° Dose;31
CANDIDO MOTA;1° Dose;236
CANDIDO RODRIGUES;1° Dose;50
CANITAR;1° Dose;46
CAPAO BONITO;1° Dose;602
CAPELA DO ALTO;1° Dose;45
CAPIVARI;1° Dose;35
CARAGUATATUBA;1° Dose;1757
CARAPICUIBA;1° Dose;817
CARDOSO;1° Dose;234
CASA BRANCA;1° Dose;68
CASSIA DOS COQUEIROS;1° Dose;54
CASTILHO;1° Dose;235
CATANDUVA;1° Dose;2604
CATIGUA;1° Dose;79
CEDRAL;1° Dose;111
CERQUEIRA CESAR;1° Dose;268
CERQUILHO;1° Dose;267
CESARIO LANGE;1° Dose;211
CHARQUEADA;1° Dose;114
CHAVANTES;1° Dose;56
CLEMENTINA;1° Dose;65
COLINA;1° Dose;143
COLOMBIA;1° Dose;117
CONCHAL;1° Dose;332
CONCHAS;1° Dose;249
CORDEIROPOLIS;1° Dose;338
COROADOS;1° Dose;60
CORONEL MACEDO;1° Dose;93
CORUMBATAI;1° Dose;64
COSMOPOLIS;1° Dose;130
COSMORAMA;1° Dose;138
COTIA;1° Dose;1564
CRAVINHOS;1° Dose;9
CRISTAIS PAULISTA;1° Dose;142
