Municipio;Dose;Contagem de Id Vacinacao
AGUAS DA PRATA;1° Dose;45
AGUDOS;1° Dose;58
ALAMBARI;1° Dose;16
ALUMINIO;1° Dose;37
ALVARES FLORENCE;1° Dose;5
AMERICO BRASILIENSE;1° Dose;6
AMERICO DE CAMPOS;1° Dose;17
ANDRADINA;1° Dose;9
ANGATUBA;1° Dose;1
APARECIDA;1° Dose;5
ARACARIGUAMA;1° Dose;49
ARACATUBA;1° Dose;97
ARANDU;1° Dose;27
ARAPEI;1° Dose;1
ARARAQUARA;1° Dose;48
AREIAS;1° Dose;3
ATIBAIA;1° Dose;311
AVAI;1° Dose;29
AVARE;1° Dose;403
BARAO DE ANTONINA;1° Dose;30
BARBOSA;1° Dose;40
BARRETOS;1° Dose;210
BARUERI;1° Dose;1
BERTIOGA;1° Dose;159
BIRIGUI;1° Dose;50
BIRITIBA-MIRIM;1° Dose;38
BOFETE;1° Dose;9
BOITUVA;1° Dose;9
BOM JESUS DOS PERDOES;1° Dose;21
BORBOREMA;1° Dose;1
BOTUCATU;1° Dose;1028
BRAUNA;1° Dose;28
BURI;1° Dose;1
BURITIZAL;1° Dose;1
CACAPAVA;1° Dose;298
CAIEIRAS;1° Dose;14
CAJAMAR;1° Dose;20
CAJOBI;1° Dose;9
CAMPINA DO MONTE ALEGRE;1° Dose;38
CAMPINAS;1° Dose;1853
CAMPOS NOVOS PAULISTA;1° Dose;2
CANDIDO MOTA;1° Dose;2
CANDIDO RODRIGUES;1° Dose;3
CANITAR;1° Dose;6
CAPAO BONITO;1° Dose;53
CAPELA DO ALTO;1° Dose;2
CARAGUATATUBA;1° Dose;5
CARAPICUIBA;1° Dose;27
CASA BRANCA;1° Dose;1
CATANDUVA;1° Dose;889
CATIGUA;1° Dose;25
CEDRAL;1° Dose;37
CERQUEIRA CESAR;1° Dose;22
CERQUILHO;1° Dose;12
CESARIO LANGE;1° Dose;27
CLEMENTINA;1° Dose;14
CONCHAL;1° Dose;2
CONCHAS;1° Dose;28
COTIA;1° Dose;88
CRISTAIS PAULISTA;1° Dose;19
CUBATAO;1° Dose;88
DESCALVADO;1° Dose;35
DOLCINOPOLIS;1° Dose;20
DOURADO;1° Dose;10
ELISIARIO;1° Dose;17
EMBAUBA;1° Dose;3
ESTRELA D'OESTE;1° Dose;47
FERNANDO PRESTES;1° Dose;19
FERNANDOPOLIS;1° Dose;95
FERRAZ DE VASCONCELOS;1° Dose;1
FLOREAL;1° Dose;24
FRANCISCO MORATO;1° Dose;1
FRANCO DA ROCHA;1° Dose;70
GARCA;1° Dose;67
GASTAO VIDIGAL;1° Dose;3
GAVIAO PEIXOTO;1° Dose;21
GENERAL SALGADO;1° Dose;48
GLICERIO;1° Dose;4
GUAIRA;1° Dose;18
GUARANI D'OESTE;1° Dose;4
GUARARAPES;1° Dose;2
GUARAREMA;1° Dose;95
GUAREI;1° Dose;19
GUARUJA;1° Dose;2
GUARULHOS;1° Dose;350
HOLAMBRA;1° Dose;8
IACANGA;1° Dose;82
IBATE;1° Dose;50
IBIRA;1° Dose;12
IBITINGA;1° Dose;3
IGARATA;1° Dose;79
IGUAPE;1° Dose;26
ILHABELA;1° Dose;11
INDIANA;1° Dose;24
INDIAPORA;1° Dose;4
INUBIA PAULISTA;1° Dose;17
IPIGUA;1° Dose;32
ITAPECERICA DA SERRA;1° Dose;244
ITAPETININGA;1° Dose;186
ITAPEVI;1° Dose;131
ITAPIRA;1° Dose;4
ITAPOLIS;1° Dose;103
ITAPURA;1° Dose;35
ITATIBA;1° Dose;69
ITU;1° Dose;105
ITUPEVA;1° Dose;24
JABORANDI;1° Dose;15
JACI;1° Dose;23
JAMBEIRO;1° Dose;33
JANDIRA;1° Dose;33
JUMIRIM;1° Dose;21
JUQUITIBA;1° Dose;6
LAGOINHA;1° Dose;23
LAVINIA;1° Dose;25
LEME;1° Dose;377
LENCOIS PAULISTA;1° Dose;6
LINS;1° Dose;47
LORENA;1° Dose;84
LUCIANOPOLIS;1° Dose;22
MACATUBA;1° Dose;20
MAGDA;1° Dose;38
MANDURI;1° Dose;19
MARILIA;1° Dose;58
MATAO;1° Dose;366
MENDONCA;1° Dose;7
MIRANDOPOLIS;1° Dose;6
MIRASSOL;1° Dose;303
MIRASSOLANDIA;1° Dose;23
MOGI MIRIM;1° Dose;518
MONCOES;1° Dose;32
MONTE MOR;1° Dose;68
MURUTINGA DO SUL;1° Dose;1
NATIVIDADE DA SERRA;1° Dose;8
NHANDEARA;1° Dose;39
NIPOA;1° Dose;7
NOVA EUROPA;1° Dose;30
NOVAIS;1° Dose;43
