Município;Dose;Total Doses Aplicadas
ADAMANTINA;1° DOSE;10916
ADAMANTINA;2° DOSE;6098
ADOLFO;1° DOSE;1248
ADOLFO;2° DOSE;640
AGUAÍ;1° DOSE;7031
AGUAÍ;2° DOSE;3850
ÁGUAS DA PRATA;1° DOSE;2572
ÁGUAS DA PRATA;2° DOSE;1171
ÁGUAS DE LINDÓIA;1° DOSE;5019
ÁGUAS DE LINDÓIA;2° DOSE;2594
ÁGUAS DE SANTA BÁRBARA;1° DOSE;1337
ÁGUAS DE SANTA BÁRBARA;2° DOSE;852
ÁGUAS DE SÃO PEDRO;1° DOSE;1542
ÁGUAS DE SÃO PEDRO;2° DOSE;916
AGUDOS;1° DOSE;8822
AGUDOS;2° DOSE;5486
ALAMBARI;1° DOSE;1378
ALAMBARI;2° DOSE;661
ALFREDO MARCONDES;1° DOSE;1383
ALFREDO MARCONDES;2° DOSE;861
ALTAIR;1° DOSE;862
ALTAIR;2° DOSE;485
ALTINÓPOLIS;1° DOSE;4308
ALTINÓPOLIS;2° DOSE;2484
ALTO ALEGRE;1° DOSE;1229
ALTO ALEGRE;2° DOSE;725
ALUMÍNIO;1° DOSE;3162
ALUMÍNIO;2° DOSE;1621
ÁLVARES FLORENCE;1° DOSE;1217
ÁLVARES FLORENCE;2° DOSE;734
ÁLVARES MACHADO;1° DOSE;5956
ÁLVARES MACHADO;2° DOSE;3012
ÁLVARO DE CARVALHO;1° DOSE;812
ÁLVARO DE CARVALHO;2° DOSE;476
ALVINLÂNDIA;1° DOSE;747
ALVINLÂNDIA;2° DOSE;361
AMERICANA;1° DOSE;55574
AMERICANA;2° DOSE;29787
AMÉRICO BRASILIENSE;1° DOSE;7690
AMÉRICO BRASILIENSE;2° DOSE;4138
AMÉRICO DE CAMPOS;1° DOSE;1674
AMÉRICO DE CAMPOS;2° DOSE;892
AMPARO;1° DOSE;18107
AMPARO;2° DOSE;10009
ANALÂNDIA;1° DOSE;1171
ANALÂNDIA;2° DOSE;608
ANDRADINA;1° DOSE;14694
ANDRADINA;2° DOSE;8583
ANGATUBA;1° DOSE;5098
ANGATUBA;2° DOSE;2576
ANHEMBI;1° DOSE;1498
ANHEMBI;2° DOSE;678
ANHUMAS;1° DOSE;1051
ANHUMAS;2° DOSE;598
APARECIDA;1° DOSE;9379
APARECIDA;2° DOSE;4228
APARECIDA D'OESTE;1° DOSE;1655
APARECIDA D'OESTE;2° DOSE;754
APIAÍ;1° DOSE;5121
APIAÍ;2° DOSE;2831
ARAÇARIGUAMA;1° DOSE;2945
ARAÇARIGUAMA;2° DOSE;1647
ARAÇATUBA;1° DOSE;54355
ARAÇATUBA;2° DOSE;29587
ARAÇOIABA DA SERRA;1° DOSE;6145
ARAÇOIABA DA SERRA;2° DOSE;3102
ARAMINA;1° DOSE;1384
ARAMINA;2° DOSE;684
ARANDU;1° DOSE;1481
ARANDU;2° DOSE;791
ARAPEÍ;1° DOSE;633
ARAPEÍ;2° DOSE;371
ARARAQUARA;1° DOSE;61710
ARARAQUARA;2° DOSE;33703
ARARAS;1° DOSE;31048
ARARAS;2° DOSE;17625
ARCO-ÍRIS;1° DOSE;709
ARCO-ÍRIS;2° DOSE;489
AREALVA;1° DOSE;2351
AREALVA;2° DOSE;1310
AREIAS;1° DOSE;905
AREIAS;2° DOSE;476
AREIÓPOLIS;1° DOSE;1714
AREIÓPOLIS;2° DOSE;881
ARIRANHA;1° DOSE;2148
ARIRANHA;2° DOSE;1172
ARTUR NOGUEIRA;1° DOSE;10166
ARTUR NOGUEIRA;2° DOSE;5275
ARUJÁ;1° DOSE;17196
ARUJÁ;2° DOSE;7382
ASPÁSIA;1° DOSE;601
ASPÁSIA;2° DOSE;339
ASSIS;1° DOSE;26409
ASSIS;2° DOSE;14204
ATIBAIA;1° DOSE;32599
ATIBAIA;2° DOSE;18476
AURIFLAMA;1° DOSE;3758
AURIFLAMA;2° DOSE;2011
AVAÍ;1° DOSE;1401
AVAÍ;2° DOSE;1057
AVANHANDAVA;1° DOSE;2413
AVANHANDAVA;2° DOSE;1124
AVARÉ;1° DOSE;22180
AVARÉ;2° DOSE;11965
BADY BASSITT;1° DOSE;4374
BADY BASSITT;2° DOSE;2158
BALBINOS;1° DOSE;451
BALBINOS;2° DOSE;289
BÁLSAMO;1° DOSE;2535
BÁLSAMO;2° DOSE;1492
BANANAL;1° DOSE;2710
BANANAL;2° DOSE;1639
BARÃO DE ANTONINA;1° DOSE;939
BARÃO DE ANTONINA;2° DOSE;562
BARBOSA;1° DOSE;1513
BARBOSA;2° DOSE;809
BARIRI;1° DOSE;8814
BARIRI;2° DOSE;4837
BARRA BONITA;1° DOSE;9284
BARRA BONITA;2° DOSE;5711
BARRA DO CHAPÉU;1° DOSE;1087
BARRA DO CHAPÉU;2° DOSE;501
BARRA DO TURVO;1° DOSE;2149
BARRA DO TURVO;2° DOSE;1398
BARRETOS;1° DOSE;32300
BARRETOS;2° DOSE;17709
BARRINHA;1° DOSE;5024
BARRINHA;2° DOSE;2321
BARUERI;1° DOSE;52198
BARUERI;2° DOSE;26556
BASTOS;1° DOSE;5473
BASTOS;2° DOSE;2581
BATATAIS;1° DOSE;15475
BATATAIS;2° DOSE;8184
BAURU;1° DOSE;94721
BAURU;2° DOSE;53668
BEBEDOURO;1° DOSE;18881
BEBEDOURO;2° DOSE;9757
