Municipio;Dose;Contagem de Id Vacinacao
ADAMANTINA;1° Dose;1388
ADOLFO;1° Dose;122
AGUAI;1° Dose;404
AGUAS DA PRATA;1° Dose;129
AGUAS DE LINDOIA;1° Dose;210
AGUAS DE SANTA BARBARA;1° Dose;152
AGUAS DE SAO PEDRO;1° Dose;74
AGUDOS;1° Dose;1513
ALAMBARI;1° Dose;58
ALFREDO MARCONDES;1° Dose;117
ALTAIR;1° Dose;133
ALTINOPOLIS;1° Dose;263
ALTO ALEGRE;1° Dose;98
ALUMINIO;1° Dose;228
ALVARES FLORENCE;1° Dose;89
ALVARES MACHADO;1° Dose;394
ALVARO DE CARVALHO;1° Dose;44
ALVINLANDIA;1° Dose;58
AMERICANA;1° Dose;2227
AMERICO BRASILIENSE;1° Dose;876
AMERICO DE CAMPOS;1° Dose;135
AMPARO;1° Dose;1448
ANALANDIA;1° Dose;113
ANDRADINA;1° Dose;1389
ANGATUBA;1° Dose;252
ANHEMBI;1° Dose;83
ANHUMAS;1° Dose;128
APARECIDA;1° Dose;502
APARECIDA D'OESTE;1° Dose;145
APIAI;1° Dose;253
ARACARIGUAMA;1° Dose;218
ARACATUBA;1° Dose;3143
ARACOIABA DA SERRA;1° Dose;422
ARAMINA;1° Dose;86
ARANDU;1° Dose;106
ARAPEI;1° Dose;51
ARARAQUARA;1° Dose;4780
ARARAS;1° Dose;3034
ARCO-IRIS;1° Dose;120
AREALVA;1° Dose;139
AREIAS;1° Dose;94
AREIOPOLIS;1° Dose;156
ARIRANHA;1° Dose;230
ARTUR NOGUEIRA;1° Dose;700
ARUJA;1° Dose;429
ASPASIA;1° Dose;26
ASSIS;1° Dose;1530
ATIBAIA;1° Dose;1709
AURIFLAMA;1° Dose;382
AVAI;1° Dose;94
AVANHANDAVA;1° Dose;202
AVARE;1° Dose;2844
BADY BASSITT;1° Dose;249
BALBINOS;1° Dose;73
BALSAMO;1° Dose;209
BANANAL;1° Dose;219
BARAO DE ANTONINA;1° Dose;128
BARBOSA;1° Dose;167
BARIRI;1° Dose;837
BARRA BONITA;1° Dose;1065
BARRA DO CHAPEU;1° Dose;78
BARRA DO TURVO;1° Dose;55
BARRETOS;1° Dose;4098
BARRINHA;1° Dose;397
BARUERI;1° Dose;6166
BASTOS;1° Dose;196
BATATAIS;1° Dose;117
BAURU;1° Dose;5048
BEBEDOURO;1° Dose;1783
BENTO DE ABREU;1° Dose;52
BERNARDINO DE CAMPOS;1° Dose;284
BERTIOGA;1° Dose;1027
BILAC;1° Dose;168
BIRIGUI;1° Dose;1081
BIRITIBA-MIRIM;1° Dose;337
BOA ESPERANCA DO SUL;1° Dose;238
BOCAINA;1° Dose;234
BOFETE;1° Dose;135
BOITUVA;1° Dose;685
BOM JESUS DOS PERDOES;1° Dose;251
BOM SUCESSO DE ITARARE;1° Dose;69
BORA;1° Dose;39
BORACEIA;1° Dose;95
BORBOREMA;1° Dose;347
BOREBI;1° Dose;40
BOTUCATU;1° Dose;6412
BRAGANCA PAULISTA;1° Dose;2841
BRAUNA;1° Dose;132
BREJO ALEGRE;1° Dose;6
BRODOWSKI;1° Dose;520
BROTAS;1° Dose;405
BURI;1° Dose;41
BURITAMA;1° Dose;380
BURITIZAL;1° Dose;148
CABRALIA PAULISTA;1° Dose;93
CABREUVA;1° Dose;22
CACAPAVA;1° Dose;1203
CACHOEIRA PAULISTA;1° Dose;453
CACONDE;1° Dose;86
CAFELANDIA;1° Dose;53
CAIABU;1° Dose;19
CAIEIRAS;1° Dose;1846
CAIUA;1° Dose;107
CAJAMAR;1° Dose;491
CAJATI;1° Dose;242
CAJOBI;1° Dose;280
CAJURU;1° Dose;86
CAMPINA DO MONTE ALEGRE;1° Dose;85
CAMPINAS;1° Dose;32324
CAMPO LIMPO PAULISTA;1° Dose;1283
CAMPOS DO JORDAO;1° Dose;992
CAMPOS NOVOS PAULISTA;1° Dose;114
CANANEIA;1° Dose;259
CANAS;1° Dose;32
CANDIDO MOTA;1° Dose;351
CANDIDO RODRIGUES;1° Dose;61
CANITAR;1° Dose;67
CAPAO BONITO;1° Dose;676
CAPELA DO ALTO;1° Dose;91
CAPIVARI;1° Dose;130
CARAGUATATUBA;1° Dose;2168
CARAPICUIBA;1° Dose;1085
CARDOSO;1° Dose;234
CASA BRANCA;1° Dose;276
CASSIA DOS COQUEIROS;1° Dose;54
CASTILHO;1° Dose;390
CATANDUVA;1° Dose;5301
CATIGUA;1° Dose;108
CEDRAL;1° Dose;258
CERQUEIRA CESAR;1° Dose;437
CERQUILHO;1° Dose;453
CESARIO LANGE;1° Dose;253
CHARQUEADA;1° Dose;174
CHAVANTES;1° Dose;132
CLEMENTINA;1° Dose;96
COLINA;1° Dose;202
COLOMBIA;1° Dose;171
CONCHAL;1° Dose;377
CONCHAS;1° Dose;295
CORDEIROPOLIS;1° Dose;358
COROADOS;1° Dose;71
CORONEL MACEDO;1° Dose;136
CORUMBATAI;1° Dose;64
COSMOPOLIS;1° Dose;439
COSMORAMA;1° Dose;188
COTIA;1° Dose;2554
CRAVINHOS;1° Dose;20
CRISTAIS PAULISTA;1° Dose;178
CRUZALIA;1° Dose;51
CRUZEIRO;1° Dose;1123
CUBATAO;1° Dose;1101
CUNHA;1° Dose;223
DESCALVADO;1° Dose;762
DIADEMA;1° Dose;2434
DIRCE REIS;1° Dose;54
DIVINOLANDIA;1° Dose;573
DOBRADA;1° Dose;111
DOIS CORREGOS;1° Dose;335
DOLCINOPOLIS;1° Dose;56
DOURADO;1° Dose;111
DRACENA;1° Dose;1523
DUARTINA;1° Dose;150
DUMONT;1° Dose;142
ECHAPORA;1° Dose;72
ELDORADO;1° Dose;671
ELIAS FAUSTO;1° Dose;195
ELISIARIO;1° Dose;63
EMBAUBA;1° Dose;49
EMBU DAS ARTES;1° Dose;1624
EMBU-GUACU;1° Dose;633
EMILIANOPOLIS;1° Dose;86
ENGENHEIRO COELHO;1° Dose;281
ESPIRITO SANTO DO PINHAL;1° Dose;1243
ESPIRITO SANTO DO TURVO;1° Dose;50
ESTIVA GERBI;1° Dose;83
ESTRELA DO NORTE;1° Dose;80
ESTRELA D'OESTE;1° Dose;282
EUCLIDES DA CUNHA PAULISTA;1° Dose;133
FARTURA;1° Dose;395
FERNANDO PRESTES;1° Dose;140
FERNANDOPOLIS;1° Dose;493
FERNAO;1° Dose;74
FERRAZ DE VASCONCELOS;1° Dose;1846
FLORA RICA;1° Dose;92
FLOREAL;1° Dose;98
FLORIDA PAULISTA;1° Dose;148
FLORINIA;1° Dose;110
FRANCA;1° Dose;5543
FRANCISCO MORATO;1° Dose;1240
FRANCO DA ROCHA;1° Dose;1985
GABRIEL MONTEIRO;1° Dose;30
GALIA;1° Dose;212
GARCA;1° Dose;803
GASTAO VIDIGAL;1° Dose;86
GAVIAO PEIXOTO;1° Dose;124
GENERAL SALGADO;1° Dose;429
GLICERIO;1° Dose;87
GUAICARA;1° Dose;139
GUAIMBE;1° Dose;152
GUAIRA;1° Dose;850
GUAPIACU;1° Dose;215
GUAPIARA;1° Dose;236
GUARA;1° Dose;505
GUARACAI;1° Dose;123
GUARACI;1° Dose;211
GUARANI D'OESTE;1° Dose;37
GUARANTA;1° Dose;147
GUARARAPES;1° Dose;512
GUARAREMA;1° Dose;563
GUARATINGUETA;1° Dose;946
GUAREI;1° Dose;254
GUARIBA;1° Dose;269
GUARUJA;1° Dose;3423
GUARULHOS;1° Dose;12625
GUATAPARA;1° Dose;102
GUZOLANDIA;1° Dose;84
HERCULANDIA;1° Dose;173
HOLAMBRA;1° Dose;91
HORTOLANDIA;1° Dose;387
IACANGA;1° Dose;272
IACRI;1° Dose;30
IARAS;1° Dose;143
IBATE;1° Dose;409
IBIRA;1° Dose;288
IBIRAREMA;1° Dose;87
IBITINGA;1° Dose;1443
IBIUNA;1° Dose;425
ICEM;1° Dose;208
IEPE;1° Dose;259
IGARACU DO TIETE;1° Dose;299
IGARAPAVA;1° Dose;274
IGARATA;1° Dose;173
IGUAPE;1° Dose;396
ILHA COMPRIDA;1° Dose;186
ILHA SOLTEIRA;1° Dose;649
ILHABELA;1° Dose;842
INDAIATUBA;1° Dose;4569
INDIANA;1° Dose;119
INDIAPORA;1° Dose;114
INUBIA PAULISTA;1° Dose;109
IPAUSSU;1° Dose;198
IPERO;1° Dose;322
IPEUNA;1° Dose;69
IPIGUA;1° Dose;113
IPORANGA;1° Dose;72
IPUA;1° Dose;197
IRACEMAPOLIS;1° Dose;469
IRAPUA;1° Dose;156
IRAPURU;1° Dose;117
ITABERA;1° Dose;236
ITAI;1° Dose;504
ITAJOBI;1° Dose;347
ITAJU;1° Dose;73
ITANHAEM;1° Dose;874
ITAOCA;1° Dose;62
ITAPECERICA DA SERRA;1° Dose;1389
ITAPETININGA;1° Dose;3320
ITAPEVA;1° Dose;1724
ITAPEVI;1° Dose;1747
ITAPIRA;1° Dose;669
ITAPIRAPUA PAULISTA;1° Dose;63
ITAPOLIS;1° Dose;738
ITAPORANGA;1° Dose;277
ITAPUI;1° Dose;270
ITAPURA;1° Dose;85
ITAQUAQUECETUBA;1° Dose;1275
ITARARE;1° Dose;815
ITARIRI;1° Dose;176
ITATIBA;1° Dose;1798
ITATINGA;1° Dose;203
ITIRAPINA;1° Dose;301
ITIRAPUA;1° Dose;122
ITOBI;1° Dose;191
ITU;1° Dose;1335
ITUPEVA;1° Dose;745
ITUVERAVA;1° Dose;582
JABORANDI;1° Dose;175
JABOTICABAL;1° Dose;1115
JACAREI;1° Dose;790
JACI;1° Dose;323
JACUPIRANGA;1° Dose;186
JAGUARIUNA;1° Dose;439
JALES;1° Dose;769
JAMBEIRO;1° Dose;97
JANDIRA;1° Dose;544
JARDINOPOLIS;1° Dose;512
JARINU;1° Dose;305
JAU;1° Dose;3572
JERIQUARA;1° Dose;86
JOANOPOLIS;1° Dose;333
JOAO RAMALHO;1° Dose;84
JOSE BONIFACIO;1° Dose;764
JULIO MESQUITA;1° Dose;64
JUMIRIM;1° Dose;57
JUNDIAI;1° Dose;3880
JUNQUEIROPOLIS;1° Dose;548
JUQUIA;1° Dose;262
JUQUITIBA;1° Dose;413
LAGOINHA;1° Dose;128
LARANJAL PAULISTA;1° Dose;515
LAVINIA;1° Dose;136
LAVRINHAS;1° Dose;89
LEME;1° Dose;2012
LENCOIS PAULISTA;1° Dose;1159
LIMEIRA;1° Dose;388
LINDOIA;1° Dose;165
LINS;1° Dose;1784
LORENA;1° Dose;1178
LOURDES;1° Dose;56
LOUVEIRA;1° Dose;691
LUCELIA;1° Dose;338
LUCIANOPOLIS;1° Dose;52
LUIS ANTONIO;1° Dose;273
LUIZIANIA;1° Dose;69
LUPERCIO;1° Dose;83
LUTECIA;1° Dose;57
MACATUBA;1° Dose;326
MACAUBAL;1° Dose;248
MACEDONIA;1° Dose;62
MAGDA;1° Dose;106
MAIRINQUE;1° Dose;513
MAIRIPORA;1° Dose;178
MANDURI;1° Dose;168
MARABA PAULISTA;1° Dose;60
MARACAI;1° Dose;303
MARAPOAMA;1° Dose;100
MARIAPOLIS;1° Dose;59
MARILIA;1° Dose;6433
MARINOPOLIS;1° Dose;67
MARTINOPOLIS;1° Dose;455
MATAO;1° Dose;1639
MAUA;1° Dose;1197
MENDONCA;1° Dose;199
MERIDIANO;1° Dose;103
MESOPOLIS;1° Dose;58
MIGUELOPOLIS;1° Dose;638
MINEIROS DO TIETE;1° Dose;216
MIRA ESTRELA;1° Dose;22
MIRACATU;1° Dose;48
MIRANDOPOLIS;1° Dose;889
MIRANTE DO PARANAPANEMA;1° Dose;403
MIRASSOL;1° Dose;1528
MIRASSOLANDIA;1° Dose;100
MOCOCA;1° Dose;1478
MOGI DAS CRUZES;1° Dose;3813
MOGI GUACU;1° Dose;2299
MOGI MIRIM;1° Dose;1772
MOMBUCA;1° Dose;105
MONCOES;1° Dose;95
MONGAGUA;1° Dose;354
MONTE ALEGRE DO SUL;1° Dose;142
MONTE ALTO;1° Dose;292
MONTE APRAZIVEL;1° Dose;557
MONTE AZUL PAULISTA;1° Dose;466
MONTE CASTELO;1° Dose;60
MONTE MOR;1° Dose;621
MONTEIRO LOBATO;1° Dose;48
MORRO AGUDO;1° Dose;550
MORUNGABA;1° Dose;223
MOTUCA;1° Dose;78
MURUTINGA DO SUL;1° Dose;90
NANTES;1° Dose;76
NARANDIBA;1° Dose;129
NATIVIDADE DA SERRA;1° Dose;63
NAZARE PAULISTA;1° Dose;234
NEVES PAULISTA;1° Dose;329
NHANDEARA;1° Dose;379
NIPOA;1° Dose;60
NOVA ALIANCA;1° Dose;138
NOVA CAMPINA;1° Dose;160
NOVA CANAA PAULISTA;1° Dose;47
NOVA EUROPA;1° Dose;231
NOVA GRANADA;1° Dose;526
NOVA GUATAPORANGA;1° Dose;44
NOVA INDEPENDENCIA;1° Dose;89
NOVA LUZITANIA;1° Dose;14
NOVA ODESSA;1° Dose;395
NOVAIS;1° Dose;80
NOVO HORIZONTE;1° Dose;834
NUPORANGA;1° Dose;215
OCAUCU;1° Dose;86
OLEO;1° Dose;58
OLIMPIA;1° Dose;872
ONDA VERDE;1° Dose;119
ORIENTE;1° Dose;80
ORINDIUVA;1° Dose;158
ORLANDIA;1° Dose;388
OSASCO;1° Dose;1322
OSCAR BRESSANE;1° Dose;53
OSVALDO CRUZ;1° Dose;810
OURINHOS;1° Dose;2418
OURO VERDE;1° Dose;140
OUROESTE;1° Dose;252
PACAEMBU;1° Dose;282
PALESTINA;1° Dose;217
PALMARES PAULISTA;1° Dose;194
PALMEIRA D'OESTE;1° Dose;230
PALMITAL;1° Dose;535
PANORAMA;1° Dose;294
PARAGUACU PAULISTA;1° Dose;368
PARAIBUNA;1° Dose;308
PARAISO;1° Dose;171
PARANAPANEMA;1° Dose;487
PARANAPUA;1° Dose;76
PARAPUA;1° Dose;260
PARDINHO;1° Dose;78
PARIQUERA-ACU;1° Dose;767
PARISI;1° Dose;61
PATROCINIO PAULISTA;1° Dose;244
PAULICEIA;1° Dose;122
PAULINIA;1° Dose;797
PAULISTANIA;1° Dose;54
PAULO DE FARIA;1° Dose;179
PEDERNEIRAS;1° Dose;574
PEDRA BELA;1° Dose;109
PEDRANOPOLIS;1° Dose;104
PEDREGULHO;1° Dose;226
PEDREIRA;1° Dose;1000
PEDRINHAS PAULISTA;1° Dose;82
PEDRO DE TOLEDO;1° Dose;135
PENAPOLIS;1° Dose;479
PEREIRA BARRETO;1° Dose;500
PEREIRAS;1° Dose;115
PERUIBE;1° Dose;416
PIACATU;1° Dose;119
PIEDADE;1° Dose;303
PILAR DO SUL;1° Dose;510
PINDAMONHANGABA;1° Dose;2552
PINDORAMA;1° Dose;347
PINHALZINHO;1° Dose;174
PIQUEROBI;1° Dose;162
PIQUETE;1° Dose;61
PIRACAIA;1° Dose;356
PIRACICABA;1° Dose;1031
PIRAJU;1° Dose;900
PIRAJUI;1° Dose;303
PIRANGI;1° Dose;281
PIRAPORA DO BOM JESUS;1° Dose;263
PIRAPOZINHO;1° Dose;591
PIRASSUNUNGA;1° Dose;1064
PIRATININGA;1° Dose;314
PITANGUEIRAS;1° Dose;376
PLANALTO;1° Dose;96
PLATINA;1° Dose;58
POA;1° Dose;1573
POLONI;1° Dose;111
POMPEIA;1° Dose;368
PONGAI;1° Dose;67
PONTAL;1° Dose;654
PONTALINDA;1° Dose;53
PONTES GESTAL;1° Dose;61
POPULINA;1° Dose;93
PORANGABA;1° Dose;169
PORTO FELIZ;1° Dose;587
PORTO FERREIRA;1° Dose;722
POTIM;1° Dose;181
POTIRENDABA;1° Dose;371
PRACINHA;1° Dose;44
PRADOPOLIS;1° Dose;202
PRAIA GRANDE;1° Dose;496
PRATANIA;1° Dose;83
PRESIDENTE ALVES;1° Dose;49
PRESIDENTE BERNARDES;1° Dose;554
PRESIDENTE EPITACIO;1° Dose;790
PRESIDENTE PRUDENTE;1° Dose;4916
PRESIDENTE VENCESLAU;1° Dose;1179
PROMISSAO;1° Dose;875
QUADRA;1° Dose;46
QUATA;1° Dose;438
QUEIROZ;1° Dose;30
QUELUZ;1° Dose;119
QUINTANA;1° Dose;146
