Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
UNIÃO PAULISTA;UNICA;12
URU;UNICA;26
TRABIJU;UNICA;35
FERNÃO;UNICA;30
PAULISTÂNIA;UNICA;38
VITÓRIA BRASIL;UNICA;37
SÃO JOÃO DE IRACEMA;UNICA;30
SANTA SALETE;UNICA;30
DIRCE REIS;UNICA;6
SANTANA DA PONTE PENSA;UNICA;26
SANTA CRUZ DA ESPERANÇA;UNICA;20
FLORA RICA;UNICA;19
ASPÁSIA;UNICA;15
TURIÚBA;UNICA;40
MESÓPOLIS;UNICA;36
BOREBI;UNICA;50
CRUZÁLIA;UNICA;32
MARINÓPOLIS;UNICA;40
GUARANI D'OESTE;UNICA;30
EMBAÚBA;UNICA;60
SAGRES;UNICA;37
SANTA CLARA D'OESTE;UNICA;32
LUCIANÓPOLIS;UNICA;44
ARCO-ÍRIS;UNICA;14
BENTO DE ABREU;UNICA;47
MONÇÕES;UNICA;50
TURMALINA;UNICA;23
NOVA GUATAPORANGA;UNICA;35
NOVA CANAÃ PAULISTA;UNICA;25
SÃO JOÃO DAS DUAS PONTES;UNICA;58
DOLCINÓPOLIS;UNICA;54
ZACARIAS;UNICA;69
SÃO JOÃO DO PAU D'ALHO;UNICA;25
NANTES;UNICA;53
PARISI;UNICA;46
PONTES GESTAL;UNICA;20
BOM SUCESSO DE ITARARÉ;UNICA;77
TORRE DE PEDRA;UNICA;50
TAQUARAL;UNICA;54
ESTRELA DO NORTE;UNICA;48
PRACINHA;UNICA;10
RIBEIRÃO DOS ÍNDIOS;UNICA;44
BREJO ALEGRE;UNICA;62
LOURDES;UNICA;45
QUEIROZ;UNICA;85
RUBIÁCEA;UNICA;38
ÓLEO;UNICA;22
LUTÉCIA;UNICA;55
JUMIRIM;UNICA;99
CÁSSIA DOS COQUEIROS;UNICA;47
JERIQUARA;UNICA;71
ALVINLÂNDIA;UNICA;48
SANTA MERCEDES;UNICA;53
TIMBURI;UNICA;39
GABRIEL MONTEIRO;UNICA;62
PEDRANÓPOLIS;UNICA;56
MOMBUCA;UNICA;71
PLATINA;UNICA;67
OSCAR BRESSANE;UNICA;45
SANTA RITA D'OESTE;UNICA;24
ITAJU;UNICA;61
ITAPIRAPUÃ PAULISTA;UNICA;35
ALTAIR;UNICA;30
CÂNDIDO RODRIGUES;UNICA;56
MARAPOAMA;UNICA;71
ELISIÁRIO;UNICA;100
SANTO EXPEDITO;UNICA;48
SÃO FRANCISCO;UNICA;45
PEDRINHAS PAULISTA;UNICA;56
QUADRA;UNICA;67
NOVA LUZITÂNIA;UNICA;88
EMILIANÓPOLIS;UNICA;65
SANDOVALINA;UNICA;68
