Município;Dose;Total Doses Aplicadas
NOVA CASTILHO;UNICA;10
URU;UNICA;11
TRABIJU;UNICA;10
FERNÃO;UNICA;9
PAULISTÂNIA;UNICA;11
VITÓRIA BRASIL;UNICA;10
SÃO JOÃO DE IRACEMA;UNICA;10
SANTA SALETE;UNICA;10
SANTA CRUZ DA ESPERANÇA;UNICA;10
SANTANA DA PONTE PENSA;UNICA;11
DIRCE REIS;UNICA;6
BOREBI;UNICA;20
TURIÚBA;UNICA;11
ASPÁSIA;UNICA;10
MESÓPOLIS;UNICA;14
EMBAÚBA;UNICA;20
GUARANI D'OESTE;UNICA;10
CRUZÁLIA;UNICA;10
MARINÓPOLIS;UNICA;24
SAGRES;UNICA;11
ZACARIAS;UNICA;20
BENTO DE ABREU;UNICA;21
SANTA CLARA D'OESTE;UNICA;11
LUCIANÓPOLIS;UNICA;10
SÃO JOÃO DAS DUAS PONTES;UNICA;24
JUMIRIM;UNICA;23
NANTES;UNICA;5
NOVA CANAÃ PAULISTA;UNICA;10
MONÇÕES;UNICA;20
TURMALINA;UNICA;12
ARCO-ÍRIS;UNICA;5
DOLCINÓPOLIS;UNICA;24
PARISI;UNICA;11
TORRE DE PEDRA;UNICA;20
BOM SUCESSO DE ITARARÉ;UNICA;29
PONTES GESTAL;UNICA;20
ESTRELA DO NORTE;UNICA;12
SÃO JOÃO DO PAU D'ALHO;UNICA;10
LOURDES;UNICA;25
QUEIROZ;UNICA;30
TAQUARAL;UNICA;21
BREJO ALEGRE;UNICA;21
RIBEIRÃO DOS ÍNDIOS;UNICA;10
CÁSSIA DOS COQUEIROS;UNICA;22
RUBIÁCEA;UNICA;15
LUTÉCIA;UNICA;22
PRACINHA;UNICA;10
ALVINLÂNDIA;UNICA;24
ÓLEO;UNICA;11
JERIQUARA;UNICA;30
SANTA MERCEDES;UNICA;19
GABRIEL MONTEIRO;UNICA;20
PLATINA;UNICA;30
PEDRANÓPOLIS;UNICA;20
ELISIÁRIO;UNICA;30
NOVA LUZITÂNIA;UNICA;33
SANTO EXPEDITO;UNICA;19
SANTA RITA D'OESTE;UNICA;6
ALTAIR;UNICA;30
OSCAR BRESSANE;UNICA;20
CÂNDIDO RODRIGUES;UNICA;21
ITAPIRAPUÃ PAULISTA;UNICA;30
MARAPOAMA;UNICA;20
PEDRINHAS PAULISTA;UNICA;23
SANDOVALINA;UNICA;20
QUADRA;UNICA;30
CORUMBATAÍ;UNICA;11
SÃO FRANCISCO;UNICA;26
EMILIANÓPOLIS;UNICA;22
CANAS;UNICA;30
MIRA ESTRELA;UNICA;24
SARUTAIÁ;UNICA;20
SUZANÁPOLIS;UNICA;20
RUBINÉIA;UNICA;20
AREIAS;UNICA;35
SEBASTIANÓPOLIS DO SUL;UNICA;23
GASTÃO VIDIGAL;UNICA;11
PONTALINDA;UNICA;5
MARIÁPOLIS;UNICA;34
MAGDA;UNICA;20
ESPÍRITO SANTO DO TURVO;UNICA;11
JOÃO RAMALHO;UNICA;25
PRATÂNIA;UNICA;39
FLOREAL;UNICA;10
