Município;Dose;Total Doses Aplicadas
BORÁ;2° DOSE;167
NOVA CASTILHO;2° DOSE;207
UNIÃO PAULISTA;2° DOSE;262
TRABIJU;2° DOSE;268
URU;2° DOSE;312
FERNÃO;2° DOSE;328
VITÓRIA BRASIL;2° DOSE;310
PAULISTÂNIA;2° DOSE;296
SÃO JOÃO DE IRACEMA;2° DOSE;341
DIRCE REIS;2° DOSE;348
BALBINOS;2° DOSE;317
SANTA SALETE;2° DOSE;375
PRACINHA;2° DOSE;262
MESÓPOLIS;2° DOSE;405
SANTANA DA PONTE PENSA;2° DOSE;397
SANTA CRUZ DA ESPERANÇA;2° DOSE;396
SÃO JOÃO DAS DUAS PONTES;2° DOSE;411
BOREBI;2° DOSE;321
ASPÁSIA;2° DOSE;348
GUARANI D'OESTE;2° DOSE;355
TURIÚBA;2° DOSE;398
FLORA RICA;2° DOSE;459
ARAPEÍ;2° DOSE;400
BENTO DE ABREU;2° DOSE;353
EMBAÚBA;2° DOSE;399
MARINÓPOLIS;2° DOSE;405
SANTA CLARA D'OESTE;2° DOSE;387
BOM SUCESSO DE ITARARÉ;2° DOSE;372
CRUZÁLIA;2° DOSE;395
JUMIRIM;2° DOSE;380
ZACARIAS;2° DOSE;402
LUCIANÓPOLIS;2° DOSE;440
NANTES;2° DOSE;351
SAGRES;2° DOSE;416
MONÇÕES;2° DOSE;444
DOLCINÓPOLIS;2° DOSE;411
NOVA GUATAPORANGA;2° DOSE;419
ARCO-ÍRIS;2° DOSE;548
QUEIROZ;2° DOSE;413
NOVA CANAÃ PAULISTA;2° DOSE;498
LOURDES;2° DOSE;432
SÃO JOÃO DO PAU D'ALHO;2° DOSE;489
TURMALINA;2° DOSE;480
TAQUARAL;2° DOSE;424
PARISI;2° DOSE;452
PONTES GESTAL;2° DOSE;433
BREJO ALEGRE;2° DOSE;475
ALVINLÂNDIA;2° DOSE;459
ESTRELA DO NORTE;2° DOSE;387
SANTA MERCEDES;2° DOSE;466
TORRE DE PEDRA;2° DOSE;462
RIBEIRÃO DOS ÍNDIOS;2° DOSE;539
CÁSSIA DOS COQUEIROS;2° DOSE;444
RUBIÁCEA;2° DOSE;428
ÓLEO;2° DOSE;518
RIBEIRA;2° DOSE;554
LUTÉCIA;2° DOSE;511
MOMBUCA;2° DOSE;459
JERIQUARA;2° DOSE;465
TIMBURI;2° DOSE;486
ITAJU;2° DOSE;504
ELISIÁRIO;2° DOSE;490
GABRIEL MONTEIRO;2° DOSE;472
NOVA INDEPENDÊNCIA;2° DOSE;445
PLATINA;2° DOSE;491
ITAPIRAPUÃ PAULISTA;2° DOSE;486
PEDRANÓPOLIS;2° DOSE;526
NOVA LUZITÂNIA;2° DOSE;550
SANTA RITA D'OESTE;2° DOSE;532
SANTO EXPEDITO;2° DOSE;571
CANAS;2° DOSE;491
ALTAIR;2° DOSE;537
OSCAR BRESSANE;2° DOSE;589
QUADRA;2° DOSE;470
FLORÍNEA;2° DOSE;523
MARAPOAMA;2° DOSE;560
EMILIANÓPOLIS;2° DOSE;538
CÂNDIDO RODRIGUES;2° DOSE;624
MONTEIRO LOBATO;2° DOSE;691
SÃO FRANCISCO;2° DOSE;546
PONTALINDA;2° DOSE;509
SANDOVALINA;2° DOSE;502
AREIAS;2° DOSE;548
PEDRINHAS PAULISTA;2° DOSE;528
RIBEIRÃO CORRENTE;2° DOSE;561
ÁLVARO DE CARVALHO;2° DOSE;520
PRATÂNIA;2° DOSE;499
MIRA ESTRELA;2° DOSE;566
SARUTAIÁ;2° DOSE;580
RUBINÉIA;2° DOSE;535
CORUMBATAÍ;2° DOSE;567
MAGDA;2° DOSE;611
SUZANÁPOLIS;2° DOSE;546
NOVAIS;2° DOSE;628
GASTÃO VIDIGAL;2° DOSE;589
MARIÁPOLIS;2° DOSE;573
SEBASTIANÓPOLIS DO SUL;2° DOSE;587
CABRÁLIA PAULISTA;2° DOSE;618
ITAOCA;2° DOSE;700
TEJUPÁ;2° DOSE;545
ESPÍRITO SANTO DO TURVO;2° DOSE;468
LUPÉRCIO;2° DOSE;631
TAQUARIVAÍ;2° DOSE;493
GLICÉRIO;2° DOSE;647
JOÃO RAMALHO;2° DOSE;493
REDENÇÃO DA SERRA;2° DOSE;660
INÚBIA PAULISTA;2° DOSE;636
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;577
CANITAR;2° DOSE;475
RIFAINA;2° DOSE;618
BARÃO DE ANTONINA;2° DOSE;615
ANHUMAS;2° DOSE;631
FLOREAL;2° DOSE;656
JÚLIO MESQUITA;2° DOSE;555
PONGAÍ;2° DOSE;659
NIPOÃ;2° DOSE;564
ONDA VERDE;2° DOSE;613
SÃO JOSÉ DO BARREIRO;2° DOSE;623
MOTUCA;2° DOSE;530
PARANAPUÃ;2° DOSE;605
MARABÁ PAULISTA;2° DOSE;554
GAVIÃO PEIXOTO;2° DOSE;600
CAIABU;2° DOSE;647
ITAPURA;2° DOSE;669
NARANDIBA;2° DOSE;579
PIQUEROBI;2° DOSE;717
PLANALTO;2° DOSE;623
MERIDIANO;2° DOSE;650
GUZOLÂNDIA;2° DOSE;611
UBARANA;2° DOSE;618
LUIZIÂNIA;2° DOSE;687
ANALÂNDIA;2° DOSE;659
LAVRINHAS;2° DOSE;616
PRESIDENTE ALVES;2° DOSE;782
UBIRAJARA;2° DOSE;645
BURITIZAL;2° DOSE;718
BARRA DO CHAPÉU;2° DOSE;576
MACEDÔNIA;2° DOSE;703
BORACÉIA;2° DOSE;713
OCAUÇU;2° DOSE;662
CAMPOS NOVOS PAULISTA;2° DOSE;677
MONTE CASTELO;2° DOSE;729
ALTO ALEGRE;2° DOSE;851
IARAS;2° DOSE;630
ÁLVARES FLORENCE;2° DOSE;773
IPORANGA;2° DOSE;802
SANTA ERNESTINA;2° DOSE;652
SALMOURÃO;2° DOSE;748
MURUTINGA DO SUL;2° DOSE;834
CORONEL MACEDO;2° DOSE;711
INDIAPORÃ;2° DOSE;862
ARAMINA;2° DOSE;787
SANTA MARIA DA SERRA;2° DOSE;809
ADOLFO;2° DOSE;737
IPEÚNA;2° DOSE;627
MIRASSOLÂNDIA;2° DOSE;773
ALAMBARI;2° DOSE;759
RIBEIRÃO DO SUL;2° DOSE;795
GUAIMBÊ;2° DOSE;828
JAMBEIRO;2° DOSE;797
PARDINHO;2° DOSE;827
POPULINA;2° DOSE;820
COROADOS;2° DOSE;735
ORINDIÚVA;2° DOSE;636
PIACATU;2° DOSE;829
ÁGUAS DE SÃO PEDRO;2° DOSE;979
INDIANA;2° DOSE;878
IPIGUÁ;2° DOSE;724
BRAÚNA;2° DOSE;882
CAIUÁ;2° DOSE;860
GUARANTÃ;2° DOSE;882
APARECIDA D'OESTE;2° DOSE;873
CAMPINA DO MONTE ALEGRE;2° DOSE;809
ALFREDO MARCONDES;2° DOSE;963
ITIRAPUÃ;2° DOSE;952
RESTINGA;2° DOSE;753
SANTA CRUZ DA CONCEIÇÃO;2° DOSE;990
DOBRADA;2° DOSE;852
ANHEMBI;2° DOSE;823
LAVÍNIA;2° DOSE;848
TACIBA;2° DOSE;796
SILVEIRAS;2° DOSE;912
TAIÚVA;2° DOSE;1073
VISTA ALEGRE DO ALTO;2° DOSE;920
SABINO;2° DOSE;1011
RIVERSUL;2° DOSE;879
PAULICÉIA;2° DOSE;781
TAIAÇU;2° DOSE;953
COLÔMBIA;2° DOSE;891
SANTO ANTÔNIO DO PINHAL;2° DOSE;911
ÁGUAS DE SANTA BÁRBARA;2° DOSE;917
AVAÍ;2° DOSE;1170
BARBOSA;2° DOSE;914
LAGOINHA;2° DOSE;943
TARABAI;2° DOSE;860
PARAÍSO;2° DOSE;948
ARANDU;2° DOSE;857
AMÉRICO DE CAMPOS;2° DOSE;1019
NOVA CAMPINA;2° DOSE;778
SÃO JOSÉ DA BELA VISTA;2° DOSE;955
PEDRA BELA;2° DOSE;926
QUINTANA;2° DOSE;968
TUIUTI;2° DOSE;1053
CLEMENTINA;2° DOSE;878
SANTO ANTÔNIO DO JARDIM;2° DOSE;986
SANTA LÚCIA;2° DOSE;819
GUATAPARÁ;2° DOSE;1019
ORIENTE;2° DOSE;1041
IACRI;2° DOSE;1015
JABORANDI;2° DOSE;1002
MENDONÇA;2° DOSE;985
PALMARES PAULISTA;2° DOSE;953
FERNANDO PRESTES;2° DOSE;1183
ECHAPORÃ;2° DOSE;1111
JACI;2° DOSE;1086
PEREIRAS;2° DOSE;1078
IRAPUÃ;2° DOSE;1044
TRÊS FRONTEIRAS;2° DOSE;1079
POLONI;2° DOSE;1072
SALES;2° DOSE;982
NOVA ALIANÇA;2° DOSE;1047
CRISTAIS PAULISTA;2° DOSE;1086
IBIRAREMA;2° DOSE;1069
RIBEIRÃO GRANDE;2° DOSE;919
NUPORANGA;2° DOSE;1127
NATIVIDADE DA SERRA;2° DOSE;1118
REGINÓPOLIS;2° DOSE;978
LINDÓIA;2° DOSE;1106
SANTA ALBERTINA;2° DOSE;1133
SANTO ANTÔNIO DO ARACANGUÁ;2° DOSE;1063
CATIGUÁ;2° DOSE;974
BARRA DO TURVO;2° DOSE;1563
EUCLIDES DA CUNHA PAULISTA;2° DOSE;1034
SÃO PEDRO DO TURVO;2° DOSE;1122
DUMONT;2° DOSE;1017
ICÉM;2° DOSE;1085
RAFARD;2° DOSE;1141
ITOBI;2° DOSE;1235
SANTO ANTÔNIO DA ALEGRIA;2° DOSE;1180
IRAPURU;2° DOSE;1175
RIOLÂNDIA;2° DOSE;1248
GÁLIA;2° DOSE;1320
SALTINHO;2° DOSE;1134
MACAUBAL;2° DOSE;1254
AREIÓPOLIS;2° DOSE;1004
TAPIRAÍ;2° DOSE;1110
SUD MENNUCCI;2° DOSE;1188
QUELUZ;2° DOSE;1330
GUARACI;2° DOSE;1477
SARAPUÍ;2° DOSE;1136
OURO VERDE;2° DOSE;1566
PAULO DE FARIA;2° DOSE;1401
MONTE ALEGRE DO SUL;2° DOSE;1282
BOFETE;2° DOSE;1476
TERRA ROXA;2° DOSE;1301
HERCULÂNDIA;2° DOSE;1273
ARIRANHA;2° DOSE;1305
IGARATÁ;2° DOSE;1241
ESTIVA GERBI;2° DOSE;1107
IEPÊ;2° DOSE;1267
ROSEIRA;2° DOSE;1252
NOVA EUROPA;2° DOSE;1127
SALTO GRANDE;2° DOSE;1223
BILAC;2° DOSE;1457
RINCÃO;2° DOSE;1491
MANDURI;2° DOSE;1337
COSMORAMA;2° DOSE;1350
VARGEM;2° DOSE;1628
ÁGUAS DA PRATA;2° DOSE;1510
GUARAÇAÍ;2° DOSE;1390
DOURADO;2° DOSE;1433
VALENTIM GENTIL;2° DOSE;1471
AVANHANDAVA;2° DOSE;1212
AREALVA;2° DOSE;1550
PORANGABA;2° DOSE;1516
CAJOBI;2° DOSE;1524
TORRINHA;2° DOSE;1640
GUAIÇARA;2° DOSE;1373
SERRA AZUL;2° DOSE;1295
BÁLSAMO;2° DOSE;1532
ESTRELA D'OESTE;2° DOSE;1549
GETULINA;2° DOSE;1474
BANANAL;2° DOSE;1801
OUROESTE;2° DOSE;1482
RINÓPOLIS;2° DOSE;1654
LUÍS ANTÔNIO;2° DOSE;1313
UCHOA;2° DOSE;1689
CANANÉIA;2° DOSE;1720
TAGUAÍ;2° DOSE;1448
SÃO SEBASTIÃO DA GRAMA;2° DOSE;1677
SÃO BENTO DO SAPUCAÍ;2° DOSE;1715
SALES OLIVEIRA;2° DOSE;1733
BOCAINA;2° DOSE;1478
URÂNIA;2° DOSE;1711
IACANGA;2° DOSE;1602
SETE BARRAS;2° DOSE;1558
PEDRO DE TOLEDO;2° DOSE;1650
PALESTINA;2° DOSE;2052
CEDRAL;2° DOSE;1745
PALMEIRA D'OESTE;2° DOSE;1756
PIRANGI;2° DOSE;1762
NEVES PAULISTA;2° DOSE;1795
RIBEIRÃO BONITO;2° DOSE;1675
SÃO LUIZ DO PARAITINGA;2° DOSE;1709
GUAREÍ;2° DOSE;1533
CHAVANTES;2° DOSE;1596
ITAPUÍ;2° DOSE;1584
MORUNGABA;2° DOSE;1594
VERA CRUZ;2° DOSE;1901
MINEIROS DO TIETÊ;2° DOSE;1626
GENERAL SALGADO;2° DOSE;1911
PARAPUÃ;2° DOSE;1861
FLÓRIDA PAULISTA;2° DOSE;1810
CARDOSO;2° DOSE;2082
PACAEMBU;2° DOSE;2046
BERNARDINO DE CAMPOS;2° DOSE;2025
ARAÇARIGUAMA;2° DOSE;1759
IPUÃ;2° DOSE;1686
TAPIRATIBA;2° DOSE;1870
ITIRAPINA;2° DOSE;1761
ALUMÍNIO;2° DOSE;1790
BOA ESPERANÇA DO SUL;2° DOSE;1676
IBIRÁ;2° DOSE;1932
QUATÁ;2° DOSE;1757
ILHA COMPRIDA;2° DOSE;1718
JOANÓPOLIS;2° DOSE;2020
NHANDEARA;2° DOSE;2037
PIQUETE;2° DOSE;2040
TABAPUÃ;2° DOSE;1891
TARUMÃ;2° DOSE;1523
PIRAPORA DO BOM JESUS;2° DOSE;1774
SANTA BRANCA;2° DOSE;1980
TABATINGA;2° DOSE;1897
ELIAS FAUSTO;2° DOSE;1816
SEVERÍNIA;2° DOSE;1729
POTIM;2° DOSE;1968
CHARQUEADA;2° DOSE;1948
PANORAMA;2° DOSE;1981
IPAUSSU;2° DOSE;1818
RIBEIRÃO BRANCO;2° DOSE;1822
HOLAMBRA;2° DOSE;1548
PATROCÍNIO PAULISTA;2° DOSE;1888
ITAPORANGA;2° DOSE;2179
ITARIRI;2° DOSE;2001
SÃO LOURENÇO DA SERRA;2° DOSE;1682
BURI;2° DOSE;2076
MARACAÍ;2° DOSE;1941
PINHALZINHO;2° DOSE;2248
URUPÊS;2° DOSE;2142
SANTA ADÉLIA;2° DOSE;2275
JACUPIRANGA;2° DOSE;2056
DUARTINA;2° DOSE;2330
FARTURA;2° DOSE;2541
ENGENHEIRO COELHO;2° DOSE;1769
DIVINOLÂNDIA;2° DOSE;2281
AURIFLAMA;2° DOSE;2349
CESÁRIO LANGE;2° DOSE;1943
SÃO SIMÃO;2° DOSE;2257
PEDREGULHO;2° DOSE;2184
PARAIBUNA;2° DOSE;2369
ITATINGA;2° DOSE;1984
SALESÓPOLIS;2° DOSE;2215
PRADÓPOLIS;2° DOSE;1899
PIRATININGA;2° DOSE;2410
GUAPIARA;2° DOSE;2346
MACATUBA;2° DOSE;2211
CAPELA DO ALTO;2° DOSE;2110
BORBOREMA;2° DOSE;2244
ALTINÓPOLIS;2° DOSE;2532
VIRADOURO;2° DOSE;2428
CACONDE;2° DOSE;2779
ELDORADO;2° DOSE;3251
NAZARÉ PAULISTA;2° DOSE;2186
POTIRENDABA;2° DOSE;2519
TUPI PAULISTA;2° DOSE;3020
ITAJOBI;2° DOSE;2719
JUQUIÁ;2° DOSE;2562
PINDORAMA;2° DOSE;2600
COLINA;2° DOSE;2652
CONCHAS;2° DOSE;2601
ITABERÁ;2° DOSE;2360
PRESIDENTE BERNARDES;2° DOSE;2885
PARANAPANEMA;2° DOSE;2305
BADY BASSITT;2° DOSE;2354
MIGUELÓPOLIS;2° DOSE;2829
IRACEMÁPOLIS;2° DOSE;2744
LUCÉLIA;2° DOSE;3104
GUAPIAÇU;2° DOSE;2743
BURITAMA;2° DOSE;2382
CAFELÂNDIA;2° DOSE;2654
MIRACATU;2° DOSE;2455
BOM JESUS DOS PERDÕES;2° DOSE;2410
MONTE AZUL PAULISTA;2° DOSE;2888
GUARÁ;2° DOSE;2669
PIRAJUÍ;2° DOSE;3395
ROSANA;2° DOSE;2800
MIRANTE DO PARANAPANEMA;2° DOSE;2951
SANTA GERTRUDES;2° DOSE;2144
CERQUEIRA CÉSAR;2° DOSE;2584
NOVA GRANADA;2° DOSE;2802
VALPARAÍSO;2° DOSE;3181
SANTO ANASTÁCIO;2° DOSE;3384
SANTO ANTÔNIO DE POSSE;2° DOSE;2586
ÁGUAS DE LINDÓIA;2° DOSE;2939
CAJATI;2° DOSE;3026
IGARAÇU DO TIETÊ;2° DOSE;2432
BARRINHA;2° DOSE;2541
IPERÓ;2° DOSE;2884
REGENTE FEIJÓ;2° DOSE;2854
BRODOWSKI;2° DOSE;3062
CASTILHO;2° DOSE;3341
CORDEIRÓPOLIS;2° DOSE;3224
JUNQUEIRÓPOLIS;2° DOSE;3221
TAMBAÚ;2° DOSE;3350
ANGATUBA;2° DOSE;3097
TEODORO SAMPAIO;2° DOSE;2708
CONCHAL;2° DOSE;2804
CUNHA;2° DOSE;3039
PARIQUERA-AÇU;2° DOSE;3441
BASTOS;2° DOSE;3052
POMPÉIA;2° DOSE;3507
ITAÍ;2° DOSE;2708
APIAÍ;2° DOSE;3036
BROTAS;2° DOSE;3117
CAJURU;2° DOSE;3593
SANTA ROSA DE VITERBO;2° DOSE;3644
DOIS CÓRREGOS;2° DOSE;3548
JUQUITIBA;2° DOSE;3368
TAQUARITUBA;2° DOSE;3227
IBATÉ;2° DOSE;3181
PIRAPOZINHO;2° DOSE;3145
ÁLVARES MACHADO;2° DOSE;3428
CASA BRANCA;2° DOSE;4206
MORRO AGUDO;2° DOSE;3453
ARAÇOIABA DA SERRA;2° DOSE;3586
JARINU;2° DOSE;3445
BIRITIBA MIRIM;2° DOSE;3216
SANTA CRUZ DAS PALMEIRAS;2° DOSE;3623
PIRACAIA;2° DOSE;3582
PALMITAL;2° DOSE;3796
RIO GRANDE DA SERRA;2° DOSE;3619
PITANGUEIRAS;2° DOSE;3874
PILAR DO SUL;2° DOSE;3860
MONTE APRAZÍVEL;2° DOSE;3985
SÃO MIGUEL ARCANJO;2° DOSE;3671
MARTINÓPOLIS;2° DOSE;3682
PEREIRA BARRETO;2° DOSE;4012
RIO DAS PEDRAS;2° DOSE;3357
