Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
URU;UNICA;26
UNIÃO PAULISTA;UNICA;36
TRABIJU;UNICA;35
FERNÃO;UNICA;30
SANTA SALETE;UNICA;30
FLORA RICA;UNICA;19
SANTANA DA PONTE PENSA;UNICA;32
DIRCE REIS;UNICA;18
VITÓRIA BRASIL;UNICA;37
SÃO JOÃO DE IRACEMA;UNICA;35
MESÓPOLIS;UNICA;36
PAULISTÂNIA;UNICA;38
ASPÁSIA;UNICA;15
TURIÚBA;UNICA;39
ARCO-ÍRIS;UNICA;30
SANTA CRUZ DA ESPERANÇA;UNICA;40
MARINÓPOLIS;UNICA;40
GUARANI D'OESTE;UNICA;30
SAGRES;UNICA;46
NOVA CANAÃ PAULISTA;UNICA;25
MONÇÕES;UNICA;50
TURMALINA;UNICA;23
CRUZÁLIA;UNICA;32
SÃO JOÃO DO PAU D'ALHO;UNICA;30
BOREBI;UNICA;50
EMBAÚBA;UNICA;60
ARAPEÍ;UNICA;59
DOLCINÓPOLIS;UNICA;54
LUCIANÓPOLIS;UNICA;44
NOVA GUATAPORANGA;UNICA;35
RIBEIRÃO DOS ÍNDIOS;UNICA;44
BENTO DE ABREU;UNICA;72
SANTA CLARA D'OESTE;UNICA;32
LOURDES;UNICA;47
BREJO ALEGRE;UNICA;72
ÓLEO;UNICA;57
SÃO JOÃO DAS DUAS PONTES;UNICA;60
TORRE DE PEDRA;UNICA;50
PARISI;UNICA;45
TAQUARAL;UNICA;59
ZACARIAS;UNICA;69
PONTES GESTAL;UNICA;61
OSCAR BRESSANE;UNICA;45
RUBIÁCEA;UNICA;48
ALVINLÂNDIA;UNICA;68
CÁSSIA DOS COQUEIROS;UNICA;52
LUTÉCIA;UNICA;55
GABRIEL MONTEIRO;UNICA;62
NANTES;UNICA;59
TIMBURI;UNICA;39
ESTRELA DO NORTE;UNICA;48
NOVA LUZITÂNIA;UNICA;126
PEDRANÓPOLIS;UNICA;56
SANTA MERCEDES;UNICA;53
SANTA RITA D'OESTE;UNICA;58
MOMBUCA;UNICA;71
SANTO EXPEDITO;UNICA;60
JUMIRIM;UNICA;99
SÃO FRANCISCO;UNICA;43
QUEIROZ;UNICA;85
RIBEIRA;UNICA;58
JERIQUARA;UNICA;71
ELISIÁRIO;UNICA;100
CÂNDIDO RODRIGUES;UNICA;56
MAGDA;UNICA;65
BOM SUCESSO DE ITARARÉ;UNICA;77
PLATINA;UNICA;77
PIQUEROBI;UNICA;53
PEDRINHAS PAULISTA;UNICA;55
MARAPOAMA;UNICA;71
ITAJU;UNICA;97
ITAOCA;UNICA;47
FLOREAL;UNICA;50
MIRA ESTRELA;UNICA;51
