Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
URU;UNICA;26
UNIÃO PAULISTA;UNICA;36
TRABIJU;UNICA;35
FERNÃO;UNICA;30
DIRCE REIS;UNICA;18
FLORA RICA;UNICA;19
SANTA SALETE;UNICA;30
SANTANA DA PONTE PENSA;UNICA;32
PAULISTÂNIA;UNICA;38
SÃO JOÃO DE IRACEMA;UNICA;35
VITÓRIA BRASIL;UNICA;37
ASPÁSIA;UNICA;15
MESÓPOLIS;UNICA;36
SANTA CRUZ DA ESPERANÇA;UNICA;40
TURIÚBA;UNICA;39
MARINÓPOLIS;UNICA;40
ARCO-ÍRIS;UNICA;30
GUARANI D'OESTE;UNICA;30
BOREBI;UNICA;50
TURMALINA;UNICA;23
SAGRES;UNICA;46
NOVA CANAÃ PAULISTA;UNICA;25
EMBAÚBA;UNICA;60
ARAPEÍ;UNICA;54
LUCIANÓPOLIS;UNICA;44
MONÇÕES;UNICA;50
CRUZÁLIA;UNICA;32
SÃO JOÃO DO PAU D'ALHO;UNICA;30
NOVA GUATAPORANGA;UNICA;35
DOLCINÓPOLIS;UNICA;54
BENTO DE ABREU;UNICA;72
RIBEIRÃO DOS ÍNDIOS;UNICA;44
SANTA CLARA D'OESTE;UNICA;32
SÃO JOÃO DAS DUAS PONTES;UNICA;60
LOURDES;UNICA;47
BREJO ALEGRE;UNICA;72
ÓLEO;UNICA;57
TORRE DE PEDRA;UNICA;50
TAQUARAL;UNICA;59
NANTES;UNICA;59
PARISI;UNICA;45
PONTES GESTAL;UNICA;61
ZACARIAS;UNICA;69
ALVINLÂNDIA;UNICA;58
CÁSSIA DOS COQUEIROS;UNICA;52
RUBIÁCEA;UNICA;48
LUTÉCIA;UNICA;55
OSCAR BRESSANE;UNICA;45
ESTRELA DO NORTE;UNICA;48
GABRIEL MONTEIRO;UNICA;62
PEDRANÓPOLIS;UNICA;56
MOMBUCA;UNICA;71
SANTA MERCEDES;UNICA;53
TIMBURI;UNICA;39
NOVA LUZITÂNIA;UNICA;126
QUEIROZ;UNICA;85
CÂNDIDO RODRIGUES;UNICA;56
JUMIRIM;UNICA;99
PLATINA;UNICA;77
JERIQUARA;UNICA;71
BOM SUCESSO DE ITARARÉ;UNICA;77
SANTA RITA D'OESTE;UNICA;58
ELISIÁRIO;UNICA;100
RIBEIRA;UNICA;58
SÃO FRANCISCO;UNICA;43
SANTO EXPEDITO;UNICA;60
PRACINHA;UNICA;10
PEDRINHAS PAULISTA;UNICA;55
SUZANÁPOLIS;UNICA;65
FLOREAL;UNICA;50
MARAPOAMA;UNICA;71
QUADRA;UNICA;114
ITAOCA;UNICA;34
MAGDA;UNICA;65
