Município;Dose;Total Doses Aplicadas
BORÁ;2° DOSE;142
NOVA CASTILHO;2° DOSE;198
UNIÃO PAULISTA;2° DOSE;246
TRABIJU;2° DOSE;260
PRACINHA;2° DOSE;247
URU;2° DOSE;242
BALBINOS;2° DOSE;311
PAULISTÂNIA;2° DOSE;287
FERNÃO;2° DOSE;283
VITÓRIA BRASIL;2° DOSE;283
DIRCE REIS;2° DOSE;298
BOREBI;2° DOSE;287
SÃO JOÃO DE IRACEMA;2° DOSE;294
SANTA CRUZ DA ESPERANÇA;2° DOSE;338
SANTA SALETE;2° DOSE;368
BENTO DE ABREU;2° DOSE;351
GUARANI D'OESTE;2° DOSE;333
SAGRES;2° DOSE;370
ASPÁSIA;2° DOSE;343
SANTANA DA PONTE PENSA;2° DOSE;359
SÃO JOÃO DAS DUAS PONTES;2° DOSE;337
BOM SUCESSO DE ITARARÉ;2° DOSE;316
JUMIRIM;2° DOSE;355
MESÓPOLIS;2° DOSE;366
MARINÓPOLIS;2° DOSE;398
ARAPEÍ;2° DOSE;384
RUBIÁCEA;2° DOSE;418
EMBAÚBA;2° DOSE;373
TURIÚBA;2° DOSE;389
LUCIANÓPOLIS;2° DOSE;424
DOLCINÓPOLIS;2° DOSE;363
FLORA RICA;2° DOSE;454
SANTA CLARA D'OESTE;2° DOSE;360
NANTES;2° DOSE;346
QUEIROZ;2° DOSE;337
CRUZÁLIA;2° DOSE;382
LOURDES;2° DOSE;427
NOVA GUATAPORANGA;2° DOSE;403
TORRE DE PEDRA;2° DOSE;388
BREJO ALEGRE;2° DOSE;444
SANTA MERCEDES;2° DOSE;430
SÃO JOÃO DO PAU D'ALHO;2° DOSE;428
ALVINLÂNDIA;2° DOSE;437
ZACARIAS;2° DOSE;393
TAQUARAL;2° DOSE;400
NOVA INDEPENDÊNCIA;2° DOSE;399
NOVA CANAÃ PAULISTA;2° DOSE;396
ARCO-ÍRIS;2° DOSE;510
MONÇÕES;2° DOSE;432
ÓLEO;2° DOSE;456
CÁSSIA DOS COQUEIROS;2° DOSE;390
MOMBUCA;2° DOSE;457
ESTRELA DO NORTE;2° DOSE;358
JERIQUARA;2° DOSE;407
PONTES GESTAL;2° DOSE;405
ELISIÁRIO;2° DOSE;475
GABRIEL MONTEIRO;2° DOSE;426
PLATINA;2° DOSE;481
CANAS;2° DOSE;438
ITAPIRAPUÃ PAULISTA;2° DOSE;484
NOVA LUZITÂNIA;2° DOSE;543
PARISI;2° DOSE;425
ÁLVARO DE CARVALHO;2° DOSE;476
RIBEIRA;2° DOSE;498
NOVAIS;2° DOSE;519
TURMALINA;2° DOSE;465
ITAJU;2° DOSE;496
AREIAS;2° DOSE;486
PONTALINDA;2° DOSE;474
RIBEIRÃO CORRENTE;2° DOSE;542
RIBEIRÃO DOS ÍNDIOS;2° DOSE;490
SANTA RITA D'OESTE;2° DOSE;480
ALTAIR;2° DOSE;486
LUTÉCIA;2° DOSE;474
PEDRANÓPOLIS;2° DOSE;464
SANTO EXPEDITO;2° DOSE;506
PRATÂNIA;2° DOSE;449
MARIÁPOLIS;2° DOSE;505
NIPOÃ;2° DOSE;533
TIMBURI;2° DOSE;476
OSCAR BRESSANE;2° DOSE;538
JOÃO RAMALHO;2° DOSE;491
SANDOVALINA;2° DOSE;472
CANITAR;2° DOSE;459
SÃO FRANCISCO;2° DOSE;538
QUADRA;2° DOSE;460
SUZANÁPOLIS;2° DOSE;505
MARAPOAMA;2° DOSE;466
MOTUCA;2° DOSE;480
CORUMBATAÍ;2° DOSE;552
TEJUPÁ;2° DOSE;520
EMILIANÓPOLIS;2° DOSE;505
GASTÃO VIDIGAL;2° DOSE;533
TAQUARIVAÍ;2° DOSE;455
ESPÍRITO SANTO DO TURVO;2° DOSE;462
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;567
SEBASTIANÓPOLIS DO SUL;2° DOSE;497
FLORÍNEA;2° DOSE;514
MARABÁ PAULISTA;2° DOSE;509
MIRA ESTRELA;2° DOSE;553
LUPÉRCIO;2° DOSE;558
JÚLIO MESQUITA;2° DOSE;552
GLICÉRIO;2° DOSE;569
BARÃO DE ANTONINA;2° DOSE;594
PEDRINHAS PAULISTA;2° DOSE;476
CÂNDIDO RODRIGUES;2° DOSE;605
SÃO JOSÉ DO BARREIRO;2° DOSE;552
MAGDA;2° DOSE;602
INÚBIA PAULISTA;2° DOSE;605
RUBINÉIA;2° DOSE;494
SARUTAIÁ;2° DOSE;578
PONGAÍ;2° DOSE;586
CABRÁLIA PAULISTA;2° DOSE;610
REDENÇÃO DA SERRA;2° DOSE;572
