Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
UNIÃO PAULISTA;UNICA;12
URU;UNICA;26
TRABIJU;UNICA;35
FERNÃO;UNICA;30
PAULISTÂNIA;UNICA;38
VITÓRIA BRASIL;UNICA;37
SÃO JOÃO DE IRACEMA;UNICA;30
SANTA SALETE;UNICA;30
DIRCE REIS;UNICA;6
SANTANA DA PONTE PENSA;UNICA;26
SANTA CRUZ DA ESPERANÇA;UNICA;20
FLORA RICA;UNICA;19
ASPÁSIA;UNICA;15
TURIÚBA;UNICA;40
MESÓPOLIS;UNICA;36
BOREBI;UNICA;50
GUARANI D'OESTE;UNICA;30
CRUZÁLIA;UNICA;32
EMBAÚBA;UNICA;60
MARINÓPOLIS;UNICA;40
SAGRES;UNICA;31
LUCIANÓPOLIS;UNICA;44
SANTA CLARA D'OESTE;UNICA;32
BENTO DE ABREU;UNICA;47
ARCO-ÍRIS;UNICA;10
MONÇÕES;UNICA;50
NOVA GUATAPORANGA;UNICA;30
TURMALINA;UNICA;23
SÃO JOÃO DAS DUAS PONTES;UNICA;58
NANTES;UNICA;26
NOVA CANAÃ PAULISTA;UNICA;25
DOLCINÓPOLIS;UNICA;54
ZACARIAS;UNICA;68
SÃO JOÃO DO PAU D'ALHO;UNICA;25
PARISI;UNICA;46
PONTES GESTAL;UNICA;20
BOM SUCESSO DE ITARARÉ;UNICA;77
TORRE DE PEDRA;UNICA;30
LOURDES;UNICA;25
ESTRELA DO NORTE;UNICA;48
JUMIRIM;UNICA;89
TAQUARAL;UNICA;54
PRACINHA;UNICA;10
RIBEIRÃO DOS ÍNDIOS;UNICA;44
RUBIÁCEA;UNICA;30
ÓLEO;UNICA;22
BREJO ALEGRE;UNICA;57
QUEIROZ;UNICA;85
LUTÉCIA;UNICA;55
CÁSSIA DOS COQUEIROS;UNICA;47
JERIQUARA;UNICA;71
ALVINLÂNDIA;UNICA;48
SANTA MERCEDES;UNICA;48
TIMBURI;UNICA;39
GABRIEL MONTEIRO;UNICA;62
PEDRANÓPOLIS;UNICA;56
MOMBUCA;UNICA;71
PLATINA;UNICA;47
SANTA RITA D'OESTE;UNICA;24
OSCAR BRESSANE;UNICA;45
ITAJU;UNICA;61
ITAPIRAPUÃ PAULISTA;UNICA;35
ALTAIR;UNICA;30
ELISIÁRIO;UNICA;100
CÂNDIDO RODRIGUES;UNICA;56
MARAPOAMA;UNICA;71
SANTO EXPEDITO;UNICA;36
EMILIANÓPOLIS;UNICA;55
QUADRA;UNICA;30
NOVA LUZITÂNIA;UNICA;46
SÃO FRANCISCO;UNICA;45
PEDRINHAS PAULISTA;UNICA;56
SANDOVALINA;UNICA;63
