Municipio;Dose;Contagem de Id Vacinacao
ADAMANTINA;1° Dose;25
AGUAI;1° Dose;43
AGUAS DA PRATA;1° Dose;60
AGUAS DE SANTA BARBARA;1° Dose;32
AGUDOS;1° Dose;111
ALAMBARI;1° Dose;22
ALTAIR;1° Dose;4
ALTO ALEGRE;1° Dose;35
ALUMINIO;1° Dose;87
ALVARES FLORENCE;1° Dose;30
ALVARES MACHADO;1° Dose;56
AMERICANA;1° Dose;11
AMERICO BRASILIENSE;1° Dose;7
AMERICO DE CAMPOS;1° Dose;45
AMPARO;1° Dose;458
ANALANDIA;1° Dose;21
ANDRADINA;1° Dose;9
ANGATUBA;1° Dose;7
ANHUMAS;1° Dose;22
APARECIDA;1° Dose;6
APARECIDA D'OESTE;1° Dose;31
ARACARIGUAMA;1° Dose;73
ARACATUBA;1° Dose;718
ARAMINA;1° Dose;1
ARANDU;1° Dose;37
ARAPEI;1° Dose;1
ARARAQUARA;1° Dose;407
ARARAS;1° Dose;713
AREALVA;1° Dose;40
AREIAS;1° Dose;40
ARIRANHA;1° Dose;100
ARUJA;1° Dose;1
ASPASIA;1° Dose;5
ASSIS;1° Dose;286
ATIBAIA;1° Dose;1024
AURIFLAMA;1° Dose;2
AVAI;1° Dose;32
AVANHANDAVA;1° Dose;7
AVARE;1° Dose;635
BALBINOS;1° Dose;10
BALSAMO;1° Dose;83
BANANAL;1° Dose;61
BARAO DE ANTONINA;1° Dose;31
BARBOSA;1° Dose;72
BARRETOS;1° Dose;528
BARRINHA;1° Dose;70
BARUERI;1° Dose;136
BAURU;1° Dose;155
BENTO DE ABREU;1° Dose;6
BERTIOGA;1° Dose;286
BILAC;1° Dose;2
BIRIGUI;1° Dose;153
BIRITIBA-MIRIM;1° Dose;122
BOA ESPERANCA DO SUL;1° Dose;1
BOCAINA;1° Dose;71
BOFETE;1° Dose;60
BOITUVA;1° Dose;62
BOM JESUS DOS PERDOES;1° Dose;85
BORACEIA;1° Dose;10
BORBOREMA;1° Dose;47
BOREBI;1° Dose;23
BOTUCATU;1° Dose;1776
BRAGANCA PAULISTA;1° Dose;493
BRAUNA;1° Dose;34
BROTAS;1° Dose;60
BURI;1° Dose;1
BURITIZAL;1° Dose;40
CABREUVA;1° Dose;2
CACAPAVA;1° Dose;524
CACHOEIRA PAULISTA;1° Dose;10
CAIEIRAS;1° Dose;219
