Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
UNIÃO PAULISTA;UNICA;24
URU;UNICA;26
TRABIJU;UNICA;35
FERNÃO;UNICA;30
DIRCE REIS;UNICA;12
PAULISTÂNIA;UNICA;38
VITÓRIA BRASIL;UNICA;37
SÃO JOÃO DE IRACEMA;UNICA;30
SANTA SALETE;UNICA;30
FLORA RICA;UNICA;19
SANTANA DA PONTE PENSA;UNICA;32
MESÓPOLIS;UNICA;36
ASPÁSIA;UNICA;15
SANTA CRUZ DA ESPERANÇA;UNICA;40
BOREBI;UNICA;50
TURIÚBA;UNICA;40
MARINÓPOLIS;UNICA;40
SAGRES;UNICA;46
ARCO-ÍRIS;UNICA;30
GUARANI D'OESTE;UNICA;30
NOVA CANAÃ PAULISTA;UNICA;25
MONÇÕES;UNICA;50
TURMALINA;UNICA;23
CRUZÁLIA;UNICA;32
EMBAÚBA;UNICA;60
LUCIANÓPOLIS;UNICA;44
ARAPEÍ;UNICA;24
BENTO DE ABREU;UNICA;57
SANTA CLARA D'OESTE;UNICA;32
DOLCINÓPOLIS;UNICA;54
NOVA GUATAPORANGA;UNICA;35
SÃO JOÃO DO PAU D'ALHO;UNICA;25
TAQUARAL;UNICA;54
ZACARIAS;UNICA;69
SÃO JOÃO DAS DUAS PONTES;UNICA;59
PARISI;UNICA;46
NANTES;UNICA;58
RIBEIRÃO DOS ÍNDIOS;UNICA;44
TORRE DE PEDRA;UNICA;50
ESTRELA DO NORTE;UNICA;48
PONTES GESTAL;UNICA;61
ÓLEO;UNICA;57
BREJO ALEGRE;UNICA;72
LOURDES;UNICA;50
BOM SUCESSO DE ITARARÉ;UNICA;78
RUBIÁCEA;UNICA;46
TIMBURI;UNICA;39
QUEIROZ;UNICA;85
LUTÉCIA;UNICA;55
CÁSSIA DOS COQUEIROS;UNICA;52
RIBEIRA;UNICA;30
ALVINLÂNDIA;UNICA;58
MOMBUCA;UNICA;71
PEDRANÓPOLIS;UNICA;56
SANTA MERCEDES;UNICA;53
JERIQUARA;UNICA;71
JUMIRIM;UNICA;99
GABRIEL MONTEIRO;UNICA;62
OSCAR BRESSANE;UNICA;45
SANTA RITA D'OESTE;UNICA;58
PRACINHA;UNICA;10
ALTAIR;UNICA;115
PLATINA;UNICA;77
CÂNDIDO RODRIGUES;UNICA;56
NOVA LUZITÂNIA;UNICA;126
SANTO EXPEDITO;UNICA;60
MARAPOAMA;UNICA;71
PEDRINHAS PAULISTA;UNICA;56
QUADRA;UNICA;96
ELISIÁRIO;UNICA;100
ITAPIRAPUÃ PAULISTA;UNICA;86
SÃO FRANCISCO;UNICA;45
ITAOCA;UNICA;28
