Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
URU;UNICA;26
UNIÃO PAULISTA;UNICA;36
TRABIJU;UNICA;35
SANTA SALETE;UNICA;30
FLORA RICA;UNICA;19
SANTANA DA PONTE PENSA;UNICA;32
FERNÃO;UNICA;30
VITÓRIA BRASIL;UNICA;37
DIRCE REIS;UNICA;18
SÃO JOÃO DE IRACEMA;UNICA;35
MESÓPOLIS;UNICA;36
ASPÁSIA;UNICA;15
PAULISTÂNIA;UNICA;38
TURIÚBA;UNICA;39
ARCO-ÍRIS;UNICA;30
SANTA CRUZ DA ESPERANÇA;UNICA;40
GUARANI D'OESTE;UNICA;30
MARINÓPOLIS;UNICA;40
NOVA CANAÃ PAULISTA;UNICA;25
SAGRES;UNICA;46
TURMALINA;UNICA;23
CRUZÁLIA;UNICA;32
MONÇÕES;UNICA;50
SÃO JOÃO DO PAU D'ALHO;UNICA;30
DOLCINÓPOLIS;UNICA;54
EMBAÚBA;UNICA;60
NOVA GUATAPORANGA;UNICA;35
LOURDES;UNICA;47
ARAPEÍ;UNICA;59
LUCIANÓPOLIS;UNICA;44
RIBEIRÃO DOS ÍNDIOS;UNICA;44
BREJO ALEGRE;UNICA;72
BOREBI;UNICA;50
SANTA CLARA D'OESTE;UNICA;32
ÓLEO;UNICA;57
BENTO DE ABREU;UNICA;72
ZACARIAS;UNICA;69
PARISI;UNICA;45
PONTES GESTAL;UNICA;61
TAQUARAL;UNICA;59
CÁSSIA DOS COQUEIROS;UNICA;52
SÃO JOÃO DAS DUAS PONTES;UNICA;60
LUTÉCIA;UNICA;55
OSCAR BRESSANE;UNICA;45
TIMBURI;UNICA;39
TORRE DE PEDRA;UNICA;50
GABRIEL MONTEIRO;UNICA;62
RUBIÁCEA;UNICA;49
ALVINLÂNDIA;UNICA;68
NANTES;UNICA;59
PEDRANÓPOLIS;UNICA;56
SANTA RITA D'OESTE;UNICA;58
NOVA LUZITÂNIA;UNICA;126
SANTA MERCEDES;UNICA;53
ESTRELA DO NORTE;UNICA;48
MOMBUCA;UNICA;71
JUMIRIM;UNICA;99
CÂNDIDO RODRIGUES;UNICA;56
SÃO FRANCISCO;UNICA;43
SANTO EXPEDITO;UNICA;60
RIBEIRA;UNICA;58
ELISIÁRIO;UNICA;100
QUEIROZ;UNICA;85
PIQUEROBI;UNICA;54
JERIQUARA;UNICA;71
PLATINA;UNICA;77
MARAPOAMA;UNICA;71
ITAJU;UNICA;97
MIRA ESTRELA;UNICA;51
FLOREAL;UNICA;50
PEDRINHAS PAULISTA;UNICA;55
SUZANÁPOLIS;UNICA;65
EMILIANÓPOLIS;UNICA;70
MAGDA;UNICA;65
