Município;Dose;Total Doses Aplicadas
BORÁ;2° DOSE;142
NOVA CASTILHO;2° DOSE;198
UNIÃO PAULISTA;2° DOSE;246
TRABIJU;2° DOSE;260
PRACINHA;2° DOSE;247
URU;2° DOSE;242
BALBINOS;2° DOSE;311
PAULISTÂNIA;2° DOSE;287
SÃO JOÃO DAS DUAS PONTES;2° DOSE;336
FERNÃO;2° DOSE;283
VITÓRIA BRASIL;2° DOSE;283
DIRCE REIS;2° DOSE;298
SÃO JOÃO DE IRACEMA;2° DOSE;294
BOREBI;2° DOSE;287
BOM SUCESSO DE ITARARÉ;2° DOSE;309
BENTO DE ABREU;2° DOSE;351
SANTA SALETE;2° DOSE;368
SANTA CRUZ DA ESPERANÇA;2° DOSE;338
GUARANI D'OESTE;2° DOSE;333
ASPÁSIA;2° DOSE;339
SAGRES;2° DOSE;370
SANTANA DA PONTE PENSA;2° DOSE;359
JUMIRIM;2° DOSE;351
MESÓPOLIS;2° DOSE;366
MARINÓPOLIS;2° DOSE;390
ARAPEÍ;2° DOSE;384
EMBAÚBA;2° DOSE;373
RUBIÁCEA;2° DOSE;418
TURIÚBA;2° DOSE;383
LUCIANÓPOLIS;2° DOSE;424
DOLCINÓPOLIS;2° DOSE;356
NANTES;2° DOSE;346
LOURDES;2° DOSE;427
SANTA CLARA D'OESTE;2° DOSE;360
QUEIROZ;2° DOSE;337
FLORA RICA;2° DOSE;454
CRUZÁLIA;2° DOSE;382
NOVA GUATAPORANGA;2° DOSE;403
BREJO ALEGRE;2° DOSE;435
TORRE DE PEDRA;2° DOSE;388
SANTA MERCEDES;2° DOSE;429
SÃO JOÃO DO PAU D'ALHO;2° DOSE;428
ALVINLÂNDIA;2° DOSE;433
ZACARIAS;2° DOSE;379
NOVA INDEPENDÊNCIA;2° DOSE;398
TAQUARAL;2° DOSE;400
ARCO-ÍRIS;2° DOSE;506
ÓLEO;2° DOSE;437
NOVA CANAÃ PAULISTA;2° DOSE;396
MONÇÕES;2° DOSE;432
JERIQUARA;2° DOSE;407
ESTRELA DO NORTE;2° DOSE;358
MOMBUCA;2° DOSE;456
CÁSSIA DOS COQUEIROS;2° DOSE;390
PONTES GESTAL;2° DOSE;405
ELISIÁRIO;2° DOSE;475
PLATINA;2° DOSE;481
GABRIEL MONTEIRO;2° DOSE;426
CANAS;2° DOSE;435
ITAPIRAPUÃ PAULISTA;2° DOSE;484
NOVA LUZITÂNIA;2° DOSE;542
NOVAIS;2° DOSE;499
RIBEIRA;2° DOSE;498
ÁLVARO DE CARVALHO;2° DOSE;476
PARISI;2° DOSE;425
ITAJU;2° DOSE;461
TURMALINA;2° DOSE;465
RIBEIRÃO CORRENTE;2° DOSE;542
AREIAS;2° DOSE;486
RIBEIRÃO DOS ÍNDIOS;2° DOSE;490
PONTALINDA;2° DOSE;474
SANTA RITA D'OESTE;2° DOSE;479
ALTAIR;2° DOSE;486
PEDRANÓPOLIS;2° DOSE;446
NIPOÃ;2° DOSE;528
LUTÉCIA;2° DOSE;474
SANTO EXPEDITO;2° DOSE;506
PRATÂNIA;2° DOSE;449
MARIÁPOLIS;2° DOSE;505
OSCAR BRESSANE;2° DOSE;538
SANDOVALINA;2° DOSE;472
TIMBURI;2° DOSE;476
SUZANÁPOLIS;2° DOSE;505
CANITAR;2° DOSE;459
MARAPOAMA;2° DOSE;458
QUADRA;2° DOSE;460
JOÃO RAMALHO;2° DOSE;491
SÃO FRANCISCO;2° DOSE;538
TEJUPÁ;2° DOSE;519
MOTUCA;2° DOSE;480
SARUTAIÁ;2° DOSE;574
CORUMBATAÍ;2° DOSE;552
ESPÍRITO SANTO DO TURVO;2° DOSE;449
TAQUARIVAÍ;2° DOSE;445
GASTÃO VIDIGAL;2° DOSE;533
EMILIANÓPOLIS;2° DOSE;505
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;567
PEDRINHAS PAULISTA;2° DOSE;475
SEBASTIANÓPOLIS DO SUL;2° DOSE;497
FLORÍNEA;2° DOSE;514
MARABÁ PAULISTA;2° DOSE;509
MIRA ESTRELA;2° DOSE;552
LUPÉRCIO;2° DOSE;558
BARÃO DE ANTONINA;2° DOSE;594
JÚLIO MESQUITA;2° DOSE;552
GLICÉRIO;2° DOSE;569
CÂNDIDO RODRIGUES;2° DOSE;605
SÃO JOSÉ DO BARREIRO;2° DOSE;551
PRESIDENTE ALVES;2° DOSE;543
RUBINÉIA;2° DOSE;494
MAGDA;2° DOSE;602
ITAOCA;2° DOSE;647
INÚBIA PAULISTA;2° DOSE;605
PONGAÍ;2° DOSE;583
