Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
URU;UNICA;26
UNIÃO PAULISTA;UNICA;36
TRABIJU;UNICA;35
FERNÃO;UNICA;30
DIRCE REIS;UNICA;18
FLORA RICA;UNICA;19
SANTA SALETE;UNICA;30
SANTANA DA PONTE PENSA;UNICA;32
SÃO JOÃO DE IRACEMA;UNICA;35
VITÓRIA BRASIL;UNICA;37
PAULISTÂNIA;UNICA;38
ASPÁSIA;UNICA;15
MESÓPOLIS;UNICA;36
TURIÚBA;UNICA;39
MARINÓPOLIS;UNICA;40
SANTA CRUZ DA ESPERANÇA;UNICA;40
ARCO-ÍRIS;UNICA;30
GUARANI D'OESTE;UNICA;30
SAGRES;UNICA;46
TURMALINA;UNICA;23
NOVA CANAÃ PAULISTA;UNICA;25
SÃO JOÃO DO PAU D'ALHO;UNICA;30
MONÇÕES;UNICA;50
BOREBI;UNICA;50
CRUZÁLIA;UNICA;32
EMBAÚBA;UNICA;60
DOLCINÓPOLIS;UNICA;54
NOVA GUATAPORANGA;UNICA;35
LUCIANÓPOLIS;UNICA;44
ARAPEÍ;UNICA;54
BENTO DE ABREU;UNICA;72
LOURDES;UNICA;47
RIBEIRÃO DOS ÍNDIOS;UNICA;44
SANTA CLARA D'OESTE;UNICA;32
BREJO ALEGRE;UNICA;72
SÃO JOÃO DAS DUAS PONTES;UNICA;60
ÓLEO;UNICA;57
PONTES GESTAL;UNICA;61
PARISI;UNICA;45
TORRE DE PEDRA;UNICA;50
ZACARIAS;UNICA;69
CÁSSIA DOS COQUEIROS;UNICA;52
TAQUARAL;UNICA;59
NANTES;UNICA;59
RUBIÁCEA;UNICA;48
ALVINLÂNDIA;UNICA;58
OSCAR BRESSANE;UNICA;45
TIMBURI;UNICA;39
LUTÉCIA;UNICA;55
GABRIEL MONTEIRO;UNICA;62
ESTRELA DO NORTE;UNICA;48
SANTA MERCEDES;UNICA;53
JUMIRIM;UNICA;99
NOVA LUZITÂNIA;UNICA;126
MOMBUCA;UNICA;71
PEDRANÓPOLIS;UNICA;56
QUEIROZ;UNICA;85
SANTA RITA D'OESTE;UNICA;58
JERIQUARA;UNICA;71
PLATINA;UNICA;77
PRACINHA;UNICA;10
RIBEIRA;UNICA;58
SÃO FRANCISCO;UNICA;43
BOM SUCESSO DE ITARARÉ;UNICA;77
SANTO EXPEDITO;UNICA;60
CÂNDIDO RODRIGUES;UNICA;56
ELISIÁRIO;UNICA;100
PEDRINHAS PAULISTA;UNICA;55
FLOREAL;UNICA;50
ITAJU;UNICA;97
MARAPOAMA;UNICA;71
ITAOCA;UNICA;34
MIRA ESTRELA;UNICA;51
MAGDA;UNICA;65
