Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
URU;UNICA;26
UNIÃO PAULISTA;UNICA;36
TRABIJU;UNICA;35
FERNÃO;UNICA;30
DIRCE REIS;UNICA;18
SANTANA DA PONTE PENSA;UNICA;32
SANTA SALETE;UNICA;30
FLORA RICA;UNICA;19
SÃO JOÃO DE IRACEMA;UNICA;35
VITÓRIA BRASIL;UNICA;37
PAULISTÂNIA;UNICA;38
ASPÁSIA;UNICA;15
MESÓPOLIS;UNICA;36
MARINÓPOLIS;UNICA;40
SANTA CRUZ DA ESPERANÇA;UNICA;40
TURIÚBA;UNICA;39
ARCO-ÍRIS;UNICA;30
GUARANI D'OESTE;UNICA;30
NOVA CANAÃ PAULISTA;UNICA;25
SAGRES;UNICA;46
TURMALINA;UNICA;23
MONÇÕES;UNICA;50
EMBAÚBA;UNICA;60
BOREBI;UNICA;50
SÃO JOÃO DO PAU D'ALHO;UNICA;30
NOVA GUATAPORANGA;UNICA;35
CRUZÁLIA;UNICA;32
LUCIANÓPOLIS;UNICA;44
BENTO DE ABREU;UNICA;72
ARAPEÍ;UNICA;54
DOLCINÓPOLIS;UNICA;54
LOURDES;UNICA;47
BREJO ALEGRE;UNICA;72
SANTA CLARA D'OESTE;UNICA;32
RIBEIRÃO DOS ÍNDIOS;UNICA;44
SÃO JOÃO DAS DUAS PONTES;UNICA;60
ÓLEO;UNICA;57
TORRE DE PEDRA;UNICA;50
PARISI;UNICA;45
PONTES GESTAL;UNICA;61
ZACARIAS;UNICA;69
TAQUARAL;UNICA;59
RUBIÁCEA;UNICA;48
LUTÉCIA;UNICA;55
OSCAR BRESSANE;UNICA;45
CÁSSIA DOS COQUEIROS;UNICA;52
NANTES;UNICA;59
GABRIEL MONTEIRO;UNICA;62
TIMBURI;UNICA;39
ALVINLÂNDIA;UNICA;68
NOVA LUZITÂNIA;UNICA;126
ESTRELA DO NORTE;UNICA;48
JUMIRIM;UNICA;99
SANTA MERCEDES;UNICA;53
MOMBUCA;UNICA;71
PEDRANÓPOLIS;UNICA;56
SANTA RITA D'OESTE;UNICA;58
QUEIROZ;UNICA;85
JERIQUARA;UNICA;71
SÃO FRANCISCO;UNICA;43
SANTO EXPEDITO;UNICA;60
RIBEIRA;UNICA;58
PLATINA;UNICA;77
CÂNDIDO RODRIGUES;UNICA;56
BOM SUCESSO DE ITARARÉ;UNICA;77
ELISIÁRIO;UNICA;100
MARAPOAMA;UNICA;71
FLOREAL;UNICA;50
MAGDA;UNICA;65
EMILIANÓPOLIS;UNICA;70
MIRA ESTRELA;UNICA;51
PEDRINHAS PAULISTA;UNICA;55
ALTAIR;UNICA;115
ITAJU;UNICA;97
