Município;Dose;Total Doses Aplicadas
ADAMANTINA;1° DOSE;6737
ADAMANTINA;2° DOSE;3457
ADOLFO;1° DOSE;687
ADOLFO;2° DOSE;331
AGUAÍ;1° DOSE;3758
AGUAÍ;2° DOSE;1743
ÁGUAS DA PRATA;1° DOSE;1485
ÁGUAS DA PRATA;2° DOSE;550
ÁGUAS DE LINDÓIA;1° DOSE;2758
ÁGUAS DE LINDÓIA;2° DOSE;1173
ÁGUAS DE SANTA BÁRBARA;1° DOSE;933
ÁGUAS DE SANTA BÁRBARA;2° DOSE;401
ÁGUAS DE SÃO PEDRO;1° DOSE;974
ÁGUAS DE SÃO PEDRO;2° DOSE;416
AGUDOS;1° DOSE;5626
AGUDOS;2° DOSE;2957
ALAMBARI;1° DOSE;708
ALAMBARI;2° DOSE;240
ALFREDO MARCONDES;1° DOSE;894
ALFREDO MARCONDES;2° DOSE;410
ALTAIR;1° DOSE;499
ALTAIR;2° DOSE;264
ALTINÓPOLIS;1° DOSE;2403
ALTINÓPOLIS;2° DOSE;1150
ALTO ALEGRE;1° DOSE;812
ALTO ALEGRE;2° DOSE;390
ALUMÍNIO;1° DOSE;1716
ALUMÍNIO;2° DOSE;514
ÁLVARES FLORENCE;1° DOSE;782
ÁLVARES FLORENCE;2° DOSE;324
ÁLVARES MACHADO;1° DOSE;3350
ÁLVARES MACHADO;2° DOSE;1354
ÁLVARO DE CARVALHO;1° DOSE;482
ÁLVARO DE CARVALHO;2° DOSE;226
ALVINLÂNDIA;1° DOSE;472
ALVINLÂNDIA;2° DOSE;169
AMERICANA;1° DOSE;32220
AMERICANA;2° DOSE;14733
AMÉRICO BRASILIENSE;1° DOSE;4239
AMÉRICO BRASILIENSE;2° DOSE;2219
AMÉRICO DE CAMPOS;1° DOSE;984
AMÉRICO DE CAMPOS;2° DOSE;362
AMPARO;1° DOSE;10426
AMPARO;2° DOSE;4557
ANALÂNDIA;1° DOSE;668
ANALÂNDIA;2° DOSE;288
ANDRADINA;1° DOSE;9167
ANDRADINA;2° DOSE;3185
ANGATUBA;1° DOSE;2947
ANGATUBA;2° DOSE;833
ANHEMBI;1° DOSE;776
ANHEMBI;2° DOSE;210
ANHUMAS;1° DOSE;621
ANHUMAS;2° DOSE;231
APARECIDA;1° DOSE;4155
APARECIDA;2° DOSE;1331
APARECIDA D'OESTE;1° DOSE;899
APARECIDA D'OESTE;2° DOSE;579
APIAÍ;1° DOSE;2958
APIAÍ;2° DOSE;1560
ARAÇARIGUAMA;1° DOSE;1687
ARAÇARIGUAMA;2° DOSE;598
ARAÇATUBA;1° DOSE;30188
ARAÇATUBA;2° DOSE;15576
ARAÇOIABA DA SERRA;1° DOSE;3621
ARAÇOIABA DA SERRA;2° DOSE;1369
ARAMINA;1° DOSE;739
ARAMINA;2° DOSE;369
ARANDU;1° DOSE;862
ARANDU;2° DOSE;284
ARAPEÍ;1° DOSE;377
ARAPEÍ;2° DOSE;182
ARARAQUARA;1° DOSE;37430
ARARAQUARA;2° DOSE;16699
ARARAS;1° DOSE;18484
ARARAS;2° DOSE;7240
ARCO-ÍRIS;1° DOSE;499
ARCO-ÍRIS;2° DOSE;306
AREALVA;1° DOSE;1411
AREALVA;2° DOSE;470
AREIAS;1° DOSE;569
AREIAS;2° DOSE;248
AREIÓPOLIS;1° DOSE;923
AREIÓPOLIS;2° DOSE;342
ARIRANHA;1° DOSE;1199
ARIRANHA;2° DOSE;792
ARTUR NOGUEIRA;1° DOSE;5582
ARTUR NOGUEIRA;2° DOSE;1933
ARUJÁ;1° DOSE;7743
ARUJÁ;2° DOSE;3692
ASPÁSIA;1° DOSE;330
ASPÁSIA;2° DOSE;206
ASSIS;1° DOSE;16017
ASSIS;2° DOSE;9721
ATIBAIA;1° DOSE;20352
ATIBAIA;2° DOSE;10337
AURIFLAMA;1° DOSE;2180
AURIFLAMA;2° DOSE;787
AVAÍ;1° DOSE;985
AVAÍ;2° DOSE;576
AVANHANDAVA;1° DOSE;1225
AVANHANDAVA;2° DOSE;473
AVARÉ;1° DOSE;12828
AVARÉ;2° DOSE;4613
BADY BASSITT;1° DOSE;2391
BADY BASSITT;2° DOSE;1327
