Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
URU;UNICA;26
UNIÃO PAULISTA;UNICA;36
TRABIJU;UNICA;35
FERNÃO;UNICA;30
FLORA RICA;UNICA;19
SANTANA DA PONTE PENSA;UNICA;32
SANTA SALETE;UNICA;30
DIRCE REIS;UNICA;18
VITÓRIA BRASIL;UNICA;37
SÃO JOÃO DE IRACEMA;UNICA;35
MESÓPOLIS;UNICA;36
PAULISTÂNIA;UNICA;38
ASPÁSIA;UNICA;15
TURIÚBA;UNICA;39
ARCO-ÍRIS;UNICA;30
SANTA CRUZ DA ESPERANÇA;UNICA;40
MARINÓPOLIS;UNICA;40
GUARANI D'OESTE;UNICA;30
SAGRES;UNICA;46
NOVA CANAÃ PAULISTA;UNICA;25
CRUZÁLIA;UNICA;32
MONÇÕES;UNICA;50
TURMALINA;UNICA;23
BOREBI;UNICA;50
SÃO JOÃO DO PAU D'ALHO;UNICA;30
EMBAÚBA;UNICA;60
DOLCINÓPOLIS;UNICA;54
NOVA GUATAPORANGA;UNICA;35
LUCIANÓPOLIS;UNICA;44
RIBEIRÃO DOS ÍNDIOS;UNICA;44
ARAPEÍ;UNICA;59
BREJO ALEGRE;UNICA;72
BENTO DE ABREU;UNICA;72
LOURDES;UNICA;47
SANTA CLARA D'OESTE;UNICA;32
ÓLEO;UNICA;57
SÃO JOÃO DAS DUAS PONTES;UNICA;60
TORRE DE PEDRA;UNICA;50
OSCAR BRESSANE;UNICA;45
PARISI;UNICA;45
PONTES GESTAL;UNICA;61
ZACARIAS;UNICA;69
ALVINLÂNDIA;UNICA;68
CÁSSIA DOS COQUEIROS;UNICA;52
TAQUARAL;UNICA;59
LUTÉCIA;UNICA;55
NANTES;UNICA;59
RUBIÁCEA;UNICA;48
GABRIEL MONTEIRO;UNICA;62
TIMBURI;UNICA;39
NOVA LUZITÂNIA;UNICA;126
PEDRANÓPOLIS;UNICA;56
SANTA MERCEDES;UNICA;53
ESTRELA DO NORTE;UNICA;48
SANTA RITA D'OESTE;UNICA;58
MOMBUCA;UNICA;71
SANTO EXPEDITO;UNICA;60
SÃO FRANCISCO;UNICA;43
JUMIRIM;UNICA;99
QUEIROZ;UNICA;85
RIBEIRA;UNICA;58
ELISIÁRIO;UNICA;100
JERIQUARA;UNICA;71
MAGDA;UNICA;65
CÂNDIDO RODRIGUES;UNICA;56
PLATINA;UNICA;77
PEDRINHAS PAULISTA;UNICA;55
MARAPOAMA;UNICA;71
BOM SUCESSO DE ITARARÉ;UNICA;77
SUZANÁPOLIS;UNICA;65
PIQUEROBI;UNICA;54
MIRA ESTRELA;UNICA;51
FLOREAL;UNICA;50
ITAJU;UNICA;97
