Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
UNIÃO PAULISTA;UNICA;24
URU;UNICA;26
TRABIJU;UNICA;35
FERNÃO;UNICA;30
DIRCE REIS;UNICA;13
VITÓRIA BRASIL;UNICA;37
PAULISTÂNIA;UNICA;38
SANTA SALETE;UNICA;30
SÃO JOÃO DE IRACEMA;UNICA;30
FLORA RICA;UNICA;19
SANTANA DA PONTE PENSA;UNICA;32
MESÓPOLIS;UNICA;36
SANTA CRUZ DA ESPERANÇA;UNICA;40
ASPÁSIA;UNICA;15
BOREBI;UNICA;50
TURIÚBA;UNICA;40
MARINÓPOLIS;UNICA;40
SAGRES;UNICA;46
ARCO-ÍRIS;UNICA;30
GUARANI D'OESTE;UNICA;30
NOVA CANAÃ PAULISTA;UNICA;25
TURMALINA;UNICA;23
LUCIANÓPOLIS;UNICA;44
ARAPEÍ;UNICA;24
MONÇÕES;UNICA;50
EMBAÚBA;UNICA;60
BENTO DE ABREU;UNICA;57
CRUZÁLIA;UNICA;32
NOVA GUATAPORANGA;UNICA;35
DOLCINÓPOLIS;UNICA;54
SANTA CLARA D'OESTE;UNICA;32
SÃO JOÃO DO PAU D'ALHO;UNICA;25
TAQUARAL;UNICA;60
ZACARIAS;UNICA;69
RIBEIRÃO DOS ÍNDIOS;UNICA;44
SÃO JOÃO DAS DUAS PONTES;UNICA;60
PONTES GESTAL;UNICA;61
PARISI;UNICA;46
NANTES;UNICA;58
TORRE DE PEDRA;UNICA;50
ESTRELA DO NORTE;UNICA;48
ÓLEO;UNICA;57
BREJO ALEGRE;UNICA;72
LOURDES;UNICA;50
RUBIÁCEA;UNICA;46
BOM SUCESSO DE ITARARÉ;UNICA;78
LUTÉCIA;UNICA;55
CÁSSIA DOS COQUEIROS;UNICA;52
TIMBURI;UNICA;39
PEDRANÓPOLIS;UNICA;56
QUEIROZ;UNICA;85
ALVINLÂNDIA;UNICA;58
MOMBUCA;UNICA;71
RIBEIRA;UNICA;35
SANTA MERCEDES;UNICA;53
JUMIRIM;UNICA;99
GABRIEL MONTEIRO;UNICA;62
JERIQUARA;UNICA;71
OSCAR BRESSANE;UNICA;45
SANTA RITA D'OESTE;UNICA;58
PLATINA;UNICA;77
ALTAIR;UNICA;115
CÂNDIDO RODRIGUES;UNICA;56
NOVA LUZITÂNIA;UNICA;126
SANTO EXPEDITO;UNICA;60
MARAPOAMA;UNICA;71
QUADRA;UNICA;96
ELISIÁRIO;UNICA;100
PEDRINHAS PAULISTA;UNICA;56
ITAPIRAPUÃ PAULISTA;UNICA;86
SÃO FRANCISCO;UNICA;45
EMILIANÓPOLIS;UNICA;65
ITAOCA;UNICA;28
