Município;Dose;Total Doses Aplicadas
BORÁ;2° DOSE;151
NOVA CASTILHO;2° DOSE;198
UNIÃO PAULISTA;2° DOSE;252
TRABIJU;2° DOSE;260
URU;2° DOSE;242
PAULISTÂNIA;2° DOSE;287
PRACINHA;2° DOSE;256
BALBINOS;2° DOSE;311
FERNÃO;2° DOSE;316
VITÓRIA BRASIL;2° DOSE;288
BOREBI;2° DOSE;289
DIRCE REIS;2° DOSE;347
SÃO JOÃO DE IRACEMA;2° DOSE;330
BENTO DE ABREU;2° DOSE;353
ASPÁSIA;2° DOSE;343
SANTA SALETE;2° DOSE;370
MESÓPOLIS;2° DOSE;366
SÃO JOÃO DAS DUAS PONTES;2° DOSE;337
SANTA CRUZ DA ESPERANÇA;2° DOSE;390
GUARANI D'OESTE;2° DOSE;349
ARAPEÍ;2° DOSE;384
SANTANA DA PONTE PENSA;2° DOSE;367
BOM SUCESSO DE ITARARÉ;2° DOSE;324
JUMIRIM;2° DOSE;358
RUBIÁCEA;2° DOSE;419
EMBAÚBA;2° DOSE;374
TURIÚBA;2° DOSE;390
MARINÓPOLIS;2° DOSE;400
SAGRES;2° DOSE;408
LUCIANÓPOLIS;2° DOSE;428
DOLCINÓPOLIS;2° DOSE;399
FLORA RICA;2° DOSE;455
NOVA GUATAPORANGA;2° DOSE;403
CRUZÁLIA;2° DOSE;382
SANTA CLARA D'OESTE;2° DOSE;366
LOURDES;2° DOSE;427
QUEIROZ;2° DOSE;368
ZACARIAS;2° DOSE;393
BREJO ALEGRE;2° DOSE;466
TORRE DE PEDRA;2° DOSE;406
ALVINLÂNDIA;2° DOSE;450
NANTES;2° DOSE;351
SANTA MERCEDES;2° DOSE;455
MONÇÕES;2° DOSE;432
NOVA CANAÃ PAULISTA;2° DOSE;396
SÃO JOÃO DO PAU D'ALHO;2° DOSE;477
TAQUARAL;2° DOSE;403
ÓLEO;2° DOSE;477
ARCO-ÍRIS;2° DOSE;543
ELISIÁRIO;2° DOSE;478
MOMBUCA;2° DOSE;459
CÁSSIA DOS COQUEIROS;2° DOSE;439
PONTES GESTAL;2° DOSE;430
NOVA INDEPENDÊNCIA;2° DOSE;426
