Município;Dose;Total Doses Aplicadas
BORÁ;2° DOSE;123
NOVA CASTILHO;2° DOSE;146
TRABIJU;2° DOSE;152
BALBINOS;2° DOSE;133
PRACINHA;2° DOSE;188
UNIÃO PAULISTA;2° DOSE;207
URU;2° DOSE;190
PAULISTÂNIA;2° DOSE;217
BOREBI;2° DOSE;193
BOM SUCESSO DE ITARARÉ;2° DOSE;197
VITÓRIA BRASIL;2° DOSE;249
DIRCE REIS;2° DOSE;251
FERNÃO;2° DOSE;247
SÃO JOÃO DE IRACEMA;2° DOSE;271
BENTO DE ABREU;2° DOSE;266
GUARANI D'OESTE;2° DOSE;260
SANTA CRUZ DA ESPERANÇA;2° DOSE;224
NANTES;2° DOSE;284
CRUZÁLIA;2° DOSE;233
ESTRELA DO NORTE;2° DOSE;269
JUMIRIM;2° DOSE;263
SAGRES;2° DOSE;264
SANTA SALETE;2° DOSE;272
ASPÁSIA;2° DOSE;257
SÃO JOÃO DAS DUAS PONTES;2° DOSE;306
SANTANA DA PONTE PENSA;2° DOSE;282
LUCIANÓPOLIS;2° DOSE;258
MARINÓPOLIS;2° DOSE;296
MESÓPOLIS;2° DOSE;318
QUEIROZ;2° DOSE;290
EMBAÚBA;2° DOSE;296
RUBIÁCEA;2° DOSE;316
FLORA RICA;2° DOSE;324
TURIÚBA;2° DOSE;299
ARAPEÍ;2° DOSE;299
SANTA CLARA D'OESTE;2° DOSE;269
TORRE DE PEDRA;2° DOSE;346
NOVA GUATAPORANGA;2° DOSE;272
NOVA CANAÃ PAULISTA;2° DOSE;302
DOLCINÓPOLIS;2° DOSE;339
TAQUARAL;2° DOSE;321
JERIQUARA;2° DOSE;317
ZACARIAS;2° DOSE;315
LOURDES;2° DOSE;322
PONTES GESTAL;2° DOSE;256
CÁSSIA DOS COQUEIROS;2° DOSE;310
LUTÉCIA;2° DOSE;316
NOVA INDEPENDÊNCIA;2° DOSE;308
ITAPIRAPUÃ PAULISTA;2° DOSE;357
MOMBUCA;2° DOSE;380
ALVINLÂNDIA;2° DOSE;325
BREJO ALEGRE;2° DOSE;360
CANITAR;2° DOSE;342
ÓLEO;2° DOSE;291
GABRIEL MONTEIRO;2° DOSE;355
RIBEIRA;2° DOSE;390
SANTA MERCEDES;2° DOSE;364
NOVA LUZITÂNIA;2° DOSE;351
SÃO JOÃO DO PAU D'ALHO;2° DOSE;392
RIBEIRÃO CORRENTE;2° DOSE;360
MONÇÕES;2° DOSE;363
TAQUARIVAÍ;2° DOSE;369
TURMALINA;2° DOSE;366
JOÃO RAMALHO;2° DOSE;362
CANAS;2° DOSE;326
ÁLVARO DE CARVALHO;2° DOSE;385
PLATINA;2° DOSE;366
ESPÍRITO SANTO DO TURVO;2° DOSE;350
ARCO-ÍRIS;2° DOSE;436
RIBEIRÃO DOS ÍNDIOS;2° DOSE;406
PARISI;2° DOSE;347
NOVAIS;2° DOSE;383
SANDOVALINA;2° DOSE;377
ELISIÁRIO;2° DOSE;392
NIPOÃ;2° DOSE;362
TIMBURI;2° DOSE;375
SUZANÁPOLIS;2° DOSE;397
PEDRANÓPOLIS;2° DOSE;396
PEDRINHAS PAULISTA;2° DOSE;411
ITAJU;2° DOSE;384
CÂNDIDO RODRIGUES;2° DOSE;383
MARAPOAMA;2° DOSE;403
QUADRA;2° DOSE;385
AREIAS;2° DOSE;399
MARABÁ PAULISTA;2° DOSE;380
PONTALINDA;2° DOSE;371
ALTAIR;2° DOSE;421
PLANALTO;2° DOSE;372
TEJUPÁ;2° DOSE;389
FLORÍNEA;2° DOSE;393
RUBINÉIA;2° DOSE;415
MOTUCA;2° DOSE;435
EMILIANÓPOLIS;2° DOSE;443
SÃO FRANCISCO;2° DOSE;406
BARÃO DE ANTONINA;2° DOSE;431
CORUMBATAÍ;2° DOSE;471
BARRA DO CHAPÉU;2° DOSE;417
SANTA RITA D'OESTE;2° DOSE;407
SANTO EXPEDITO;2° DOSE;467
PRATÂNIA;2° DOSE;365
NARANDIBA;2° DOSE;431
SARUTAIÁ;2° DOSE;453
GAVIÃO PEIXOTO;2° DOSE;358
REDENÇÃO DA SERRA;2° DOSE;443
CABRÁLIA PAULISTA;2° DOSE;436
OSCAR BRESSANE;2° DOSE;476
SEBASTIANÓPOLIS DO SUL;2° DOSE;437
JÚLIO MESQUITA;2° DOSE;403
ITAOCA;2° DOSE;563
MARIÁPOLIS;2° DOSE;411
SÃO JOSÉ DO BARREIRO;2° DOSE;448
LUPÉRCIO;2° DOSE;464
MIRA ESTRELA;2° DOSE;412
RIFAINA;2° DOSE;434
SANTA ERNESTINA;2° DOSE;419
UBARANA;2° DOSE;457
INÚBIA PAULISTA;2° DOSE;458
ANHUMAS;2° DOSE;473
CAIABU;2° DOSE;438
ONDA VERDE;2° DOSE;463
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;454
PRESIDENTE ALVES;2° DOSE;440
LAVRINHAS;2° DOSE;474
GLICÉRIO;2° DOSE;496
MERIDIANO;2° DOSE;476
ANALÂNDIA;2° DOSE;514
PONGAÍ;2° DOSE;508
GUZOLÂNDIA;2° DOSE;460
MONTEIRO LOBATO;2° DOSE;455
MAGDA;2° DOSE;473
GASTÃO VIDIGAL;2° DOSE;499
ITAPURA;2° DOSE;455
IARAS;2° DOSE;446
OCAUÇU;2° DOSE;496
CAMPOS NOVOS PAULISTA;2° DOSE;503
IPEÚNA;2° DOSE;505
PARANAPUÃ;2° DOSE;479
UBIRAJARA;2° DOSE;508
ORINDIÚVA;2° DOSE;441
FLOREAL;2° DOSE;511
ALAMBARI;2° DOSE;425
BORACÉIA;2° DOSE;552
SANTA MARIA DA SERRA;2° DOSE;592
BURITIZAL;2° DOSE;498
LUIZIÂNIA;2° DOSE;506
MACEDÔNIA;2° DOSE;479
PIQUEROBI;2° DOSE;599
CORONEL MACEDO;2° DOSE;552
RIBEIRÃO DO SUL;2° DOSE;553
ÁLVARES FLORENCE;2° DOSE;546
ANHEMBI;2° DOSE;491
CAMPINA DO MONTE ALEGRE;2° DOSE;519
JAMBEIRO;2° DOSE;539
ADOLFO;2° DOSE;577
COROADOS;2° DOSE;527
SALMOURÃO;2° DOSE;568
MIRASSOLÂNDIA;2° DOSE;625
RESTINGA;2° DOSE;517
MONTE CASTELO;2° DOSE;555
TACIBA;2° DOSE;590
DOBRADA;2° DOSE;560
ARAMINA;2° DOSE;584
NOVA CAMPINA;2° DOSE;611
CAIUÁ;2° DOSE;641
INDIANA;2° DOSE;544
GUAIMBÊ;2° DOSE;621
IPIGUÁ;2° DOSE;614
IPORANGA;2° DOSE;650
INDIAPORÃ;2° DOSE;694
SANTA LÚCIA;2° DOSE;612
RIVERSUL;2° DOSE;632
ARANDU;2° DOSE;615
MURUTINGA DO SUL;2° DOSE;625
LAVÍNIA;2° DOSE;606
ALTO ALEGRE;2° DOSE;640
PARDINHO;2° DOSE;661
PAULICÉIA;2° DOSE;587
TARABAI;2° DOSE;658
SÃO JOSÉ DA BELA VISTA;2° DOSE;666
COLÔMBIA;2° DOSE;675
POPULINA;2° DOSE;598
ÁGUAS DE SANTA BÁRBARA;2° DOSE;700
LAGOINHA;2° DOSE;692
ÁGUAS DE SÃO PEDRO;2° DOSE;663
PALMARES PAULISTA;2° DOSE;632
GUARANTÃ;2° DOSE;663
MENDONÇA;2° DOSE;696
PIACATU;2° DOSE;697
SANTO ANTÔNIO DO PINHAL;2° DOSE;722
ITIRAPUÃ;2° DOSE;644
BRAÚNA;2° DOSE;699
TAIAÇU;2° DOSE;757
SANTA CRUZ DA CONCEIÇÃO;2° DOSE;758
ALFREDO MARCONDES;2° DOSE;731
PEDRA BELA;2° DOSE;685
