Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
URU;UNICA;26
TRABIJU;UNICA;35
UNIÃO PAULISTA;UNICA;18
FERNÃO;UNICA;30
PAULISTÂNIA;UNICA;38
VITÓRIA BRASIL;UNICA;37
SÃO JOÃO DE IRACEMA;UNICA;30
SANTA SALETE;UNICA;30
DIRCE REIS;UNICA;6
SANTANA DA PONTE PENSA;UNICA;26
SANTA CRUZ DA ESPERANÇA;UNICA;20
FLORA RICA;UNICA;19
ASPÁSIA;UNICA;15
MESÓPOLIS;UNICA;36
TURIÚBA;UNICA;40
BOREBI;UNICA;50
MARINÓPOLIS;UNICA;40
CRUZÁLIA;UNICA;32
GUARANI D'OESTE;UNICA;30
EMBAÚBA;UNICA;60
SAGRES;UNICA;42
BENTO DE ABREU;UNICA;47
SANTA CLARA D'OESTE;UNICA;32
LUCIANÓPOLIS;UNICA;44
ARCO-ÍRIS;UNICA;20
MONÇÕES;UNICA;50
NOVA CANAÃ PAULISTA;UNICA;25
TURMALINA;UNICA;23
SÃO JOÃO DAS DUAS PONTES;UNICA;58
NOVA GUATAPORANGA;UNICA;35
ZACARIAS;UNICA;69
SÃO JOÃO DO PAU D'ALHO;UNICA;25
DOLCINÓPOLIS;UNICA;54
PARISI;UNICA;46
NANTES;UNICA;58
BOM SUCESSO DE ITARARÉ;UNICA;77
PONTES GESTAL;UNICA;20
TORRE DE PEDRA;UNICA;50
TAQUARAL;UNICA;54
RIBEIRÃO DOS ÍNDIOS;UNICA;44
ESTRELA DO NORTE;UNICA;48
BREJO ALEGRE;UNICA;63
LOURDES;UNICA;50
PRACINHA;UNICA;10
ÓLEO;UNICA;22
QUEIROZ;UNICA;85
LUTÉCIA;UNICA;55
RUBIÁCEA;UNICA;45
RIBEIRA;UNICA;16
CÁSSIA DOS COQUEIROS;UNICA;47
JUMIRIM;UNICA;99
ALVINLÂNDIA;UNICA;48
SANTA MERCEDES;UNICA;53
JERIQUARA;UNICA;71
TIMBURI;UNICA;39
GABRIEL MONTEIRO;UNICA;62
PEDRANÓPOLIS;UNICA;56
MOMBUCA;UNICA;71
OSCAR BRESSANE;UNICA;45
PLATINA;UNICA;77
ITAPIRAPUÃ PAULISTA;UNICA;35
ALTAIR;UNICA;30
CÂNDIDO RODRIGUES;UNICA;56
SANTA RITA D'OESTE;UNICA;24
MARAPOAMA;UNICA;71
ELISIÁRIO;UNICA;100
SANTO EXPEDITO;UNICA;50
ITAJU;UNICA;75
PEDRINHAS PAULISTA;UNICA;56
QUADRA;UNICA;67
SÃO FRANCISCO;UNICA;45
NOVA LUZITÂNIA;UNICA;116
SANDOVALINA;UNICA;68
