Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
URU;UNICA;26
UNIÃO PAULISTA;UNICA;24
TRABIJU;UNICA;35
FERNÃO;UNICA;30
DIRCE REIS;UNICA;18
FLORA RICA;UNICA;19
VITÓRIA BRASIL;UNICA;37
PAULISTÂNIA;UNICA;38
SANTA SALETE;UNICA;30
SANTANA DA PONTE PENSA;UNICA;32
SÃO JOÃO DE IRACEMA;UNICA;35
MESÓPOLIS;UNICA;36
ASPÁSIA;UNICA;15
SANTA CRUZ DA ESPERANÇA;UNICA;40
MARINÓPOLIS;UNICA;40
ARCO-ÍRIS;UNICA;30
TURIÚBA;UNICA;39
BOREBI;UNICA;50
SAGRES;UNICA;46
GUARANI D'OESTE;UNICA;30
ARAPEÍ;UNICA;54
TURMALINA;UNICA;23
DOLCINÓPOLIS;UNICA;54
RIBEIRÃO DOS ÍNDIOS;UNICA;44
LUCIANÓPOLIS;UNICA;44
SÃO JOÃO DO PAU D'ALHO;UNICA;30
NOVA CANAÃ PAULISTA;UNICA;25
EMBAÚBA;UNICA;60
BENTO DE ABREU;UNICA;67
NOVA GUATAPORANGA;UNICA;35
CRUZÁLIA;UNICA;32
MONÇÕES;UNICA;50
SANTA CLARA D'OESTE;UNICA;32
SÃO JOÃO DAS DUAS PONTES;UNICA;60
ÓLEO;UNICA;57
TAQUARAL;UNICA;59
ZACARIAS;UNICA;69
BREJO ALEGRE;UNICA;72
NANTES;UNICA;58
TORRE DE PEDRA;UNICA;50
PONTES GESTAL;UNICA;61
LOURDES;UNICA;47
PARISI;UNICA;45
ESTRELA DO NORTE;UNICA;48
CÁSSIA DOS COQUEIROS;UNICA;52
JUMIRIM;UNICA;99
RUBIÁCEA;UNICA;47
BOM SUCESSO DE ITARARÉ;UNICA;77
LUTÉCIA;UNICA;55
OSCAR BRESSANE;UNICA;45
ALVINLÂNDIA;UNICA;58
QUEIROZ;UNICA;85
SANTA MERCEDES;UNICA;53
MOMBUCA;UNICA;71
PEDRANÓPOLIS;UNICA;56
GABRIEL MONTEIRO;UNICA;62
RIBEIRA;UNICA;58
JERIQUARA;UNICA;71
PLATINA;UNICA;77
TIMBURI;UNICA;39
SANTO EXPEDITO;UNICA;60
SANTA RITA D'OESTE;UNICA;58
NOVA LUZITÂNIA;UNICA;126
CÂNDIDO RODRIGUES;UNICA;56
ELISIÁRIO;UNICA;100
ALTAIR;UNICA;115
MARAPOAMA;UNICA;71
SÃO FRANCISCO;UNICA;43
PEDRINHAS PAULISTA;UNICA;55
FLORÍNEA;UNICA;26
ITAOCA;UNICA;34
MIRA ESTRELA;UNICA;51
EMILIANÓPOLIS;UNICA;70
AREIAS;UNICA;64
