Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
TRABIJU;UNICA;35
URU;UNICA;26
UNIÃO PAULISTA;UNICA;24
FERNÃO;UNICA;30
PAULISTÂNIA;UNICA;38
FLORA RICA;UNICA;19
DIRCE REIS;UNICA;18
SANTA SALETE;UNICA;30
SÃO JOÃO DE IRACEMA;UNICA;35
VITÓRIA BRASIL;UNICA;37
SANTANA DA PONTE PENSA;UNICA;32
SANTA CRUZ DA ESPERANÇA;UNICA;40
MESÓPOLIS;UNICA;36
ASPÁSIA;UNICA;15
BOREBI;UNICA;50
MARINÓPOLIS;UNICA;40
TURIÚBA;UNICA;39
ARCO-ÍRIS;UNICA;30
GUARANI D'OESTE;UNICA;30
SAGRES;UNICA;46
TURMALINA;UNICA;23
ARAPEÍ;UNICA;24
EMBAÚBA;UNICA;60
DOLCINÓPOLIS;UNICA;54
BENTO DE ABREU;UNICA;57
LUCIANÓPOLIS;UNICA;44
NOVA CANAÃ PAULISTA;UNICA;25
SÃO JOÃO DO PAU D'ALHO;UNICA;30
CRUZÁLIA;UNICA;32
NOVA GUATAPORANGA;UNICA;35
SANTA CLARA D'OESTE;UNICA;32
MONÇÕES;UNICA;50
RIBEIRÃO DOS ÍNDIOS;UNICA;44
TORRE DE PEDRA;UNICA;50
SÃO JOÃO DAS DUAS PONTES;UNICA;60
TAQUARAL;UNICA;59
ESTRELA DO NORTE;UNICA;48
LUTÉCIA;UNICA;55
ÓLEO;UNICA;57
ZACARIAS;UNICA;69
PARISI;UNICA;45
NANTES;UNICA;58
BREJO ALEGRE;UNICA;72
LOURDES;UNICA;47
PONTES GESTAL;UNICA;61
RUBIÁCEA;UNICA;47
BOM SUCESSO DE ITARARÉ;UNICA;77
CÁSSIA DOS COQUEIROS;UNICA;52
QUEIROZ;UNICA;85
TIMBURI;UNICA;39
SANTA MERCEDES;UNICA;53
MOMBUCA;UNICA;71
GABRIEL MONTEIRO;UNICA;62
JUMIRIM;UNICA;99
PEDRANÓPOLIS;UNICA;56
JERIQUARA;UNICA;71
OSCAR BRESSANE;UNICA;45
ALVINLÂNDIA;UNICA;58
RIBEIRA;UNICA;58
PLATINA;UNICA;77
SANTA RITA D'OESTE;UNICA;58
MARAPOAMA;UNICA;71
SANTO EXPEDITO;UNICA;60
CÂNDIDO RODRIGUES;UNICA;56
PEDRINHAS PAULISTA;UNICA;55
NOVA LUZITÂNIA;UNICA;126
QUADRA;UNICA;96
FLORÍNEA;UNICA;26
ELISIÁRIO;UNICA;100
ALTAIR;UNICA;115
ITAPIRAPUÃ PAULISTA;UNICA;85
SÃO FRANCISCO;UNICA;43
ITAOCA;UNICA;34
