Município;Dose;Total Doses Aplicadas
ADAMANTINA;1° DOSE;11067
ADAMANTINA;2° DOSE;6146
ADOLFO;1° DOSE;1266
ADOLFO;2° DOSE;641
AGUAÍ;1° DOSE;7252
AGUAÍ;2° DOSE;3901
ÁGUAS DA PRATA;1° DOSE;2604
ÁGUAS DA PRATA;2° DOSE;1227
ÁGUAS DE LINDÓIA;1° DOSE;5075
ÁGUAS DE LINDÓIA;2° DOSE;2595
ÁGUAS DE SANTA BÁRBARA;1° DOSE;1357
ÁGUAS DE SANTA BÁRBARA;2° DOSE;852
ÁGUAS DE SÃO PEDRO;1° DOSE;1595
ÁGUAS DE SÃO PEDRO;2° DOSE;916
AGUDOS;1° DOSE;8931
AGUDOS;2° DOSE;5592
ALAMBARI;1° DOSE;1398
ALAMBARI;2° DOSE;707
ALFREDO MARCONDES;1° DOSE;1402
ALFREDO MARCONDES;2° DOSE;939
ALTAIR;1° DOSE;892
ALTAIR;2° DOSE;485
ALTINÓPOLIS;1° DOSE;4309
ALTINÓPOLIS;2° DOSE;2489
ALTO ALEGRE;1° DOSE;1240
ALTO ALEGRE;2° DOSE;725
ALUMÍNIO;1° DOSE;3249
ALUMÍNIO;2° DOSE;1712
ÁLVARES FLORENCE;1° DOSE;1246
ÁLVARES FLORENCE;2° DOSE;739
ÁLVARES MACHADO;1° DOSE;6086
ÁLVARES MACHADO;2° DOSE;3127
ÁLVARO DE CARVALHO;1° DOSE;841
ÁLVARO DE CARVALHO;2° DOSE;476
ALVINLÂNDIA;1° DOSE;753
ALVINLÂNDIA;2° DOSE;422
AMERICANA;1° DOSE;57179
AMERICANA;2° DOSE;30884
AMÉRICO BRASILIENSE;1° DOSE;7966
AMÉRICO BRASILIENSE;2° DOSE;4157
AMÉRICO DE CAMPOS;1° DOSE;1749
AMÉRICO DE CAMPOS;2° DOSE;961
AMPARO;1° DOSE;18513
AMPARO;2° DOSE;10359
ANALÂNDIA;1° DOSE;1217
ANALÂNDIA;2° DOSE;612
ANDRADINA;1° DOSE;15024
ANDRADINA;2° DOSE;8785
ANGATUBA;1° DOSE;5300
ANGATUBA;2° DOSE;2819
ANHEMBI;1° DOSE;1529
ANHEMBI;2° DOSE;696
ANHUMAS;1° DOSE;1077
ANHUMAS;2° DOSE;600
APARECIDA;1° DOSE;9594
APARECIDA;2° DOSE;4242
APARECIDA D'OESTE;1° DOSE;1722
APARECIDA D'OESTE;2° DOSE;785
APIAÍ;1° DOSE;5218
APIAÍ;2° DOSE;2876
ARAÇARIGUAMA;1° DOSE;3055
ARAÇARIGUAMA;2° DOSE;1666
ARAÇATUBA;1° DOSE;55655
ARAÇATUBA;2° DOSE;30177
ARAÇOIABA DA SERRA;1° DOSE;6399
ARAÇOIABA DA SERRA;2° DOSE;3119
ARAMINA;1° DOSE;1397
ARAMINA;2° DOSE;708
ARANDU;1° DOSE;1505
ARANDU;2° DOSE;827
ARAPEÍ;1° DOSE;645
ARAPEÍ;2° DOSE;383
ARARAQUARA;1° DOSE;63203
ARARAQUARA;2° DOSE;35169
ARARAS;1° DOSE;31868
ARARAS;2° DOSE;18827
ARCO-ÍRIS;1° DOSE;719
ARCO-ÍRIS;2° DOSE;496
