Município;Dose;Total Doses Aplicadas
BORÁ;2° DOSE;157
NOVA CASTILHO;2° DOSE;198
UNIÃO PAULISTA;2° DOSE;253
TRABIJU;2° DOSE;260
URU;2° DOSE;242
PAULISTÂNIA;2° DOSE;288
BALBINOS;2° DOSE;311
PRACINHA;2° DOSE;256
VITÓRIA BRASIL;2° DOSE;296
DIRCE REIS;2° DOSE;347
FERNÃO;2° DOSE;325
BOREBI;2° DOSE;310
MESÓPOLIS;2° DOSE;366
SÃO JOÃO DE IRACEMA;2° DOSE;337
SANTA SALETE;2° DOSE;370
SÃO JOÃO DAS DUAS PONTES;2° DOSE;338
BENTO DE ABREU;2° DOSE;353
ASPÁSIA;2° DOSE;343
ARAPEÍ;2° DOSE;384
GUARANI D'OESTE;2° DOSE;349
SANTA CRUZ DA ESPERANÇA;2° DOSE;394
JUMIRIM;2° DOSE;358
TURIÚBA;2° DOSE;390
RUBIÁCEA;2° DOSE;422
BOM SUCESSO DE ITARARÉ;2° DOSE;325
EMBAÚBA;2° DOSE;375
SANTANA DA PONTE PENSA;2° DOSE;385
LUCIANÓPOLIS;2° DOSE;428
MARINÓPOLIS;2° DOSE;401
SAGRES;2° DOSE;409
DOLCINÓPOLIS;2° DOSE;401
SANTA CLARA D'OESTE;2° DOSE;366
NOVA GUATAPORANGA;2° DOSE;413
BREJO ALEGRE;2° DOSE;467
TORRE DE PEDRA;2° DOSE;407
FLORA RICA;2° DOSE;458
QUEIROZ;2° DOSE;378
LOURDES;2° DOSE;431
CRUZÁLIA;2° DOSE;382
ALVINLÂNDIA;2° DOSE;450
ZACARIAS;2° DOSE;395
SANTA MERCEDES;2° DOSE;462
TAQUARAL;2° DOSE;403
SÃO JOÃO DO PAU D'ALHO;2° DOSE;480
MONÇÕES;2° DOSE;434
ARCO-ÍRIS;2° DOSE;544
NOVA CANAÃ PAULISTA;2° DOSE;396
CÁSSIA DOS COQUEIROS;2° DOSE;442
NANTES;2° DOSE;351
ÓLEO;2° DOSE;485
AREIAS;2° DOSE;486
ELISIÁRIO;2° DOSE;485
MOMBUCA;2° DOSE;459
NOVA INDEPENDÊNCIA;2° DOSE;432
PONTES GESTAL;2° DOSE;433
CANAS;2° DOSE;468
NOVA LUZITÂNIA;2° DOSE;549
ESTRELA DO NORTE;2° DOSE;358
ITAPIRAPUÃ PAULISTA;2° DOSE;486
GABRIEL MONTEIRO;2° DOSE;464
JERIQUARA;2° DOSE;420
ÁLVARO DE CARVALHO;2° DOSE;519
RIBEIRA;2° DOSE;547
PARISI;2° DOSE;428
ITAJU;2° DOSE;504
PLATINA;2° DOSE;485
TURMALINA;2° DOSE;474
RIBEIRÃO CORRENTE;2° DOSE;548
PONTALINDA;2° DOSE;497
LUTÉCIA;2° DOSE;474
SANTA RITA D'OESTE;2° DOSE;504
TIMBURI;2° DOSE;486
ALTAIR;2° DOSE;525
SÃO FRANCISCO;2° DOSE;546
PEDRANÓPOLIS;2° DOSE;519
NOVAIS;2° DOSE;590
RIBEIRÃO DOS ÍNDIOS;2° DOSE;518
MARIÁPOLIS;2° DOSE;552
SANTO EXPEDITO;2° DOSE;562
MOTUCA;2° DOSE;519
QUADRA;2° DOSE;466
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;572
TEJUPÁ;2° DOSE;534
NIPOÃ;2° DOSE;550
SUZANÁPOLIS;2° DOSE;528
ESPÍRITO SANTO DO TURVO;2° DOSE;463
PRATÂNIA;2° DOSE;491
CANITAR;2° DOSE;462
MAGDA;2° DOSE;602
GASTÃO VIDIGAL;2° DOSE;579
MARAPOAMA;2° DOSE;529
SÃO JOSÉ DO BARREIRO;2° DOSE;609
OSCAR BRESSANE;2° DOSE;583
JÚLIO MESQUITA;2° DOSE;552
LUPÉRCIO;2° DOSE;586
BARÃO DE ANTONINA;2° DOSE;596
JOÃO RAMALHO;2° DOSE;493
CABRÁLIA PAULISTA;2° DOSE;610
GLICÉRIO;2° DOSE;622
CORUMBATAÍ;2° DOSE;552
ANHUMAS;2° DOSE;606
INÚBIA PAULISTA;2° DOSE;612
EMILIANÓPOLIS;2° DOSE;532
MARABÁ PAULISTA;2° DOSE;542
CÂNDIDO RODRIGUES;2° DOSE;605
MIRA ESTRELA;2° DOSE;555
RUBINÉIA;2° DOSE;517
UBIRAJARA;2° DOSE;633
FLORÍNEA;2° DOSE;520
MONTEIRO LOBATO;2° DOSE;615
SANDOVALINA;2° DOSE;486
SARUTAIÁ;2° DOSE;579
TAQUARIVAÍ;2° DOSE;483
ITAOCA;2° DOSE;688
GAVIÃO PEIXOTO;2° DOSE;597
ONDA VERDE;2° DOSE;602
REDENÇÃO DA SERRA;2° DOSE;577
PARANAPUÃ;2° DOSE;599
PEDRINHAS PAULISTA;2° DOSE;498
SEBASTIANÓPOLIS DO SUL;2° DOSE;563
LUIZIÂNIA;2° DOSE;680
GUZOLÂNDIA;2° DOSE;601
FLOREAL;2° DOSE;651
ITAPURA;2° DOSE;667
PONGAÍ;2° DOSE;652
RIFAINA;2° DOSE;576
BARRA DO CHAPÉU;2° DOSE;574
SANTA MARIA DA SERRA;2° DOSE;804
CAIABU;2° DOSE;639
BORACÉIA;2° DOSE;712
PIQUEROBI;2° DOSE;717
PRESIDENTE ALVES;2° DOSE;779
IARAS;2° DOSE;623
NARANDIBA;2° DOSE;568
UBARANA;2° DOSE;607
PLANALTO;2° DOSE;585
LAVRINHAS;2° DOSE;594
ANALÂNDIA;2° DOSE;644
MERIDIANO;2° DOSE;640
MONTE CASTELO;2° DOSE;728
ÁLVARES FLORENCE;2° DOSE;764
SALMOURÃO;2° DOSE;740
OCAUÇU;2° DOSE;630
SANTA ERNESTINA;2° DOSE;616
CAMPOS NOVOS PAULISTA;2° DOSE;654
ALTO ALEGRE;2° DOSE;835
JAMBEIRO;2° DOSE;779
BURITIZAL;2° DOSE;710
IPORANGA;2° DOSE;801
ADOLFO;2° DOSE;706
MIRASSOLÂNDIA;2° DOSE;767
MACEDÔNIA;2° DOSE;659
IPEÚNA;2° DOSE;615
MURUTINGA DO SUL;2° DOSE;830
ARAMINA;2° DOSE;771
IPIGUÁ;2° DOSE;716
CORONEL MACEDO;2° DOSE;690
INDIAPORÃ;2° DOSE;837
GUAIMBÊ;2° DOSE;827
ALAMBARI;2° DOSE;751
BRAÚNA;2° DOSE;880
PIACATU;2° DOSE;822
ORINDIÚVA;2° DOSE;624
ÁGUAS DE SANTA BÁRBARA;2° DOSE;874
RIBEIRÃO DO SUL;2° DOSE;781
CAIUÁ;2° DOSE;849
GUARANTÃ;2° DOSE;875
NOVA CAMPINA;2° DOSE;777
DOBRADA;2° DOSE;834
PAULICÉIA;2° DOSE;775
VISTA ALEGRE DO ALTO;2° DOSE;899
COROADOS;2° DOSE;728
SILVEIRAS;2° DOSE;871
ARANDU;2° DOSE;840
RIVERSUL;2° DOSE;867
MENDONÇA;2° DOSE;894
TACIBA;2° DOSE;787
COLÔMBIA;2° DOSE;887
CAMPINA DO MONTE ALEGRE;2° DOSE;804
SANTA LÚCIA;2° DOSE;807
ANHEMBI;2° DOSE;799
PARDINHO;2° DOSE;818
BARBOSA;2° DOSE;871
RESTINGA;2° DOSE;743
ALFREDO MARCONDES;2° DOSE;957
LAVÍNIA;2° DOSE;831
CLEMENTINA;2° DOSE;874
ITIRAPUÃ;2° DOSE;937
AVAÍ;2° DOSE;1139
TARABAI;2° DOSE;838
POPULINA;2° DOSE;819
ÁGUAS DE SÃO PEDRO;2° DOSE;930
PEDRA BELA;2° DOSE;914
TAIAÇU;2° DOSE;946
INDIANA;2° DOSE;837
SÃO JOSÉ DA BELA VISTA;2° DOSE;951
APARECIDA D'OESTE;2° DOSE;864
SANTA CRUZ DA CONCEIÇÃO;2° DOSE;911
PALMARES PAULISTA;2° DOSE;877
SABINO;2° DOSE;997
PARAÍSO;2° DOSE;946
LAGOINHA;2° DOSE;866
TUIUTI;2° DOSE;1052
TAIÚVA;2° DOSE;1062
IRAPUÃ;2° DOSE;1023
JABORANDI;2° DOSE;983
REGINÓPOLIS;2° DOSE;969
TRÊS FRONTEIRAS;2° DOSE;1078
SANTO ANTÔNIO DO JARDIM;2° DOSE;984
NOVA ALIANÇA;2° DOSE;1022
SANTO ANTÔNIO DO PINHAL;2° DOSE;907
RIBEIRÃO GRANDE;2° DOSE;897
LINDÓIA;2° DOSE;1094
GUATAPARÁ;2° DOSE;993
NATIVIDADE DA SERRA;2° DOSE;1066
SANTO ANTÔNIO DO ARACANGUÁ;2° DOSE;1045
AMÉRICO DE CAMPOS;2° DOSE;1008
IACRI;2° DOSE;944
FERNANDO PRESTES;2° DOSE;1175
CATIGUÁ;2° DOSE;962
DUMONT;2° DOSE;1008
QUINTANA;2° DOSE;960
PEREIRAS;2° DOSE;1027
AREIÓPOLIS;2° DOSE;948
ORIENTE;2° DOSE;1015
RIOLÂNDIA;2° DOSE;1195
JACI;2° DOSE;1070
POLONI;2° DOSE;1060
ICÉM;2° DOSE;1072
ECHAPORÃ;2° DOSE;1099
CRISTAIS PAULISTA;2° DOSE;1073
SANTA ALBERTINA;2° DOSE;1094
NUPORANGA;2° DOSE;1102
SALES;2° DOSE;980
EUCLIDES DA CUNHA PAULISTA;2° DOSE;1022
IRAPURU;2° DOSE;1139
SUD MENNUCCI;2° DOSE;1180
IBIRAREMA;2° DOSE;1009
OURO VERDE;2° DOSE;1524
GÁLIA;2° DOSE;1303
SÃO PEDRO DO TURVO;2° DOSE;1111
RAFARD;2° DOSE;1089
ITOBI;2° DOSE;1217
HERCULÂNDIA;2° DOSE;1235
TAPIRAÍ;2° DOSE;1082
QUELUZ;2° DOSE;1309
SALTINHO;2° DOSE;1118
SALTO GRANDE;2° DOSE;1154
PAULO DE FARIA;2° DOSE;1372
ARIRANHA;2° DOSE;1292
SANTO ANTÔNIO DA ALEGRIA;2° DOSE;1170
BARRA DO TURVO;2° DOSE;1479
SARAPUÍ;2° DOSE;1061
ROSEIRA;2° DOSE;1248
MONTE ALEGRE DO SUL;2° DOSE;1262
LUÍS ANTÔNIO;2° DOSE;1294
