Município;Dose;Total Doses Aplicadas
ADAMANTINA;1° DOSE;7855
ADAMANTINA;2° DOSE;4393
ADOLFO;1° DOSE;788
ADOLFO;2° DOSE;517
AGUAÍ;1° DOSE;4604
AGUAÍ;2° DOSE;2822
ÁGUAS DA PRATA;1° DOSE;1755
ÁGUAS DA PRATA;2° DOSE;924
ÁGUAS DE LINDÓIA;1° DOSE;3480
ÁGUAS DE LINDÓIA;2° DOSE;1737
ÁGUAS DE SANTA BÁRBARA;1° DOSE;966
ÁGUAS DE SANTA BÁRBARA;2° DOSE;619
ÁGUAS DE SÃO PEDRO;1° DOSE;1125
ÁGUAS DE SÃO PEDRO;2° DOSE;624
AGUDOS;1° DOSE;6531
AGUDOS;2° DOSE;3533
ALAMBARI;1° DOSE;861
ALAMBARI;2° DOSE;391
ALFREDO MARCONDES;1° DOSE;1103
ALFREDO MARCONDES;2° DOSE;620
ALTAIR;1° DOSE;520
ALTAIR;2° DOSE;378
ALTINÓPOLIS;1° DOSE;3009
ALTINÓPOLIS;2° DOSE;1870
ALTO ALEGRE;1° DOSE;945
ALTO ALEGRE;2° DOSE;552
ALUMÍNIO;1° DOSE;1919
ALUMÍNIO;2° DOSE;960
ÁLVARES FLORENCE;1° DOSE;864
ÁLVARES FLORENCE;2° DOSE;472
ÁLVARES MACHADO;1° DOSE;3976
ÁLVARES MACHADO;2° DOSE;2119
ÁLVARO DE CARVALHO;1° DOSE;552
ÁLVARO DE CARVALHO;2° DOSE;312
ALVINLÂNDIA;1° DOSE;555
ALVINLÂNDIA;2° DOSE;264
AMERICANA;1° DOSE;36151
AMERICANA;2° DOSE;19843
AMÉRICO BRASILIENSE;1° DOSE;4884
AMÉRICO BRASILIENSE;2° DOSE;2900
AMÉRICO DE CAMPOS;1° DOSE;1107
AMÉRICO DE CAMPOS;2° DOSE;553
AMPARO;1° DOSE;12183
AMPARO;2° DOSE;7013
ANALÂNDIA;1° DOSE;743
ANALÂNDIA;2° DOSE;485
ANDRADINA;1° DOSE;11082
ANDRADINA;2° DOSE;5714
ANGATUBA;1° DOSE;3624
ANGATUBA;2° DOSE;1497
ANHEMBI;1° DOSE;941
ANHEMBI;2° DOSE;368
ANHUMAS;1° DOSE;725
ANHUMAS;2° DOSE;373
APARECIDA;1° DOSE;5484
APARECIDA;2° DOSE;2883
APARECIDA D'OESTE;1° DOSE;1069
APARECIDA D'OESTE;2° DOSE;685
APIAÍ;1° DOSE;3517
APIAÍ;2° DOSE;1908
ARAÇARIGUAMA;1° DOSE;1987
ARAÇARIGUAMA;2° DOSE;1127
ARAÇATUBA;1° DOSE;35711
ARAÇATUBA;2° DOSE;21124
ARAÇOIABA DA SERRA;1° DOSE;4352
ARAÇOIABA DA SERRA;2° DOSE;2602
ARAMINA;1° DOSE;896
ARAMINA;2° DOSE;543
ARANDU;1° DOSE;1009
ARANDU;2° DOSE;531
ARAPEÍ;1° DOSE;439
ARAPEÍ;2° DOSE;290
ARARAQUARA;1° DOSE;42894
ARARAQUARA;2° DOSE;25084
ARARAS;1° DOSE;20623
ARARAS;2° DOSE;13573
ARCO-ÍRIS;1° DOSE;527
ARCO-ÍRIS;2° DOSE;357
AREALVA;1° DOSE;1673
AREALVA;2° DOSE;814
AREIAS;1° DOSE;606
AREIAS;2° DOSE;333
AREIÓPOLIS;1° DOSE;1138
AREIÓPOLIS;2° DOSE;476
ARIRANHA;1° DOSE;1534
ARIRANHA;2° DOSE;828
ARTUR NOGUEIRA;1° DOSE;6666
ARTUR NOGUEIRA;2° DOSE;3460
ARUJÁ;1° DOSE;9831
ARUJÁ;2° DOSE;4848
ASPÁSIA;1° DOSE;397
ASPÁSIA;2° DOSE;242
ASSIS;1° DOSE;18726
ASSIS;2° DOSE;11285
ATIBAIA;1° DOSE;23514
ATIBAIA;2° DOSE;13079
AURIFLAMA;1° DOSE;2589
AURIFLAMA;2° DOSE;1372
AVAÍ;1° DOSE;1173
AVAÍ;2° DOSE;772
AVANHANDAVA;1° DOSE;1413
AVANHANDAVA;2° DOSE;748
AVARÉ;1° DOSE;14781
AVARÉ;2° DOSE;7606
BADY BASSITT;1° DOSE;2851
BADY BASSITT;2° DOSE;1578
BALBINOS;1° DOSE;351
BALBINOS;2° DOSE;113
BÁLSAMO;1° DOSE;1824
BÁLSAMO;2° DOSE;1134
BANANAL;1° DOSE;1929
BANANAL;2° DOSE;1176
BARÃO DE ANTONINA;1° DOSE;608
BARÃO DE ANTONINA;2° DOSE;361
BARBOSA;1° DOSE;1077
BARBOSA;2° DOSE;636
BARIRI;1° DOSE;5819
BARIRI;2° DOSE;3370
BARRA BONITA;1° DOSE;6705
BARRA BONITA;2° DOSE;3597
BARRA DO CHAPÉU;1° DOSE;656
BARRA DO CHAPÉU;2° DOSE;290
BARRA DO TURVO;1° DOSE;1815
BARRA DO TURVO;2° DOSE;1086
BARRETOS;1° DOSE;22746
BARRETOS;2° DOSE;12542
BARRINHA;1° DOSE;2966
BARRINHA;2° DOSE;1672
BARUERI;1° DOSE;34448
BARUERI;2° DOSE;19835
BASTOS;1° DOSE;3384
BASTOS;2° DOSE;1772
BATATAIS;1° DOSE;9920
BATATAIS;2° DOSE;5213
BAURU;1° DOSE;67789
BAURU;2° DOSE;38694
BEBEDOURO;1° DOSE;13812
BEBEDOURO;2° DOSE;7412
BENTO DE ABREU;1° DOSE;410
BENTO DE ABREU;2° DOSE;226
BERNARDINO DE CAMPOS;1° DOSE;2282
BERNARDINO DE CAMPOS;2° DOSE;1257
BERTIOGA;1° DOSE;7116
BERTIOGA;2° DOSE;3886
BILAC;1° DOSE;1688
BILAC;2° DOSE;893
BIRIGUI;1° DOSE;15723
BIRIGUI;2° DOSE;8380
BIRITIBA MIRIM;1° DOSE;3833
BIRITIBA MIRIM;2° DOSE;2280
BOA ESPERANÇA DO SUL;1° DOSE;1852
BOA ESPERANÇA DO SUL;2° DOSE;1049
BOCAINA;1° DOSE;1680
BOCAINA;2° DOSE;1001
BOFETE;1° DOSE;1666
BOFETE;2° DOSE;730
BOITUVA;1° DOSE;6969
BOITUVA;2° DOSE;3779
BOM JESUS DOS PERDÕES;1° DOSE;2917
BOM JESUS DOS PERDÕES;2° DOSE;1429
BOM SUCESSO DE ITARARÉ;1° DOSE;351
BOM SUCESSO DE ITARARÉ;2° DOSE;165
BORÁ;1° DOSE;168
BORÁ;2° DOSE;114
BORACÉIA;1° DOSE;796
BORACÉIA;2° DOSE;449
BORBOREMA;1° DOSE;2696
BORBOREMA;2° DOSE;1511
BOREBI;1° DOSE;371
BOREBI;2° DOSE;170
BOTUCATU;1° DOSE;28342
BOTUCATU;2° DOSE;16169
BRAGANÇA PAULISTA;1° DOSE;27828
BRAGANÇA PAULISTA;2° DOSE;17196
BRAÚNA;1° DOSE;1024
BRAÚNA;2° DOSE;634
BREJO ALEGRE;1° DOSE;452
BREJO ALEGRE;2° DOSE;345
BRODOWSKI;1° DOSE;3631
BRODOWSKI;2° DOSE;2108
BROTAS;1° DOSE;3627
BROTAS;2° DOSE;2036
BURI;1° DOSE;2197
BURI;2° DOSE;1130
BURITAMA;1° DOSE;2766
BURITAMA;2° DOSE;1713
BURITIZAL;1° DOSE;855
BURITIZAL;2° DOSE;458
CABRÁLIA PAULISTA;1° DOSE;708
CABRÁLIA PAULISTA;2° DOSE;392
CABREÚVA;1° DOSE;4313
CABREÚVA;2° DOSE;1881
CAÇAPAVA;1° DOSE;12748
CAÇAPAVA;2° DOSE;8244
CACHOEIRA PAULISTA;1° DOSE;5206
CACHOEIRA PAULISTA;2° DOSE;2523
CACONDE;1° DOSE;3021
CACONDE;2° DOSE;1704
CAFELÂNDIA;1° DOSE;3025
CAFELÂNDIA;2° DOSE;1572
CAIABU;1° DOSE;683
CAIABU;2° DOSE;376
CAIEIRAS;1° DOSE;11184
CAIEIRAS;2° DOSE;5922
CAIUÁ;1° DOSE;924
CAIUÁ;2° DOSE;550
CAJAMAR;1° DOSE;7032
CAJAMAR;2° DOSE;2950
CAJATI;1° DOSE;3182
CAJATI;2° DOSE;1852
CAJOBI;1° DOSE;1811
CAJOBI;2° DOSE;1007
CAJURU;1° DOSE;4191
CAJURU;2° DOSE;2372
CAMPINA DO MONTE ALEGRE;1° DOSE;961
CAMPINA DO MONTE ALEGRE;2° DOSE;422
CAMPINAS;1° DOSE;180970
CAMPINAS;2° DOSE;112863
CAMPO LIMPO PAULISTA;1° DOSE;9274
CAMPO LIMPO PAULISTA;2° DOSE;4240
CAMPOS DO JORDÃO;1° DOSE;6727
CAMPOS DO JORDÃO;2° DOSE;3614
CAMPOS NOVOS PAULISTA;1° DOSE;780
CAMPOS NOVOS PAULISTA;2° DOSE;422
CANANÉIA;1° DOSE;1886
CANANÉIA;2° DOSE;1056
CANAS;1° DOSE;580
CANAS;2° DOSE;274
CÂNDIDO MOTA;1° DOSE;5029
CÂNDIDO MOTA;2° DOSE;2733
CÂNDIDO RODRIGUES;1° DOSE;648
CÂNDIDO RODRIGUES;2° DOSE;348
CANITAR;1° DOSE;555
CANITAR;2° DOSE;289
CAPÃO BONITO;1° DOSE;6257
CAPÃO BONITO;2° DOSE;3235
CAPELA DO ALTO;1° DOSE;2462
CAPELA DO ALTO;2° DOSE;1245
CAPIVARI;1° DOSE;6824
CAPIVARI;2° DOSE;3884
CARAGUATATUBA;1° DOSE;14556
CARAGUATATUBA;2° DOSE;8104
CARAPICUÍBA;1° DOSE;42526
CARAPICUÍBA;2° DOSE;22357
CARDOSO;1° DOSE;2456
CARDOSO;2° DOSE;1351
CASA BRANCA;1° DOSE;4838
CASA BRANCA;2° DOSE;2472
CÁSSIA DOS COQUEIROS;1° DOSE;549
CÁSSIA DOS COQUEIROS;2° DOSE;261
CASTILHO;1° DOSE;3697
CASTILHO;2° DOSE;1637
CATANDUVA;1° DOSE;24977
CATANDUVA;2° DOSE;15623
CATIGUÁ;1° DOSE;1170
CATIGUÁ;2° DOSE;712
CEDRAL;1° DOSE;2006
CEDRAL;2° DOSE;1126
CERQUEIRA CÉSAR;1° DOSE;3082
CERQUEIRA CÉSAR;2° DOSE;1660
CERQUILHO;1° DOSE;6339
CERQUILHO;2° DOSE;3328
CESÁRIO LANGE;1° DOSE;2253
CESÁRIO LANGE;2° DOSE;1343
CHARQUEADA;1° DOSE;2064
CHARQUEADA;2° DOSE;1103
CHAVANTES;1° DOSE;1904
CHAVANTES;2° DOSE;959
CLEMENTINA;1° DOSE;1037
CLEMENTINA;2° DOSE;596
COLINA;1° DOSE;3012
COLINA;2° DOSE;1644
COLÔMBIA;1° DOSE;975
COLÔMBIA;2° DOSE;545
CONCHAL;1° DOSE;3436
CONCHAL;2° DOSE;2107
CONCHAS;1° DOSE;2957
CONCHAS;2° DOSE;1477
CORDEIRÓPOLIS;1° DOSE;3008
CORDEIRÓPOLIS;2° DOSE;1547
COROADOS;1° DOSE;855
COROADOS;2° DOSE;465
CORONEL MACEDO;1° DOSE;840
CORONEL MACEDO;2° DOSE;503
CORUMBATAÍ;1° DOSE;603
CORUMBATAÍ;2° DOSE;443
COSMÓPOLIS;1° DOSE;6956
COSMÓPOLIS;2° DOSE;3156
COSMORAMA;1° DOSE;1559
COSMORAMA;2° DOSE;960
COTIA;1° DOSE;27322
COTIA;2° DOSE;10192
CRAVINHOS;1° DOSE;4653
CRAVINHOS;2° DOSE;2458
CRISTAIS PAULISTA;1° DOSE;1157
CRISTAIS PAULISTA;2° DOSE;721
CRUZÁLIA;1° DOSE;461
CRUZÁLIA;2° DOSE;209
CRUZEIRO;1° DOSE;12066
CRUZEIRO;2° DOSE;6715
CUBATÃO;1° DOSE;14360
CUBATÃO;2° DOSE;7644
CUNHA;1° DOSE;3565
CUNHA;2° DOSE;1957
DESCALVADO;1° DOSE;6253
DESCALVADO;2° DOSE;4042
DIADEMA;1° DOSE;48729
DIADEMA;2° DOSE;20680
DIRCE REIS;1° DOSE;361
DIRCE REIS;2° DOSE;235
DIVINOLÂNDIA;1° DOSE;2657
DIVINOLÂNDIA;2° DOSE;1692
DOBRADA;1° DOSE;919
DOBRADA;2° DOSE;398
DOIS CÓRREGOS;1° DOSE;4196
DOIS CÓRREGOS;2° DOSE;2198
DOLCINÓPOLIS;1° DOSE;483
DOLCINÓPOLIS;2° DOSE;274
DOURADO;1° DOSE;1664
DOURADO;2° DOSE;901
DRACENA;1° DOSE;9856
DRACENA;2° DOSE;5751
DUARTINA;1° DOSE;2807
DUARTINA;2° DOSE;1521
DUMONT;1° DOSE;1243
DUMONT;2° DOSE;628
ECHAPORÃ;1° DOSE;1179
ECHAPORÃ;2° DOSE;677
ELDORADO;1° DOSE;3837
ELDORADO;2° DOSE;2088
ELIAS FAUSTO;1° DOSE;2105
ELIAS FAUSTO;2° DOSE;1120
ELISIÁRIO;1° DOSE;570
ELISIÁRIO;2° DOSE;335
EMBAÚBA;1° DOSE;438
EMBAÚBA;2° DOSE;265
EMBU DAS ARTES;1° DOSE;26203
EMBU DAS ARTES;2° DOSE;12605
EMBU-GUAÇU;1° DOSE;7060
EMBU-GUAÇU;2° DOSE;4572
EMILIANÓPOLIS;1° DOSE;647
EMILIANÓPOLIS;2° DOSE;399
ENGENHEIRO COELHO;1° DOSE;1954
ENGENHEIRO COELHO;2° DOSE;1154
ESPÍRITO SANTO DO PINHAL;1° DOSE;7999
ESPÍRITO SANTO DO PINHAL;2° DOSE;4451
ESPÍRITO SANTO DO TURVO;1° DOSE;582
ESPÍRITO SANTO DO TURVO;2° DOSE;304
ESTIVA GERBI;1° DOSE;1437
ESTIVA GERBI;2° DOSE;656
ESTRELA DO NORTE;1° DOSE;451
ESTRELA DO NORTE;2° DOSE;249
ESTRELA D'OESTE;1° DOSE;1729
ESTRELA D'OESTE;2° DOSE;993
EUCLIDES DA CUNHA PAULISTA;1° DOSE;1258
EUCLIDES DA CUNHA PAULISTA;2° DOSE;613
FARTURA;1° DOSE;2721
FARTURA;2° DOSE;1589
FERNANDO PRESTES;1° DOSE;1232
FERNANDO PRESTES;2° DOSE;723
FERNANDÓPOLIS;1° DOSE;15106
FERNANDÓPOLIS;2° DOSE;8973
FERNÃO;1° DOSE;357
FERNÃO;2° DOSE;206
FERRAZ DE VASCONCELOS;1° DOSE;17034
FERRAZ DE VASCONCELOS;2° DOSE;9904
FLORA RICA;1° DOSE;490
FLORA RICA;2° DOSE;279
FLOREAL;1° DOSE;792
FLOREAL;2° DOSE;464
FLÓRIDA PAULISTA;1° DOSE;2083
FLÓRIDA PAULISTA;2° DOSE;1170
FLORÍNEA;1° DOSE;621
FLORÍNEA;2° DOSE;363
FRANCA;1° DOSE;50730
FRANCA;2° DOSE;25904
FRANCISCO MORATO;1° DOSE;15770
FRANCISCO MORATO;2° DOSE;7761
FRANCO DA ROCHA;1° DOSE;18140
FRANCO DA ROCHA;2° DOSE;9709
GABRIEL MONTEIRO;1° DOSE;546
GABRIEL MONTEIRO;2° DOSE;279
GÁLIA;1° DOSE;1396
GÁLIA;2° DOSE;913
GARÇA;1° DOSE;7840
GARÇA;2° DOSE;4235
GASTÃO VIDIGAL;1° DOSE;680
GASTÃO VIDIGAL;2° DOSE;394
GAVIÃO PEIXOTO;1° DOSE;673
GAVIÃO PEIXOTO;2° DOSE;352
GENERAL SALGADO;1° DOSE;2196
GENERAL SALGADO;2° DOSE;1389
GETULINA;1° DOSE;1666
GETULINA;2° DOSE;985
GLICÉRIO;1° DOSE;716
GLICÉRIO;2° DOSE;407
GUAIÇARA;1° DOSE;1582
GUAIÇARA;2° DOSE;702
GUAIMBÊ;1° DOSE;993
GUAIMBÊ;2° DOSE;513
GUAÍRA;1° DOSE;6066
GUAÍRA;2° DOSE;3444
GUAPIAÇU;1° DOSE;2958
GUAPIAÇU;2° DOSE;1699
GUAPIARA;1° DOSE;2535
GUAPIARA;2° DOSE;1193
GUARÁ;1° DOSE;2981
GUARÁ;2° DOSE;1968
GUARAÇAÍ;1° DOSE;1635
GUARAÇAÍ;2° DOSE;930
GUARACI;1° DOSE;1669
GUARACI;2° DOSE;978
GUARANI D'OESTE;1° DOSE;387
GUARANI D'OESTE;2° DOSE;232
GUARANTÃ;1° DOSE;1003
GUARANTÃ;2° DOSE;554
