Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
URU;UNICA;26
UNIÃO PAULISTA;UNICA;36
TRABIJU;UNICA;35
FERNÃO;UNICA;30
DIRCE REIS;UNICA;18
SANTA SALETE;UNICA;30
FLORA RICA;UNICA;19
SANTANA DA PONTE PENSA;UNICA;32
VITÓRIA BRASIL;UNICA;37
SÃO JOÃO DE IRACEMA;UNICA;35
ASPÁSIA;UNICA;15
PAULISTÂNIA;UNICA;38
MESÓPOLIS;UNICA;36
TURIÚBA;UNICA;39
ARCO-ÍRIS;UNICA;30
SANTA CRUZ DA ESPERANÇA;UNICA;40
MARINÓPOLIS;UNICA;40
GUARANI D'OESTE;UNICA;30
SAGRES;UNICA;46
MONÇÕES;UNICA;50
NOVA CANAÃ PAULISTA;UNICA;25
TURMALINA;UNICA;23
CRUZÁLIA;UNICA;32
ARAPEÍ;UNICA;59
SÃO JOÃO DO PAU D'ALHO;UNICA;30
BOREBI;UNICA;50
EMBAÚBA;UNICA;60
DOLCINÓPOLIS;UNICA;54
NOVA GUATAPORANGA;UNICA;35
LUCIANÓPOLIS;UNICA;44
BENTO DE ABREU;UNICA;72
RIBEIRÃO DOS ÍNDIOS;UNICA;44
SANTA CLARA D'OESTE;UNICA;32
LOURDES;UNICA;47
BREJO ALEGRE;UNICA;72
ÓLEO;UNICA;57
SÃO JOÃO DAS DUAS PONTES;UNICA;60
TORRE DE PEDRA;UNICA;50
PARISI;UNICA;45
TAQUARAL;UNICA;59
ZACARIAS;UNICA;69
PONTES GESTAL;UNICA;61
OSCAR BRESSANE;UNICA;45
RUBIÁCEA;UNICA;48
CÁSSIA DOS COQUEIROS;UNICA;52
ALVINLÂNDIA;UNICA;68
LUTÉCIA;UNICA;55
TIMBURI;UNICA;39
GABRIEL MONTEIRO;UNICA;62
NANTES;UNICA;59
ESTRELA DO NORTE;UNICA;48
NOVA LUZITÂNIA;UNICA;126
SANTA MERCEDES;UNICA;53
PEDRANÓPOLIS;UNICA;56
SANTA RITA D'OESTE;UNICA;58
MOMBUCA;UNICA;71
JUMIRIM;UNICA;99
SANTO EXPEDITO;UNICA;60
SÃO FRANCISCO;UNICA;43
QUEIROZ;UNICA;85
RIBEIRA;UNICA;58
JERIQUARA;UNICA;71
ELISIÁRIO;UNICA;100
MARAPOAMA;UNICA;71
CÂNDIDO RODRIGUES;UNICA;56
MAGDA;UNICA;65
BOM SUCESSO DE ITARARÉ;UNICA;77
PLATINA;UNICA;77
PIQUEROBI;UNICA;53
PEDRINHAS PAULISTA;UNICA;55
ITAOCA;UNICA;44
ITAJU;UNICA;97
FLOREAL;UNICA;50
MIRA ESTRELA;UNICA;51
