Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
URU;UNICA;26
UNIÃO PAULISTA;UNICA;23
TRABIJU;UNICA;35
FERNÃO;UNICA;30
VITÓRIA BRASIL;UNICA;37
SÃO JOÃO DE IRACEMA;UNICA;30
PAULISTÂNIA;UNICA;38
SANTA SALETE;UNICA;30
DIRCE REIS;UNICA;12
SANTA CRUZ DA ESPERANÇA;UNICA;40
SANTANA DA PONTE PENSA;UNICA;32
FLORA RICA;UNICA;19
MESÓPOLIS;UNICA;36
ASPÁSIA;UNICA;15
TURIÚBA;UNICA;40
BOREBI;UNICA;50
MARINÓPOLIS;UNICA;40
SAGRES;UNICA;46
EMBAÚBA;UNICA;60
ARCO-ÍRIS;UNICA;20
GUARANI D'OESTE;UNICA;30
CRUZÁLIA;UNICA;32
SANTA CLARA D'OESTE;UNICA;32
LUCIANÓPOLIS;UNICA;44
MONÇÕES;UNICA;50
SÃO JOÃO DAS DUAS PONTES;UNICA;58
NOVA CANAÃ PAULISTA;UNICA;25
TURMALINA;UNICA;23
BENTO DE ABREU;UNICA;55
SÃO JOÃO DO PAU D'ALHO;UNICA;25
DOLCINÓPOLIS;UNICA;54
NOVA GUATAPORANGA;UNICA;35
NANTES;UNICA;58
ZACARIAS;UNICA;69
TAQUARAL;UNICA;54
PARISI;UNICA;46
RIBEIRÃO DOS ÍNDIOS;UNICA;44
BOM SUCESSO DE ITARARÉ;UNICA;78
TORRE DE PEDRA;UNICA;50
PRACINHA;UNICA;10
PONTES GESTAL;UNICA;61
QUEIROZ;UNICA;85
BREJO ALEGRE;UNICA;71
ESTRELA DO NORTE;UNICA;48
ÓLEO;UNICA;32
LOURDES;UNICA;50
ALVINLÂNDIA;UNICA;48
LUTÉCIA;UNICA;55
JUMIRIM;UNICA;99
RUBIÁCEA;UNICA;45
CÁSSIA DOS COQUEIROS;UNICA;52
RIBEIRA;UNICA;22
SANTA MERCEDES;UNICA;53
JERIQUARA;UNICA;71
TIMBURI;UNICA;39
PEDRANÓPOLIS;UNICA;56
MOMBUCA;UNICA;71
GABRIEL MONTEIRO;UNICA;62
OSCAR BRESSANE;UNICA;45
SANTA RITA D'OESTE;UNICA;24
PLATINA;UNICA;77
CÂNDIDO RODRIGUES;UNICA;56
ITAPIRAPUÃ PAULISTA;UNICA;55
SANTO EXPEDITO;UNICA;55
MARAPOAMA;UNICA;71
ELISIÁRIO;UNICA;100
NOVA LUZITÂNIA;UNICA;116
ALTAIR;UNICA;115
ITAJU;UNICA;89
PEDRINHAS PAULISTA;UNICA;56
QUADRA;UNICA;67
SANDOVALINA;UNICA;68
AREIAS;UNICA;35
SÃO FRANCISCO;UNICA;45
