Município;Dose;Total Doses Aplicadas
BORÁ;2° DOSE;157
NOVA CASTILHO;2° DOSE;198
UNIÃO PAULISTA;2° DOSE;253
TRABIJU;2° DOSE;260
URU;2° DOSE;242
BALBINOS;2° DOSE;311
PAULISTÂNIA;2° DOSE;288
PRACINHA;2° DOSE;256
VITÓRIA BRASIL;2° DOSE;296
DIRCE REIS;2° DOSE;347
FERNÃO;2° DOSE;326
MESÓPOLIS;2° DOSE;366
SÃO JOÃO DE IRACEMA;2° DOSE;337
BOREBI;2° DOSE;311
SANTA SALETE;2° DOSE;370
BENTO DE ABREU;2° DOSE;353
SÃO JOÃO DAS DUAS PONTES;2° DOSE;338
ASPÁSIA;2° DOSE;343
ARAPEÍ;2° DOSE;384
SANTA CRUZ DA ESPERANÇA;2° DOSE;394
GUARANI D'OESTE;2° DOSE;349
JUMIRIM;2° DOSE;360
TURIÚBA;2° DOSE;390
RUBIÁCEA;2° DOSE;423
EMBAÚBA;2° DOSE;375
BOM SUCESSO DE ITARARÉ;2° DOSE;327
SANTANA DA PONTE PENSA;2° DOSE;385
MARINÓPOLIS;2° DOSE;401
SAGRES;2° DOSE;410
LUCIANÓPOLIS;2° DOSE;428
SANTA CLARA D'OESTE;2° DOSE;366
DOLCINÓPOLIS;2° DOSE;401
BREJO ALEGRE;2° DOSE;467
TORRE DE PEDRA;2° DOSE;407
NOVA GUATAPORANGA;2° DOSE;413
CRUZÁLIA;2° DOSE;382
LOURDES;2° DOSE;431
ALVINLÂNDIA;2° DOSE;450
ZACARIAS;2° DOSE;395
SANTA MERCEDES;2° DOSE;462
QUEIROZ;2° DOSE;378
FLORA RICA;2° DOSE;458
SÃO JOÃO DO PAU D'ALHO;2° DOSE;487
MONÇÕES;2° DOSE;434
TAQUARAL;2° DOSE;403
NOVA CANAÃ PAULISTA;2° DOSE;396
NANTES;2° DOSE;351
ARCO-ÍRIS;2° DOSE;544
AREIAS;2° DOSE;486
CÁSSIA DOS COQUEIROS;2° DOSE;443
ELISIÁRIO;2° DOSE;485
PONTES GESTAL;2° DOSE;433
NOVA INDEPENDÊNCIA;2° DOSE;435
ÓLEO;2° DOSE;485
NOVA LUZITÂNIA;2° DOSE;549
MOMBUCA;2° DOSE;459
CANAS;2° DOSE;468
ESTRELA DO NORTE;2° DOSE;368
RIBEIRA;2° DOSE;547
ITAPIRAPUÃ PAULISTA;2° DOSE;486
GABRIEL MONTEIRO;2° DOSE;465
ITAJU;2° DOSE;504
JERIQUARA;2° DOSE;420
PLATINA;2° DOSE;485
TURMALINA;2° DOSE;474
PARISI;2° DOSE;428
ÁLVARO DE CARVALHO;2° DOSE;519
LUTÉCIA;2° DOSE;474
SANTA RITA D'OESTE;2° DOSE;504
TIMBURI;2° DOSE;486
RIBEIRÃO CORRENTE;2° DOSE;548
PONTALINDA;2° DOSE;497
SÃO FRANCISCO;2° DOSE;546
ALTAIR;2° DOSE;525
PEDRANÓPOLIS;2° DOSE;519
NOVAIS;2° DOSE;597
MARIÁPOLIS;2° DOSE;553
MOTUCA;2° DOSE;519
QUADRA;2° DOSE;466
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;572
RIBEIRÃO DOS ÍNDIOS;2° DOSE;518
SANTO EXPEDITO;2° DOSE;562
NIPOÃ;2° DOSE;550
TEJUPÁ;2° DOSE;534
ESPÍRITO SANTO DO TURVO;2° DOSE;463
SUZANÁPOLIS;2° DOSE;528
CANITAR;2° DOSE;462
MARAPOAMA;2° DOSE;529
SÃO JOSÉ DO BARREIRO;2° DOSE;609
GASTÃO VIDIGAL;2° DOSE;579
JÚLIO MESQUITA;2° DOSE;552
OSCAR BRESSANE;2° DOSE;583
MAGDA;2° DOSE;602
BARÃO DE ANTONINA;2° DOSE;596
LUPÉRCIO;2° DOSE;598
CORUMBATAÍ;2° DOSE;553
PRATÂNIA;2° DOSE;499
JOÃO RAMALHO;2° DOSE;493
INÚBIA PAULISTA;2° DOSE;612
EMILIANÓPOLIS;2° DOSE;533
MARABÁ PAULISTA;2° DOSE;542
GLICÉRIO;2° DOSE;622
RUBINÉIA;2° DOSE;517
FLORÍNEA;2° DOSE;520
CÂNDIDO RODRIGUES;2° DOSE;605
ANHUMAS;2° DOSE;606
CABRÁLIA PAULISTA;2° DOSE;616
MONTEIRO LOBATO;2° DOSE;615
SARUTAIÁ;2° DOSE;579
SANDOVALINA;2° DOSE;486
MIRA ESTRELA;2° DOSE;555
UBIRAJARA;2° DOSE;633
ONDA VERDE;2° DOSE;602
REDENÇÃO DA SERRA;2° DOSE;577
GAVIÃO PEIXOTO;2° DOSE;597
ITAOCA;2° DOSE;695
PEDRINHAS PAULISTA;2° DOSE;498
PARANAPUÃ;2° DOSE;599
SEBASTIANÓPOLIS DO SUL;2° DOSE;563
LUIZIÂNIA;2° DOSE;680
TAQUARIVAÍ;2° DOSE;483
GUZOLÂNDIA;2° DOSE;601
RIFAINA;2° DOSE;576
FLOREAL;2° DOSE;651
ITAPURA;2° DOSE;667
PONGAÍ;2° DOSE;652
CAIABU;2° DOSE;640
BORACÉIA;2° DOSE;712
BARRA DO CHAPÉU;2° DOSE;574
PRESIDENTE ALVES;2° DOSE;779
SANTA MARIA DA SERRA;2° DOSE;804
PIQUEROBI;2° DOSE;717
UBARANA;2° DOSE;607
PLANALTO;2° DOSE;585
NARANDIBA;2° DOSE;568
IARAS;2° DOSE;623
LAVRINHAS;2° DOSE;597
ANALÂNDIA;2° DOSE;644
MERIDIANO;2° DOSE;640
SALMOURÃO;2° DOSE;740
OCAUÇU;2° DOSE;630
ÁLVARES FLORENCE;2° DOSE;766
CAMPOS NOVOS PAULISTA;2° DOSE;654
MONTE CASTELO;2° DOSE;728
ALTO ALEGRE;2° DOSE;835
JAMBEIRO;2° DOSE;779
BURITIZAL;2° DOSE;710
IPORANGA;2° DOSE;801
MIRASSOLÂNDIA;2° DOSE;767
SANTA ERNESTINA;2° DOSE;617
MACEDÔNIA;2° DOSE;659
IPEÚNA;2° DOSE;615
ADOLFO;2° DOSE;706
MURUTINGA DO SUL;2° DOSE;830
ARAMINA;2° DOSE;771
IPIGUÁ;2° DOSE;716
INDIAPORÃ;2° DOSE;837
CORONEL MACEDO;2° DOSE;690
BRAÚNA;2° DOSE;880
GUAIMBÊ;2° DOSE;828
ALAMBARI;2° DOSE;751
PIACATU;2° DOSE;822
ÁGUAS DE SANTA BÁRBARA;2° DOSE;874
CAIUÁ;2° DOSE;849
RIBEIRÃO DO SUL;2° DOSE;781
ORINDIÚVA;2° DOSE;624
GUARANTÃ;2° DOSE;875
DOBRADA;2° DOSE;834
PAULICÉIA;2° DOSE;777
NOVA CAMPINA;2° DOSE;777
VISTA ALEGRE DO ALTO;2° DOSE;899
ARANDU;2° DOSE;840
SILVEIRAS;2° DOSE;873
COROADOS;2° DOSE;728
COLÔMBIA;2° DOSE;887
RIVERSUL;2° DOSE;867
MENDONÇA;2° DOSE;894
SANTA LÚCIA;2° DOSE;807
TACIBA;2° DOSE;787
PARDINHO;2° DOSE;818
ANHEMBI;2° DOSE;799
ALFREDO MARCONDES;2° DOSE;957
CAMPINA DO MONTE ALEGRE;2° DOSE;807
LAVÍNIA;2° DOSE;831
CLEMENTINA;2° DOSE;874
AVAÍ;2° DOSE;1139
ITIRAPUÃ;2° DOSE;938
TARABAI;2° DOSE;838
BARBOSA;2° DOSE;871
POPULINA;2° DOSE;819
RESTINGA;2° DOSE;743
ÁGUAS DE SÃO PEDRO;2° DOSE;930
PEDRA BELA;2° DOSE;914
SÃO JOSÉ DA BELA VISTA;2° DOSE;951
INDIANA;2° DOSE;837
TAIAÇU;2° DOSE;946
SANTA CRUZ DA CONCEIÇÃO;2° DOSE;911
APARECIDA D'OESTE;2° DOSE;867
PALMARES PAULISTA;2° DOSE;877
SABINO;2° DOSE;997
LAGOINHA;2° DOSE;866
TUIUTI;2° DOSE;1052
PARAÍSO;2° DOSE;947
TAIÚVA;2° DOSE;1062
IRAPUÃ;2° DOSE;1023
TRÊS FRONTEIRAS;2° DOSE;1078
JABORANDI;2° DOSE;983
SANTO ANTÔNIO DO PINHAL;2° DOSE;907
REGINÓPOLIS;2° DOSE;969
RIBEIRÃO GRANDE;2° DOSE;897
LINDÓIA;2° DOSE;1094
SANTO ANTÔNIO DO JARDIM;2° DOSE;984
NOVA ALIANÇA;2° DOSE;1023
SANTO ANTÔNIO DO ARACANGUÁ;2° DOSE;1053
GUATAPARÁ;2° DOSE;994
NATIVIDADE DA SERRA;2° DOSE;1066
FERNANDO PRESTES;2° DOSE;1175
IACRI;2° DOSE;944
AMÉRICO DE CAMPOS;2° DOSE;1008
DUMONT;2° DOSE;1008
CATIGUÁ;2° DOSE;962
QUINTANA;2° DOSE;960
PEREIRAS;2° DOSE;1027
RIOLÂNDIA;2° DOSE;1195
ORIENTE;2° DOSE;1017
POLONI;2° DOSE;1060
JACI;2° DOSE;1070
ICÉM;2° DOSE;1072
ECHAPORÃ;2° DOSE;1099
AREIÓPOLIS;2° DOSE;962
SANTA ALBERTINA;2° DOSE;1094
CRISTAIS PAULISTA;2° DOSE;1073
NUPORANGA;2° DOSE;1102
SALES;2° DOSE;980
EUCLIDES DA CUNHA PAULISTA;2° DOSE;1023
IRAPURU;2° DOSE;1139
IBIRAREMA;2° DOSE;1009
SUD MENNUCCI;2° DOSE;1180
OURO VERDE;2° DOSE;1539
SÃO PEDRO DO TURVO;2° DOSE;1111
GÁLIA;2° DOSE;1303
RAFARD;2° DOSE;1108
HERCULÂNDIA;2° DOSE;1241
QUELUZ;2° DOSE;1309
TAPIRAÍ;2° DOSE;1082
ITOBI;2° DOSE;1217
SALTINHO;2° DOSE;1118
SALTO GRANDE;2° DOSE;1168
ARIRANHA;2° DOSE;1292
SANTO ANTÔNIO DA ALEGRIA;2° DOSE;1170
BARRA DO TURVO;2° DOSE;1479
SARAPUÍ;2° DOSE;1064
PAULO DE FARIA;2° DOSE;1374
ROSEIRA;2° DOSE;1248
MONTE ALEGRE DO SUL;2° DOSE;1269
GUAIÇARA;2° DOSE;1356
MACAUBAL;2° DOSE;1243
