Município;Dose;Total Doses Aplicadas
BORÁ;2° DOSE;151
NOVA CASTILHO;2° DOSE;198
UNIÃO PAULISTA;2° DOSE;251
TRABIJU;2° DOSE;260
BALBINOS;2° DOSE;311
PRACINHA;2° DOSE;256
URU;2° DOSE;242
PAULISTÂNIA;2° DOSE;287
VITÓRIA BRASIL;2° DOSE;283
FERNÃO;2° DOSE;313
BOREBI;2° DOSE;287
DIRCE REIS;2° DOSE;324
SÃO JOÃO DE IRACEMA;2° DOSE;313
BENTO DE ABREU;2° DOSE;353
SANTA SALETE;2° DOSE;370
ASPÁSIA;2° DOSE;343
GUARANI D'OESTE;2° DOSE;347
SAGRES;2° DOSE;374
MESÓPOLIS;2° DOSE;366
SÃO JOÃO DAS DUAS PONTES;2° DOSE;337
SANTA CRUZ DA ESPERANÇA;2° DOSE;389
MARINÓPOLIS;2° DOSE;400
JUMIRIM;2° DOSE;355
BOM SUCESSO DE ITARARÉ;2° DOSE;323
ARAPEÍ;2° DOSE;384
SANTANA DA PONTE PENSA;2° DOSE;365
RUBIÁCEA;2° DOSE;418
EMBAÚBA;2° DOSE;374
TURIÚBA;2° DOSE;390
LUCIANÓPOLIS;2° DOSE;424
DOLCINÓPOLIS;2° DOSE;393
FLORA RICA;2° DOSE;454
NOVA GUATAPORANGA;2° DOSE;403
LOURDES;2° DOSE;427
NANTES;2° DOSE;346
SANTA CLARA D'OESTE;2° DOSE;361
CRUZÁLIA;2° DOSE;382
QUEIROZ;2° DOSE;368
BREJO ALEGRE;2° DOSE;458
ALVINLÂNDIA;2° DOSE;437
SANTA MERCEDES;2° DOSE;450
TORRE DE PEDRA;2° DOSE;406
ZACARIAS;2° DOSE;393
SÃO JOÃO DO PAU D'ALHO;2° DOSE;430
TAQUARAL;2° DOSE;400
MONÇÕES;2° DOSE;432
CÁSSIA DOS COQUEIROS;2° DOSE;390
NOVA CANAÃ PAULISTA;2° DOSE;396
NOVA INDEPENDÊNCIA;2° DOSE;399
ARCO-ÍRIS;2° DOSE;531
ÓLEO;2° DOSE;474
MOMBUCA;2° DOSE;458
ELISIÁRIO;2° DOSE;475
PONTES GESTAL;2° DOSE;428
