Município;Dose;Total Doses Aplicadas
ADAMANTINA;1° DOSE;7870
ADAMANTINA;2° DOSE;4395
ADOLFO;1° DOSE;809
ADOLFO;2° DOSE;517
AGUAÍ;1° DOSE;4623
AGUAÍ;2° DOSE;2897
ÁGUAS DA PRATA;1° DOSE;1798
ÁGUAS DA PRATA;2° DOSE;932
ÁGUAS DE LINDÓIA;1° DOSE;3498
ÁGUAS DE LINDÓIA;2° DOSE;1738
ÁGUAS DE SANTA BÁRBARA;1° DOSE;990
ÁGUAS DE SANTA BÁRBARA;2° DOSE;625
ÁGUAS DE SÃO PEDRO;1° DOSE;1125
ÁGUAS DE SÃO PEDRO;2° DOSE;624
AGUDOS;1° DOSE;6640
AGUDOS;2° DOSE;3615
ALAMBARI;1° DOSE;862
ALAMBARI;2° DOSE;410
ALFREDO MARCONDES;1° DOSE;1103
ALFREDO MARCONDES;2° DOSE;634
ALTAIR;1° DOSE;520
ALTAIR;2° DOSE;390
ALTINÓPOLIS;1° DOSE;3009
ALTINÓPOLIS;2° DOSE;1870
ALTO ALEGRE;1° DOSE;957
ALTO ALEGRE;2° DOSE;557
ALUMÍNIO;1° DOSE;1978
ALUMÍNIO;2° DOSE;1059
ÁLVARES FLORENCE;1° DOSE;915
ÁLVARES FLORENCE;2° DOSE;482
ÁLVARES MACHADO;1° DOSE;4065
ÁLVARES MACHADO;2° DOSE;2266
ÁLVARO DE CARVALHO;1° DOSE;576
ÁLVARO DE CARVALHO;2° DOSE;341
ALVINLÂNDIA;1° DOSE;555
ALVINLÂNDIA;2° DOSE;264
AMERICANA;1° DOSE;37721
AMERICANA;2° DOSE;20635
AMÉRICO BRASILIENSE;1° DOSE;4931
AMÉRICO BRASILIENSE;2° DOSE;2965
AMÉRICO DE CAMPOS;1° DOSE;1121
AMÉRICO DE CAMPOS;2° DOSE;648
AMPARO;1° DOSE;12342
AMPARO;2° DOSE;7416
ANALÂNDIA;1° DOSE;751
ANALÂNDIA;2° DOSE;487
ANDRADINA;1° DOSE;11165
ANDRADINA;2° DOSE;6135
ANGATUBA;1° DOSE;3765
ANGATUBA;2° DOSE;1551
ANHEMBI;1° DOSE;954
ANHEMBI;2° DOSE;383
ANHUMAS;1° DOSE;726
ANHUMAS;2° DOSE;446
APARECIDA;1° DOSE;5549
APARECIDA;2° DOSE;2909
APARECIDA D'OESTE;1° DOSE;1073
APARECIDA D'OESTE;2° DOSE;685
APIAÍ;1° DOSE;3527
APIAÍ;2° DOSE;1967
ARAÇARIGUAMA;1° DOSE;1988
ARAÇARIGUAMA;2° DOSE;1207
ARAÇATUBA;1° DOSE;36374
ARAÇATUBA;2° DOSE;22336
ARAÇOIABA DA SERRA;1° DOSE;4398
ARAÇOIABA DA SERRA;2° DOSE;2602
ARAMINA;1° DOSE;930
ARAMINA;2° DOSE;545
ARANDU;1° DOSE;1023
ARANDU;2° DOSE;547
ARAPEÍ;1° DOSE;449
ARAPEÍ;2° DOSE;295
ARARAQUARA;1° DOSE;43365
ARARAQUARA;2° DOSE;26105
ARARAS;1° DOSE;21760
ARARAS;2° DOSE;13628
ARCO-ÍRIS;1° DOSE;531
ARCO-ÍRIS;2° DOSE;371
AREALVA;1° DOSE;1679
AREALVA;2° DOSE;857
AREIAS;1° DOSE;610
AREIAS;2° DOSE;343
AREIÓPOLIS;1° DOSE;1153
AREIÓPOLIS;2° DOSE;496
ARIRANHA;1° DOSE;1535
ARIRANHA;2° DOSE;881
ARTUR NOGUEIRA;1° DOSE;6783
ARTUR NOGUEIRA;2° DOSE;3525
ARUJÁ;1° DOSE;10156
ARUJÁ;2° DOSE;5027
ASPÁSIA;1° DOSE;405
ASPÁSIA;2° DOSE;256
ASSIS;1° DOSE;19333
ASSIS;2° DOSE;11475
ATIBAIA;1° DOSE;23780
ATIBAIA;2° DOSE;13194
AURIFLAMA;1° DOSE;2620
AURIFLAMA;2° DOSE;1398
AVAÍ;1° DOSE;1184
AVAÍ;2° DOSE;787
AVANHANDAVA;1° DOSE;1413
AVANHANDAVA;2° DOSE;748
AVARÉ;1° DOSE;15031
AVARÉ;2° DOSE;8150
BADY BASSITT;1° DOSE;2851
BADY BASSITT;2° DOSE;1635
BALBINOS;1° DOSE;351
BALBINOS;2° DOSE;113
BÁLSAMO;1° DOSE;1825
BÁLSAMO;2° DOSE;1212
BANANAL;1° DOSE;1936
BANANAL;2° DOSE;1205
BARÃO DE ANTONINA;1° DOSE;624
BARÃO DE ANTONINA;2° DOSE;389
BARBOSA;1° DOSE;1079
BARBOSA;2° DOSE;647
BARIRI;1° DOSE;6038
BARIRI;2° DOSE;3391
BARRA BONITA;1° DOSE;6716
BARRA BONITA;2° DOSE;3798
BARRA DO CHAPÉU;1° DOSE;676
BARRA DO CHAPÉU;2° DOSE;315
BARRA DO TURVO;1° DOSE;1856
BARRA DO TURVO;2° DOSE;1092
BARRETOS;1° DOSE;23165
BARRETOS;2° DOSE;12671
BARRINHA;1° DOSE;3037
BARRINHA;2° DOSE;1724
BARUERI;1° DOSE;34880
BARUERI;2° DOSE;20358
BASTOS;1° DOSE;3544
BASTOS;2° DOSE;1786
BATATAIS;1° DOSE;9929
BATATAIS;2° DOSE;5481
BAURU;1° DOSE;68276
BAURU;2° DOSE;39489
BEBEDOURO;1° DOSE;14092
BEBEDOURO;2° DOSE;8571
BENTO DE ABREU;1° DOSE;412
BENTO DE ABREU;2° DOSE;237
BERNARDINO DE CAMPOS;1° DOSE;2282
BERNARDINO DE CAMPOS;2° DOSE;1276
BERTIOGA;1° DOSE;7122
BERTIOGA;2° DOSE;4193
BILAC;1° DOSE;1697
BILAC;2° DOSE;954
BIRIGUI;1° DOSE;16072
BIRIGUI;2° DOSE;8517
BIRITIBA MIRIM;1° DOSE;3967
BIRITIBA MIRIM;2° DOSE;2455
BOA ESPERANÇA DO SUL;1° DOSE;1853
BOA ESPERANÇA DO SUL;2° DOSE;1067
BOCAINA;1° DOSE;1766
BOCAINA;2° DOSE;1001
BOFETE;1° DOSE;1752
BOFETE;2° DOSE;968
BOITUVA;1° DOSE;7151
BOITUVA;2° DOSE;3929
BOM JESUS DOS PERDÕES;1° DOSE;2918
BOM JESUS DOS PERDÕES;2° DOSE;1434
BOM SUCESSO DE ITARARÉ;1° DOSE;364
BOM SUCESSO DE ITARARÉ;2° DOSE;165
BORÁ;1° DOSE;174
BORÁ;2° DOSE;118
BORACÉIA;1° DOSE;808
BORACÉIA;2° DOSE;495
BORBOREMA;1° DOSE;2708
BORBOREMA;2° DOSE;1536
BOREBI;1° DOSE;371
BOREBI;2° DOSE;171
BOTUCATU;1° DOSE;29270
BOTUCATU;2° DOSE;16602
BRAGANÇA PAULISTA;1° DOSE;28310
BRAGANÇA PAULISTA;2° DOSE;17629
BRAÚNA;1° DOSE;1027
BRAÚNA;2° DOSE;647
BREJO ALEGRE;1° DOSE;489
BREJO ALEGRE;2° DOSE;347
BRODOWSKI;1° DOSE;3687
BRODOWSKI;2° DOSE;2141
BROTAS;1° DOSE;3651
BROTAS;2° DOSE;2096
BURI;1° DOSE;2256
BURI;2° DOSE;1226
BURITAMA;1° DOSE;2822
BURITAMA;2° DOSE;1715
BURITIZAL;1° DOSE;855
BURITIZAL;2° DOSE;466
CABRÁLIA PAULISTA;1° DOSE;708
CABRÁLIA PAULISTA;2° DOSE;394
CABREÚVA;1° DOSE;4390
CABREÚVA;2° DOSE;1949
CAÇAPAVA;1° DOSE;13174
CAÇAPAVA;2° DOSE;8349
CACHOEIRA PAULISTA;1° DOSE;5333
CACHOEIRA PAULISTA;2° DOSE;2658
CACONDE;1° DOSE;3067
CACONDE;2° DOSE;1777
CAFELÂNDIA;1° DOSE;3037
CAFELÂNDIA;2° DOSE;1605
CAIABU;1° DOSE;699
CAIABU;2° DOSE;396
CAIEIRAS;1° DOSE;11437
CAIEIRAS;2° DOSE;6083
CAIUÁ;1° DOSE;924
CAIUÁ;2° DOSE;550
CAJAMAR;1° DOSE;7213
CAJAMAR;2° DOSE;3077
CAJATI;1° DOSE;3277
CAJATI;2° DOSE;1946
CAJOBI;1° DOSE;1816
CAJOBI;2° DOSE;1008
CAJURU;1° DOSE;4213
CAJURU;2° DOSE;2414
CAMPINA DO MONTE ALEGRE;1° DOSE;961
CAMPINA DO MONTE ALEGRE;2° DOSE;422
CAMPINAS;1° DOSE;184462
CAMPINAS;2° DOSE;115325
CAMPO LIMPO PAULISTA;1° DOSE;9492
CAMPO LIMPO PAULISTA;2° DOSE;4561
CAMPOS DO JORDÃO;1° DOSE;6749
CAMPOS DO JORDÃO;2° DOSE;3879
CAMPOS NOVOS PAULISTA;1° DOSE;784
CAMPOS NOVOS PAULISTA;2° DOSE;449
CANANÉIA;1° DOSE;1913
CANANÉIA;2° DOSE;1056
CANAS;1° DOSE;590
CANAS;2° DOSE;274
CÂNDIDO MOTA;1° DOSE;5081
CÂNDIDO MOTA;2° DOSE;2829
CÂNDIDO RODRIGUES;1° DOSE;648
CÂNDIDO RODRIGUES;2° DOSE;348
CANITAR;1° DOSE;563
CANITAR;2° DOSE;292
CAPÃO BONITO;1° DOSE;6341
CAPÃO BONITO;2° DOSE;3376
CAPELA DO ALTO;1° DOSE;2581
CAPELA DO ALTO;2° DOSE;1299
CAPIVARI;1° DOSE;7107
CAPIVARI;2° DOSE;3951
CARAGUATATUBA;1° DOSE;14720
CARAGUATATUBA;2° DOSE;8418
CARAPICUÍBA;1° DOSE;42721
CARAPICUÍBA;2° DOSE;22869
CARDOSO;1° DOSE;2503
CARDOSO;2° DOSE;1351
CASA BRANCA;1° DOSE;4873
CASA BRANCA;2° DOSE;2495
CÁSSIA DOS COQUEIROS;1° DOSE;549
CÁSSIA DOS COQUEIROS;2° DOSE;289
CASTILHO;1° DOSE;3719
CASTILHO;2° DOSE;1688
CATANDUVA;1° DOSE;25102
CATANDUVA;2° DOSE;16131
CATIGUÁ;1° DOSE;1193
CATIGUÁ;2° DOSE;716
CEDRAL;1° DOSE;2059
CEDRAL;2° DOSE;1163
CERQUEIRA CÉSAR;1° DOSE;3085
CERQUEIRA CÉSAR;2° DOSE;1673
CERQUILHO;1° DOSE;6361
CERQUILHO;2° DOSE;3503
CESÁRIO LANGE;1° DOSE;2264
CESÁRIO LANGE;2° DOSE;1370
CHARQUEADA;1° DOSE;2115
CHARQUEADA;2° DOSE;1283
CHAVANTES;1° DOSE;1987
CHAVANTES;2° DOSE;997
CLEMENTINA;1° DOSE;1057
CLEMENTINA;2° DOSE;607
COLINA;1° DOSE;3081
COLINA;2° DOSE;1675
COLÔMBIA;1° DOSE;985
COLÔMBIA;2° DOSE;545
CONCHAL;1° DOSE;3450
CONCHAL;2° DOSE;2112
CONCHAS;1° DOSE;2983
CONCHAS;2° DOSE;1543
CORDEIRÓPOLIS;1° DOSE;3086
CORDEIRÓPOLIS;2° DOSE;1572
COROADOS;1° DOSE;860
COROADOS;2° DOSE;474
CORONEL MACEDO;1° DOSE;845
CORONEL MACEDO;2° DOSE;506
CORUMBATAÍ;1° DOSE;603
CORUMBATAÍ;2° DOSE;443
COSMÓPOLIS;1° DOSE;7101
COSMÓPOLIS;2° DOSE;3229
COSMORAMA;1° DOSE;1559
COSMORAMA;2° DOSE;962
COTIA;1° DOSE;27536
COTIA;2° DOSE;11327
CRAVINHOS;1° DOSE;4754
CRAVINHOS;2° DOSE;2677
CRISTAIS PAULISTA;1° DOSE;1220
CRISTAIS PAULISTA;2° DOSE;721
CRUZÁLIA;1° DOSE;462
CRUZÁLIA;2° DOSE;217
CRUZEIRO;1° DOSE;12373
CRUZEIRO;2° DOSE;6791
CUBATÃO;1° DOSE;14536
CUBATÃO;2° DOSE;8001
CUNHA;1° DOSE;3644
CUNHA;2° DOSE;1971
DESCALVADO;1° DOSE;6258
DESCALVADO;2° DOSE;4048
DIADEMA;1° DOSE;49765
DIADEMA;2° DOSE;21200
DIRCE REIS;1° DOSE;361
DIRCE REIS;2° DOSE;235
DIVINOLÂNDIA;1° DOSE;2757
DIVINOLÂNDIA;2° DOSE;1693
DOBRADA;1° DOSE;928
DOBRADA;2° DOSE;439
DOIS CÓRREGOS;1° DOSE;4218
DOIS CÓRREGOS;2° DOSE;2255
DOLCINÓPOLIS;1° DOSE;483
DOLCINÓPOLIS;2° DOSE;300
DOURADO;1° DOSE;1675
DOURADO;2° DOSE;913
DRACENA;1° DOSE;9962
DRACENA;2° DOSE;5976
DUARTINA;1° DOSE;2829
DUARTINA;2° DOSE;1541
DUMONT;1° DOSE;1249
DUMONT;2° DOSE;645
ECHAPORÃ;1° DOSE;1224
ECHAPORÃ;2° DOSE;709
ELDORADO;1° DOSE;3888
ELDORADO;2° DOSE;2106
ELIAS FAUSTO;1° DOSE;2126
ELIAS FAUSTO;2° DOSE;1236
ELISIÁRIO;1° DOSE;579
ELISIÁRIO;2° DOSE;345
EMBAÚBA;1° DOSE;438
EMBAÚBA;2° DOSE;265
EMBU DAS ARTES;1° DOSE;26963
EMBU DAS ARTES;2° DOSE;13051
EMBU-GUAÇU;1° DOSE;7178
EMBU-GUAÇU;2° DOSE;4743
EMILIANÓPOLIS;1° DOSE;660
EMILIANÓPOLIS;2° DOSE;408
ENGENHEIRO COELHO;1° DOSE;1974
ENGENHEIRO COELHO;2° DOSE;1156
ESPÍRITO SANTO DO PINHAL;1° DOSE;8040
ESPÍRITO SANTO DO PINHAL;2° DOSE;4474
ESPÍRITO SANTO DO TURVO;1° DOSE;589
ESPÍRITO SANTO DO TURVO;2° DOSE;315
ESTIVA GERBI;1° DOSE;1446
ESTIVA GERBI;2° DOSE;673
ESTRELA DO NORTE;1° DOSE;451
ESTRELA DO NORTE;2° DOSE;249
ESTRELA D'OESTE;1° DOSE;1752
ESTRELA D'OESTE;2° DOSE;1038
EUCLIDES DA CUNHA PAULISTA;1° DOSE;1268
EUCLIDES DA CUNHA PAULISTA;2° DOSE;641
FARTURA;1° DOSE;2809
FARTURA;2° DOSE;1594
FERNANDO PRESTES;1° DOSE;1276
FERNANDO PRESTES;2° DOSE;755
FERNANDÓPOLIS;1° DOSE;15227
FERNANDÓPOLIS;2° DOSE;9116
FERNÃO;1° DOSE;357
FERNÃO;2° DOSE;206
FERRAZ DE VASCONCELOS;1° DOSE;17411
FERRAZ DE VASCONCELOS;2° DOSE;10222
FLORA RICA;1° DOSE;490
FLORA RICA;2° DOSE;279
FLOREAL;1° DOSE;795
FLOREAL;2° DOSE;484
FLÓRIDA PAULISTA;1° DOSE;2083
FLÓRIDA PAULISTA;2° DOSE;1170
FLORÍNEA;1° DOSE;657
FLORÍNEA;2° DOSE;363
FRANCA;1° DOSE;50896
FRANCA;2° DOSE;26684
FRANCISCO MORATO;1° DOSE;16359
FRANCISCO MORATO;2° DOSE;8145
FRANCO DA ROCHA;1° DOSE;18564
FRANCO DA ROCHA;2° DOSE;10055
GABRIEL MONTEIRO;1° DOSE;547
GABRIEL MONTEIRO;2° DOSE;280
GÁLIA;1° DOSE;1423
GÁLIA;2° DOSE;917
GARÇA;1° DOSE;8194
GARÇA;2° DOSE;4312
GASTÃO VIDIGAL;1° DOSE;685
GASTÃO VIDIGAL;2° DOSE;413
GAVIÃO PEIXOTO;1° DOSE;680
GAVIÃO PEIXOTO;2° DOSE;353
GENERAL SALGADO;1° DOSE;2202
GENERAL SALGADO;2° DOSE;1400
GETULINA;1° DOSE;1666
GETULINA;2° DOSE;987
GLICÉRIO;1° DOSE;748
GLICÉRIO;2° DOSE;412
GUAIÇARA;1° DOSE;1597
GUAIÇARA;2° DOSE;721
GUAIMBÊ;1° DOSE;994
GUAIMBÊ;2° DOSE;514
GUAÍRA;1° DOSE;6099
GUAÍRA;2° DOSE;3556
GUAPIAÇU;1° DOSE;3009
GUAPIAÇU;2° DOSE;1744
GUAPIARA;1° DOSE;2600
GUAPIARA;2° DOSE;1304
GUARÁ;1° DOSE;2981
GUARÁ;2° DOSE;1971
