Município;Dose;Total Doses Aplicadas
BORÁ;2° DOSE;157
NOVA CASTILHO;2° DOSE;207
UNIÃO PAULISTA;2° DOSE;262
TRABIJU;2° DOSE;268
URU;2° DOSE;302
VITÓRIA BRASIL;2° DOSE;310
FERNÃO;2° DOSE;328
PAULISTÂNIA;2° DOSE;296
SÃO JOÃO DE IRACEMA;2° DOSE;340
DIRCE REIS;2° DOSE;348
BALBINOS;2° DOSE;317
SANTA SALETE;2° DOSE;375
SÃO JOÃO DAS DUAS PONTES;2° DOSE;411
SANTA CRUZ DA ESPERANÇA;2° DOSE;396
MESÓPOLIS;2° DOSE;404
PRACINHA;2° DOSE;262
SANTANA DA PONTE PENSA;2° DOSE;396
BOREBI;2° DOSE;321
ASPÁSIA;2° DOSE;348
GUARANI D'OESTE;2° DOSE;355
TURIÚBA;2° DOSE;398
ARAPEÍ;2° DOSE;400
FLORA RICA;2° DOSE;459
BENTO DE ABREU;2° DOSE;353
EMBAÚBA;2° DOSE;399
JUMIRIM;2° DOSE;380
MARINÓPOLIS;2° DOSE;405
SANTA CLARA D'OESTE;2° DOSE;369
CRUZÁLIA;2° DOSE;395
ZACARIAS;2° DOSE;402
LUCIANÓPOLIS;2° DOSE;440
BOM SUCESSO DE ITARARÉ;2° DOSE;372
MONÇÕES;2° DOSE;444
NANTES;2° DOSE;351
SAGRES;2° DOSE;411
DOLCINÓPOLIS;2° DOSE;411
NOVA GUATAPORANGA;2° DOSE;418
QUEIROZ;2° DOSE;399
NOVA CANAÃ PAULISTA;2° DOSE;497
TAQUARAL;2° DOSE;409
BREJO ALEGRE;2° DOSE;475
LOURDES;2° DOSE;432
ARCO-ÍRIS;2° DOSE;548
TURMALINA;2° DOSE;480
SÃO JOÃO DO PAU D'ALHO;2° DOSE;489
PARISI;2° DOSE;452
ALVINLÂNDIA;2° DOSE;459
ESTRELA DO NORTE;2° DOSE;368
TORRE DE PEDRA;2° DOSE;462
RUBIÁCEA;2° DOSE;428
PONTES GESTAL;2° DOSE;433
SANTA MERCEDES;2° DOSE;462
CÁSSIA DOS COQUEIROS;2° DOSE;443
ÓLEO;2° DOSE;518
MOMBUCA;2° DOSE;459
RIBEIRÃO DOS ÍNDIOS;2° DOSE;539
LUTÉCIA;2° DOSE;511
ITAJU;2° DOSE;504
RIBEIRA;2° DOSE;554
ELISIÁRIO;2° DOSE;490
JERIQUARA;2° DOSE;465
ITAPIRAPUÃ PAULISTA;2° DOSE;486
GABRIEL MONTEIRO;2° DOSE;472
TIMBURI;2° DOSE;486
PLATINA;2° DOSE;491
NOVA INDEPENDÊNCIA;2° DOSE;445
SANTA RITA D'OESTE;2° DOSE;532
NOVA LUZITÂNIA;2° DOSE;550
PEDRANÓPOLIS;2° DOSE;524
ALTAIR;2° DOSE;536
CANAS;2° DOSE;489
SANTO EXPEDITO;2° DOSE;571
OSCAR BRESSANE;2° DOSE;589
QUADRA;2° DOSE;470
PONTALINDA;2° DOSE;508
MONTEIRO LOBATO;2° DOSE;691
AREIAS;2° DOSE;540
FLORÍNEA;2° DOSE;523
EMILIANÓPOLIS;2° DOSE;538
MARAPOAMA;2° DOSE;560
CÂNDIDO RODRIGUES;2° DOSE;624
SANDOVALINA;2° DOSE;502
PEDRINHAS PAULISTA;2° DOSE;526
SÃO FRANCISCO;2° DOSE;546
RIBEIRÃO CORRENTE;2° DOSE;560
CORUMBATAÍ;2° DOSE;564
ÁLVARO DE CARVALHO;2° DOSE;520
ITAOCA;2° DOSE;700
MARIÁPOLIS;2° DOSE;572
SEBASTIANÓPOLIS DO SUL;2° DOSE;567
MIRA ESTRELA;2° DOSE;566
PRATÂNIA;2° DOSE;499
RUBINÉIA;2° DOSE;535
NOVAIS;2° DOSE;615
MAGDA;2° DOSE;611
SARUTAIÁ;2° DOSE;580
SUZANÁPOLIS;2° DOSE;546
CABRÁLIA PAULISTA;2° DOSE;618
GASTÃO VIDIGAL;2° DOSE;589
ESPÍRITO SANTO DO TURVO;2° DOSE;468
TEJUPÁ;2° DOSE;545
TAQUARIVAÍ;2° DOSE;493
LUPÉRCIO;2° DOSE;631
INÚBIA PAULISTA;2° DOSE;635
GLICÉRIO;2° DOSE;647
REDENÇÃO DA SERRA;2° DOSE;660
CANITAR;2° DOSE;475
JOÃO RAMALHO;2° DOSE;493
BARÃO DE ANTONINA;2° DOSE;607
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;577
JÚLIO MESQUITA;2° DOSE;552
RIFAINA;2° DOSE;616
NIPOÃ;2° DOSE;561
ANHUMAS;2° DOSE;631
FLOREAL;2° DOSE;651
PONGAÍ;2° DOSE;653
NARANDIBA;2° DOSE;579
ONDA VERDE;2° DOSE;613
MOTUCA;2° DOSE;530
SÃO JOSÉ DO BARREIRO;2° DOSE;623
MARABÁ PAULISTA;2° DOSE;554
PARANAPUÃ;2° DOSE;605
GAVIÃO PEIXOTO;2° DOSE;600
CAIABU;2° DOSE;647
LUIZIÂNIA;2° DOSE;684
PLANALTO;2° DOSE;617
ITAPURA;2° DOSE;669
ANALÂNDIA;2° DOSE;659
MERIDIANO;2° DOSE;650
GUZOLÂNDIA;2° DOSE;611
PIQUEROBI;2° DOSE;717
PRESIDENTE ALVES;2° DOSE;782
LAVRINHAS;2° DOSE;616
UBIRAJARA;2° DOSE;645
BARRA DO CHAPÉU;2° DOSE;576
BURITIZAL;2° DOSE;718
UBARANA;2° DOSE;615
OCAUÇU;2° DOSE;661
MONTE CASTELO;2° DOSE;729
BORACÉIA;2° DOSE;713
ÁLVARES FLORENCE;2° DOSE;773
MACEDÔNIA;2° DOSE;703
IARAS;2° DOSE;630
CAMPOS NOVOS PAULISTA;2° DOSE;677
ALTO ALEGRE;2° DOSE;851
IPORANGA;2° DOSE;802
SANTA ERNESTINA;2° DOSE;652
CORONEL MACEDO;2° DOSE;711
SANTA MARIA DA SERRA;2° DOSE;809
SALMOURÃO;2° DOSE;748
ARAMINA;2° DOSE;786
INDIAPORÃ;2° DOSE;862
ADOLFO;2° DOSE;731
MURUTINGA DO SUL;2° DOSE;834
ALAMBARI;2° DOSE;759
JAMBEIRO;2° DOSE;789
MIRASSOLÂNDIA;2° DOSE;771
PARDINHO;2° DOSE;822
IPEÚNA;2° DOSE;627
RIBEIRÃO DO SUL;2° DOSE;787
GUAIMBÊ;2° DOSE;828
PIACATU;2° DOSE;828
POPULINA;2° DOSE;820
ORINDIÚVA;2° DOSE;636
COROADOS;2° DOSE;732
GUARANTÃ;2° DOSE;881
CAIUÁ;2° DOSE;857
INDIANA;2° DOSE;878
IPIGUÁ;2° DOSE;724
ÁGUAS DE SÃO PEDRO;2° DOSE;979
BRAÚNA;2° DOSE;882
ALFREDO MARCONDES;2° DOSE;961
APARECIDA D'OESTE;2° DOSE;873
ITIRAPUÃ;2° DOSE;952
CAMPINA DO MONTE ALEGRE;2° DOSE;809
DOBRADA;2° DOSE;851
SANTA CRUZ DA CONCEIÇÃO;2° DOSE;988
RESTINGA;2° DOSE;753
ANHEMBI;2° DOSE;823
VISTA ALEGRE DO ALTO;2° DOSE;920
RIVERSUL;2° DOSE;879
SILVEIRAS;2° DOSE;911
TAIÚVA;2° DOSE;1073
TACIBA;2° DOSE;796
SABINO;2° DOSE;1008
LAVÍNIA;2° DOSE;848
COLÔMBIA;2° DOSE;891
PAULICÉIA;2° DOSE;778
NOVA CAMPINA;2° DOSE;778
TAIAÇU;2° DOSE;953
LAGOINHA;2° DOSE;943
ÁGUAS DE SANTA BÁRBARA;2° DOSE;917
TARABAI;2° DOSE;858
BARBOSA;2° DOSE;914
SANTO ANTÔNIO DO PINHAL;2° DOSE;911
AVAÍ;2° DOSE;1169
SANTA LÚCIA;2° DOSE;819
ARANDU;2° DOSE;857
PARAÍSO;2° DOSE;948
SÃO JOSÉ DA BELA VISTA;2° DOSE;952
QUINTANA;2° DOSE;968
AMÉRICO DE CAMPOS;2° DOSE;1019
PEDRA BELA;2° DOSE;922
GUATAPARÁ;2° DOSE;1019
TUIUTI;2° DOSE;1053
CLEMENTINA;2° DOSE;878
SANTO ANTÔNIO DO JARDIM;2° DOSE;986
ORIENTE;2° DOSE;1036
MENDONÇA;2° DOSE;976
IACRI;2° DOSE;992
JABORANDI;2° DOSE;1002
FERNANDO PRESTES;2° DOSE;1183
ECHAPORÃ;2° DOSE;1110
JACI;2° DOSE;1086
IRAPUÃ;2° DOSE;1044
PALMARES PAULISTA;2° DOSE;953
SALES;2° DOSE;982
TRÊS FRONTEIRAS;2° DOSE;1079
POLONI;2° DOSE;1072
PEREIRAS;2° DOSE;1078
CRISTAIS PAULISTA;2° DOSE;1086
NOVA ALIANÇA;2° DOSE;1047
RIBEIRÃO GRANDE;2° DOSE;913
IBIRAREMA;2° DOSE;1069
NATIVIDADE DA SERRA;2° DOSE;1117
REGINÓPOLIS;2° DOSE;977
NUPORANGA;2° DOSE;1127
