Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
URU;UNICA;26
TRABIJU;UNICA;35
UNIÃO PAULISTA;UNICA;24
FERNÃO;UNICA;30
VITÓRIA BRASIL;UNICA;37
SÃO JOÃO DE IRACEMA;UNICA;30
PAULISTÂNIA;UNICA;38
SANTA SALETE;UNICA;30
DIRCE REIS;UNICA;12
SANTA CRUZ DA ESPERANÇA;UNICA;40
SANTANA DA PONTE PENSA;UNICA;32
FLORA RICA;UNICA;19
MESÓPOLIS;UNICA;36
ASPÁSIA;UNICA;15
BOREBI;UNICA;50
TURIÚBA;UNICA;40
MARINÓPOLIS;UNICA;40
SAGRES;UNICA;46
EMBAÚBA;UNICA;60
ARCO-ÍRIS;UNICA;20
GUARANI D'OESTE;UNICA;30
SÃO JOÃO DAS DUAS PONTES;UNICA;58
NOVA CANAÃ PAULISTA;UNICA;25
SÃO JOÃO DO PAU D'ALHO;UNICA;25
MONÇÕES;UNICA;50
LUCIANÓPOLIS;UNICA;44
CRUZÁLIA;UNICA;32
SANTA CLARA D'OESTE;UNICA;32
NOVA GUATAPORANGA;UNICA;35
BENTO DE ABREU;UNICA;57
TURMALINA;UNICA;23
ZACARIAS;UNICA;69
TAQUARAL;UNICA;54
NANTES;UNICA;58
DOLCINÓPOLIS;UNICA;54
RIBEIRÃO DOS ÍNDIOS;UNICA;44
BOM SUCESSO DE ITARARÉ;UNICA;78
PRACINHA;UNICA;10
TORRE DE PEDRA;UNICA;50
PONTES GESTAL;UNICA;61
QUEIROZ;UNICA;85
ESTRELA DO NORTE;UNICA;48
PARISI;UNICA;46
ÓLEO;UNICA;43
LOURDES;UNICA;50
BREJO ALEGRE;UNICA;71
LUTÉCIA;UNICA;55
ALVINLÂNDIA;UNICA;48
CÁSSIA DOS COQUEIROS;UNICA;52
JUMIRIM;UNICA;99
SANTA MERCEDES;UNICA;53
RIBEIRA;UNICA;22
RUBIÁCEA;UNICA;45
TIMBURI;UNICA;39
JERIQUARA;UNICA;71
PEDRANÓPOLIS;UNICA;56
MOMBUCA;UNICA;71
GABRIEL MONTEIRO;UNICA;62
OSCAR BRESSANE;UNICA;45
SANTA RITA D'OESTE;UNICA;24
PLATINA;UNICA;77
CÂNDIDO RODRIGUES;UNICA;56
ITAPIRAPUÃ PAULISTA;UNICA;55
SANTO EXPEDITO;UNICA;55
MARAPOAMA;UNICA;71
ELISIÁRIO;UNICA;100
NOVA LUZITÂNIA;UNICA;116
ITAJU;UNICA;89
ALTAIR;UNICA;115
QUADRA;UNICA;67
AREIAS;UNICA;35
SANDOVALINA;UNICA;68
SÃO FRANCISCO;UNICA;45
PEDRINHAS PAULISTA;UNICA;56
