Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
URU;UNICA;26
UNIÃO PAULISTA;UNICA;36
TRABIJU;UNICA;35
FERNÃO;UNICA;30
DIRCE REIS;UNICA;18
FLORA RICA;UNICA;19
SANTA SALETE;UNICA;30
SANTANA DA PONTE PENSA;UNICA;32
SÃO JOÃO DE IRACEMA;UNICA;35
VITÓRIA BRASIL;UNICA;37
PAULISTÂNIA;UNICA;38
ASPÁSIA;UNICA;15
SANTA CRUZ DA ESPERANÇA;UNICA;40
TURIÚBA;UNICA;39
MARINÓPOLIS;UNICA;40
MESÓPOLIS;UNICA;36
ARCO-ÍRIS;UNICA;30
GUARANI D'OESTE;UNICA;30
TURMALINA;UNICA;23
SAGRES;UNICA;46
NOVA CANAÃ PAULISTA;UNICA;25
SÃO JOÃO DO PAU D'ALHO;UNICA;30
MONÇÕES;UNICA;50
EMBAÚBA;UNICA;60
BOREBI;UNICA;50
CRUZÁLIA;UNICA;32
LUCIANÓPOLIS;UNICA;44
NOVA GUATAPORANGA;UNICA;35
DOLCINÓPOLIS;UNICA;54
ARAPEÍ;UNICA;54
BENTO DE ABREU;UNICA;72
LOURDES;UNICA;47
RIBEIRÃO DOS ÍNDIOS;UNICA;44
SANTA CLARA D'OESTE;UNICA;32
BREJO ALEGRE;UNICA;72
SÃO JOÃO DAS DUAS PONTES;UNICA;60
ÓLEO;UNICA;57
TORRE DE PEDRA;UNICA;50
PONTES GESTAL;UNICA;61
PARISI;UNICA;45
ZACARIAS;UNICA;69
CÁSSIA DOS COQUEIROS;UNICA;52
NANTES;UNICA;59
TAQUARAL;UNICA;59
OSCAR BRESSANE;UNICA;45
RUBIÁCEA;UNICA;48
ALVINLÂNDIA;UNICA;58
LUTÉCIA;UNICA;55
TIMBURI;UNICA;39
GABRIEL MONTEIRO;UNICA;62
SANTA MERCEDES;UNICA;53
ESTRELA DO NORTE;UNICA;48
PEDRANÓPOLIS;UNICA;56
MOMBUCA;UNICA;71
NOVA LUZITÂNIA;UNICA;126
JUMIRIM;UNICA;99
QUEIROZ;UNICA;85
SANTA RITA D'OESTE;UNICA;58
JERIQUARA;UNICA;71
PLATINA;UNICA;77
BOM SUCESSO DE ITARARÉ;UNICA;77
CÂNDIDO RODRIGUES;UNICA;56
RIBEIRA;UNICA;58
SÃO FRANCISCO;UNICA;43
PRACINHA;UNICA;10
SANTO EXPEDITO;UNICA;60
ELISIÁRIO;UNICA;100
PEDRINHAS PAULISTA;UNICA;55
FLOREAL;UNICA;50
ITAJU;UNICA;97
QUADRA;UNICA;114
MARAPOAMA;UNICA;71
ITAOCA;UNICA;34
MIRA ESTRELA;UNICA;51
