Município;Dose;Total Doses Aplicadas
BÁLSAMO;UNICA;1
RIBEIRÃO BRANCO;UNICA;16
SÃO BERNARDO DO CAMPO;UNICA;120
SÃO PAULO;UNICA;4194
BORÁ;2° DOSE;167
NOVA CASTILHO;2° DOSE;207
UNIÃO PAULISTA;2° DOSE;262
TRABIJU;2° DOSE;268
URU;2° DOSE;312
FERNÃO;2° DOSE;328
VITÓRIA BRASIL;2° DOSE;310
PAULISTÂNIA;2° DOSE;296
SÃO JOÃO DE IRACEMA;2° DOSE;343
DIRCE REIS;2° DOSE;348
SANTA SALETE;2° DOSE;375
PRACINHA;2° DOSE;262
BALBINOS;2° DOSE;317
MESÓPOLIS;2° DOSE;405
SANTA CRUZ DA ESPERANÇA;2° DOSE;396
SANTANA DA PONTE PENSA;2° DOSE;397
BOREBI;2° DOSE;321
ASPÁSIA;2° DOSE;348
TURIÚBA;2° DOSE;398
FLORA RICA;2° DOSE;459
ARAPEÍ;2° DOSE;400
SÃO JOÃO DAS DUAS PONTES;2° DOSE;411
BENTO DE ABREU;2° DOSE;353
GUARANI D'OESTE;2° DOSE;401
EMBAÚBA;2° DOSE;399
SANTA CLARA D'OESTE;2° DOSE;389
BOM SUCESSO DE ITARARÉ;2° DOSE;372
MARINÓPOLIS;2° DOSE;405
CRUZÁLIA;2° DOSE;395
ZACARIAS;2° DOSE;402
JUMIRIM;2° DOSE;380
SAGRES;2° DOSE;416
MONÇÕES;2° DOSE;444
DOLCINÓPOLIS;2° DOSE;411
LUCIANÓPOLIS;2° DOSE;441
NOVA GUATAPORANGA;2° DOSE;419
NANTES;2° DOSE;351
ARCO-ÍRIS;2° DOSE;548
QUEIROZ;2° DOSE;413
LOURDES;2° DOSE;432
TURMALINA;2° DOSE;480
NOVA CANAÃ PAULISTA;2° DOSE;498
PARISI;2° DOSE;452
PONTES GESTAL;2° DOSE;433
TAQUARAL;2° DOSE;424
BREJO ALEGRE;2° DOSE;475
SÃO JOÃO DO PAU D'ALHO;2° DOSE;489
TORRE DE PEDRA;2° DOSE;462
ESTRELA DO NORTE;2° DOSE;387
CÁSSIA DOS COQUEIROS;2° DOSE;444
RUBIÁCEA;2° DOSE;428
RIBEIRÃO DOS ÍNDIOS;2° DOSE;539
RIBEIRA;2° DOSE;554
LUTÉCIA;2° DOSE;511
MOMBUCA;2° DOSE;459
ÓLEO;2° DOSE;520
ITAJU;2° DOSE;504
JERIQUARA;2° DOSE;465
ALVINLÂNDIA;2° DOSE;464
TIMBURI;2° DOSE;486
GABRIEL MONTEIRO;2° DOSE;472
SANTA MERCEDES;2° DOSE;466
ELISIÁRIO;2° DOSE;490
ITAPIRAPUÃ PAULISTA;2° DOSE;486
PLATINA;2° DOSE;491
