Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
URU;UNICA;26
UNIÃO PAULISTA;UNICA;36
FERNÃO;UNICA;30
SANTANA DA PONTE PENSA;UNICA;32
FLORA RICA;UNICA;19
TRABIJU;UNICA;35
SANTA SALETE;UNICA;30
SÃO JOÃO DE IRACEMA;UNICA;35
DIRCE REIS;UNICA;18
VITÓRIA BRASIL;UNICA;37
PAULISTÂNIA;UNICA;38
MESÓPOLIS;UNICA;36
ASPÁSIA;UNICA;15
TURIÚBA;UNICA;39
ARCO-ÍRIS;UNICA;30
SANTA CRUZ DA ESPERANÇA;UNICA;40
TURMALINA;UNICA;23
NOVA CANAÃ PAULISTA;UNICA;25
GUARANI D'OESTE;UNICA;30
MARINÓPOLIS;UNICA;40
MONÇÕES;UNICA;50
SAGRES;UNICA;46
CRUZÁLIA;UNICA;32
EMBAÚBA;UNICA;60
SÃO JOÃO DO PAU D'ALHO;UNICA;30
LOURDES;UNICA;47
RIBEIRÃO DOS ÍNDIOS;UNICA;44
DOLCINÓPOLIS;UNICA;54
NOVA GUATAPORANGA;UNICA;35
BOREBI;UNICA;50
ARAPEÍ;UNICA;59
SANTA CLARA D'OESTE;UNICA;32
LUCIANÓPOLIS;UNICA;44
BREJO ALEGRE;UNICA;72
ZACARIAS;UNICA;69
BENTO DE ABREU;UNICA;72
PARISI;UNICA;45
SÃO JOÃO DAS DUAS PONTES;UNICA;60
PONTES GESTAL;UNICA;61
ÓLEO;UNICA;57
OSCAR BRESSANE;UNICA;46
TORRE DE PEDRA;UNICA;50
TAQUARAL;UNICA;59
LUTÉCIA;UNICA;55
NANTES;UNICA;59
CÁSSIA DOS COQUEIROS;UNICA;52
TIMBURI;UNICA;39
RUBIÁCEA;UNICA;49
ESTRELA DO NORTE;UNICA;48
PEDRANÓPOLIS;UNICA;56
GABRIEL MONTEIRO;UNICA;62
NOVA LUZITÂNIA;UNICA;126
SANTA RITA D'OESTE;UNICA;58
ALVINLÂNDIA;UNICA;68
SANTA MERCEDES;UNICA;53
MOMBUCA;UNICA;71
SANTO EXPEDITO;UNICA;60
CÂNDIDO RODRIGUES;UNICA;56
SÃO FRANCISCO;UNICA;43
QUEIROZ;UNICA;85
JERIQUARA;UNICA;71
MARAPOAMA;UNICA;71
PIQUEROBI;UNICA;54
FLOREAL;UNICA;50
MIRA ESTRELA;UNICA;51
PEDRINHAS PAULISTA;UNICA;55
EMILIANÓPOLIS;UNICA;70
ELISIÁRIO;UNICA;100
JUMIRIM;UNICA;99
RIBEIRA;UNICA;58
PLATINA;UNICA;77
ITAJU;UNICA;97
MAGDA;UNICA;65
ALTAIR;UNICA;115
ITAOCA;UNICA;49
