Município;Dose;Total Doses Aplicadas
NOVA CASTILHO;UNICA;10
TRABIJU;UNICA;10
URU;UNICA;11
FERNÃO;UNICA;1
PAULISTÂNIA;UNICA;11
VITÓRIA BRASIL;UNICA;10
SÃO JOÃO DE IRACEMA;UNICA;5
DIRCE REIS;UNICA;2
SANTA CRUZ DA ESPERANÇA;UNICA;10
SANTANA DA PONTE PENSA;UNICA;11
BOREBI;UNICA;20
PRACINHA;UNICA;4
BALBINOS;UNICA;11
TURIÚBA;UNICA;11
ASPÁSIA;UNICA;9
EMBAÚBA;UNICA;20
BENTO DE ABREU;UNICA;16
CRUZÁLIA;UNICA;10
JUMIRIM;UNICA;5
SANTA CLARA D'OESTE;UNICA;11
MARINÓPOLIS;UNICA;24
ZACARIAS;UNICA;20
BOM SUCESSO DE ITARARÉ;UNICA;23
SAGRES;UNICA;11
MONÇÕES;UNICA;20
NANTES;UNICA;5
TURMALINA;UNICA;12
DOLCINÓPOLIS;UNICA;24
PARISI;UNICA;11
LOURDES;UNICA;25
QUEIROZ;UNICA;29
PONTES GESTAL;UNICA;20
ESTRELA DO NORTE;UNICA;12
BREJO ALEGRE;UNICA;21
RIBEIRÃO DOS ÍNDIOS;UNICA;10
RUBIÁCEA;UNICA;4
LUTÉCIA;UNICA;22
JERIQUARA;UNICA;30
GABRIEL MONTEIRO;UNICA;17
SANTA MERCEDES;UNICA;15
ELISIÁRIO;UNICA;15
NOVA INDEPENDÊNCIA;UNICA;32
PEDRANÓPOLIS;UNICA;14
ITAPIRAPUÃ PAULISTA;UNICA;30
NOVA LUZITÂNIA;UNICA;33
SANTO EXPEDITO;UNICA;19
OSCAR BRESSANE;UNICA;20
FLORÍNEA;UNICA;11
CANAS;UNICA;30
CÂNDIDO RODRIGUES;UNICA;21
PEDRINHAS PAULISTA;UNICA;23
EMILIANÓPOLIS;UNICA;22
MARAPOAMA;UNICA;20
SANDOVALINA;UNICA;15
SÃO FRANCISCO;UNICA;26
MIRA ESTRELA;UNICA;24
AREIAS;UNICA;35
SARUTAIÁ;UNICA;15
MARIÁPOLIS;UNICA;17
SUZANÁPOLIS;UNICA;20
RUBINÉIA;UNICA;20
MAGDA;UNICA;20
MONTEIRO LOBATO;UNICA;15
ESPÍRITO SANTO DO TURVO;UNICA;5
CABRÁLIA PAULISTA;UNICA;5
PRATÂNIA;UNICA;34
NOVAIS;UNICA;19
RIBEIRÃO CORRENTE;UNICA;44
FLOREAL;UNICA;10
RIFAINA;UNICA;31
BARÃO DE ANTONINA;UNICA;5
INÚBIA PAULISTA;UNICA;29
PONGAÍ;UNICA;28
ANHUMAS;UNICA;18
GAVIÃO PEIXOTO;UNICA;45
PIQUEROBI;UNICA;5
MARABÁ PAULISTA;UNICA;20
NIPOÃ;UNICA;44
PARANAPUÃ;UNICA;32
CAIABU;UNICA;30
MERIDIANO;UNICA;34
NARANDIBA;UNICA;33
PLANALTO;UNICA;40
ITAPURA;UNICA;22
MACEDÔNIA;UNICA;2
UBIRAJARA;UNICA;16
UBARANA;UNICA;52
ANALÂNDIA;UNICA;17
OCAUÇU;UNICA;33
BORACÉIA;UNICA;30
CAMPOS NOVOS PAULISTA;UNICA;35
MONTE CASTELO;UNICA;31
ÁLVARES FLORENCE;UNICA;33
SANTA ERNESTINA;UNICA;37
SALMOURÃO;UNICA;12
CORONEL MACEDO;UNICA;2
ADOLFO;UNICA;34
GUAIMBÊ;UNICA;39
INDIAPORÃ;UNICA;31
MIRASSOLÂNDIA;UNICA;35
POPULINA;UNICA;34
ARAMINA;UNICA;40
ÁGUAS DE SÃO PEDRO;UNICA;20
ORINDIÚVA;UNICA;26
INDIANA;UNICA;39
BRAÚNA;UNICA;30
IPIGUÁ;UNICA;40
ALFREDO MARCONDES;UNICA;23
APARECIDA D'OESTE;UNICA;36
PIACATU;UNICA;39
SANTA CRUZ DA CONCEIÇÃO;UNICA;35
COROADOS;UNICA;46
RESTINGA;UNICA;20
GUARANTÃ;UNICA;51
ITIRAPUÃ;UNICA;56
ANHEMBI;UNICA;31
TAIÚVA;UNICA;52
SILVEIRAS;UNICA;42
TAIAÇU;UNICA;50
PARDINHO;UNICA;41
RIVERSUL;UNICA;29
LAGOINHA;UNICA;29
COLÔMBIA;UNICA;33
VISTA ALEGRE DO ALTO;UNICA;71
PAULICÉIA;UNICA;1
PARAÍSO;UNICA;12
DOBRADA;UNICA;73
PEDRA BELA;UNICA;55
QUINTANA;UNICA;50
ORIENTE;UNICA;15
BARBOSA;UNICA;54
SANTO ANTÔNIO DO JARDIM;UNICA;43
TARABAI;UNICA;66
ARANDU;UNICA;56
JABORANDI;UNICA;49
MENDONÇA;UNICA;36
FERNANDO PRESTES;UNICA;21
POLONI;UNICA;44
SALES;UNICA;29
JACI;UNICA;31
IBIRAREMA;UNICA;40
NOVA ALIANÇA;UNICA;51
IRAPUÃ;UNICA;4
RIBEIRÃO GRANDE;UNICA;59
SANTA ALBERTINA;UNICA;37
CATIGUÁ;UNICA;35
NATIVIDADE DA SERRA;UNICA;11
LINDÓIA;UNICA;39
SÃO PEDRO DO TURVO;UNICA;24
CRISTAIS PAULISTA;UNICA;52
SANTO ANTÔNIO DO ARACANGUÁ;UNICA;56
PALMARES PAULISTA;UNICA;15
EUCLIDES DA CUNHA PAULISTA;UNICA;45
GÁLIA;UNICA;10
RAFARD;UNICA;63
DUMONT;UNICA;81
AREIÓPOLIS;UNICA;51
TAPIRAÍ;UNICA;51
TERRA ROXA;UNICA;49
MONTE ALEGRE DO SUL;UNICA;30
IEPÊ;UNICA;57
ARIRANHA;UNICA;78
NOVA EUROPA;UNICA;92
COSMORAMA;UNICA;57
ESTIVA GERBI;UNICA;2
VARGEM;UNICA;55
GUARAÇAÍ;UNICA;78
ÁGUAS DA PRATA;UNICA;56
MANDURI;UNICA;81
BILAC;UNICA;42
AVANHANDAVA;UNICA;20
RINCÃO;UNICA;5
AREALVA;UNICA;41
DOURADO;UNICA;47
ESTRELA D'OESTE;UNICA;76
BÁLSAMO;UNICA;70
CAJOBI;UNICA;75
GUAIÇARA;UNICA;71
UCHOA;UNICA;81
OUROESTE;UNICA;76
BANANAL;UNICA;87
TAGUAÍ;UNICA;4
URÂNIA;UNICA;29
BOCAINA;UNICA;99
SALES OLIVEIRA;UNICA;74
CEDRAL;UNICA;70
PALMEIRA D'OESTE;UNICA;78
PIRANGI;UNICA;39
SÃO LUIZ DO PARAITINGA;UNICA;75
NEVES PAULISTA;UNICA;72
CHAVANTES;UNICA;118
PARAPUÃ;UNICA;86
FLÓRIDA PAULISTA;UNICA;47
BERNARDINO DE CAMPOS;UNICA;80
GENERAL SALGADO;UNICA;73
ILHA COMPRIDA;UNICA;33
QUATÁ;UNICA;111
IBIRÁ;UNICA;88
BOA ESPERANÇA DO SUL;UNICA;128
IPUÃ;UNICA;97
TABAPUÃ;UNICA;89
TARUMÃ;UNICA;33
IPAUSSU;UNICA;123
JOANÓPOLIS;UNICA;116
PIRAPORA DO BOM JESUS;UNICA;137
SANTA BRANCA;UNICA;113
PATROCÍNIO PAULISTA;UNICA;111
ITARIRI;UNICA;3
MARACAÍ;UNICA;60
URUPÊS;UNICA;62
JACUPIRANGA;UNICA;69
PANORAMA;UNICA;120
RIBEIRÃO BRANCO;UNICA;121
DIVINOLÂNDIA;UNICA;78
PINHALZINHO;UNICA;63
DUARTINA;UNICA;78
SANTA ADÉLIA;UNICA;111
SÃO SIMÃO;UNICA;60
AURIFLAMA;UNICA;103
CESÁRIO LANGE;UNICA;150
PEDREGULHO;UNICA;117
PRADÓPOLIS;UNICA;70
PIRATININGA;UNICA;85
BORBOREMA;UNICA;122
SALESÓPOLIS;UNICA;112
GUAPIARA;UNICA;60
ALTINÓPOLIS;UNICA;104
PINDORAMA;UNICA;101
ITAJOBI;UNICA;121
POTIRENDABA;UNICA;61
CONCHAS;UNICA;126
PRESIDENTE BERNARDES;UNICA;97
CAFELÂNDIA;UNICA;15
PARANAPANEMA;UNICA;171
BURITAMA;UNICA;128
MIRACATU;UNICA;73
BADY BASSITT;UNICA;140
ROSANA;UNICA;127
BOM JESUS DOS PERDÕES;UNICA;170
CERQUEIRA CÉSAR;UNICA;140
NOVA GRANADA;UNICA;159
SANTO ANTÔNIO DE POSSE;UNICA;180
REGENTE FEIJÓ;UNICA;17
CASTILHO;UNICA;87
IGARAÇU DO TIETÊ;UNICA;72
TAMBAÚ;UNICA;181
TEODORO SAMPAIO;UNICA;10
BARRINHA;UNICA;196
CUNHA;UNICA;178
JUNQUEIRÓPOLIS;UNICA;138
CONCHAL;UNICA;182
ANGATUBA;UNICA;177
BASTOS;UNICA;168
APIAÍ;UNICA;50
POMPÉIA;UNICA;88
ITAÍ;UNICA;224
