Município;Dose;Total Doses Aplicadas
ADAMANTINA;1° DOSE;6767
ADAMANTINA;2° DOSE;4262
ADOLFO;1° DOSE;692
ADOLFO;2° DOSE;404
AGUAÍ;1° DOSE;3785
AGUAÍ;2° DOSE;2214
ÁGUAS DA PRATA;1° DOSE;1486
ÁGUAS DA PRATA;2° DOSE;655
ÁGUAS DE LINDÓIA;1° DOSE;2910
ÁGUAS DE LINDÓIA;2° DOSE;1416
ÁGUAS DE SANTA BÁRBARA;1° DOSE;962
ÁGUAS DE SANTA BÁRBARA;2° DOSE;412
ÁGUAS DE SÃO PEDRO;1° DOSE;994
ÁGUAS DE SÃO PEDRO;2° DOSE;546
AGUDOS;1° DOSE;5649
AGUDOS;2° DOSE;2993
ALAMBARI;1° DOSE;708
ALAMBARI;2° DOSE;240
ALFREDO MARCONDES;1° DOSE;898
ALFREDO MARCONDES;2° DOSE;608
ALTAIR;1° DOSE;499
ALTAIR;2° DOSE;264
ALTINÓPOLIS;1° DOSE;2482
ALTINÓPOLIS;2° DOSE;1241
ALTO ALEGRE;1° DOSE;818
ALTO ALEGRE;2° DOSE;469
ALUMÍNIO;1° DOSE;1745
ALUMÍNIO;2° DOSE;574
ÁLVARES FLORENCE;1° DOSE;783
ÁLVARES FLORENCE;2° DOSE;324
ÁLVARES MACHADO;1° DOSE;3365
ÁLVARES MACHADO;2° DOSE;1541
ÁLVARO DE CARVALHO;1° DOSE;484
ÁLVARO DE CARVALHO;2° DOSE;273
ALVINLÂNDIA;1° DOSE;475
ALVINLÂNDIA;2° DOSE;199
AMERICANA;1° DOSE;32385
AMERICANA;2° DOSE;15912
AMÉRICO BRASILIENSE;1° DOSE;4257
AMÉRICO BRASILIENSE;2° DOSE;2281
AMÉRICO DE CAMPOS;1° DOSE;987
AMÉRICO DE CAMPOS;2° DOSE;401
AMPARO;1° DOSE;10878
AMPARO;2° DOSE;4781
ANALÂNDIA;1° DOSE;669
ANALÂNDIA;2° DOSE;309
ANDRADINA;1° DOSE;9798
ANDRADINA;2° DOSE;3864
ANGATUBA;1° DOSE;3127
ANGATUBA;2° DOSE;861
ANHEMBI;1° DOSE;776
ANHEMBI;2° DOSE;210
ANHUMAS;1° DOSE;625
ANHUMAS;2° DOSE;326
APARECIDA;1° DOSE;4553
APARECIDA;2° DOSE;2622
APARECIDA D'OESTE;1° DOSE;899
