Município;Dose;Total Doses Aplicadas
ADAMANTINA;1° DOSE;7401
ADAMANTINA;2° DOSE;4337
ADOLFO;1° DOSE;714
ADOLFO;2° DOSE;469
AGUAÍ;1° DOSE;4250
AGUAÍ;2° DOSE;2305
ÁGUAS DA PRATA;1° DOSE;1609
ÁGUAS DA PRATA;2° DOSE;781
ÁGUAS DE LINDÓIA;1° DOSE;2918
ÁGUAS DE LINDÓIA;2° DOSE;1628
ÁGUAS DE SANTA BÁRBARA;1° DOSE;962
ÁGUAS DE SANTA BÁRBARA;2° DOSE;538
ÁGUAS DE SÃO PEDRO;1° DOSE;1064
ÁGUAS DE SÃO PEDRO;2° DOSE;551
AGUDOS;1° DOSE;6000
AGUDOS;2° DOSE;3249
ALAMBARI;1° DOSE;770
ALAMBARI;2° DOSE;298
ALFREDO MARCONDES;1° DOSE;1071
ALFREDO MARCONDES;2° DOSE;611
ALTAIR;1° DOSE;499
ALTAIR;2° DOSE;341
ALTINÓPOLIS;1° DOSE;2512
ALTINÓPOLIS;2° DOSE;1700
ALTO ALEGRE;1° DOSE;894
ALTO ALEGRE;2° DOSE;514
ALUMÍNIO;1° DOSE;1757
ALUMÍNIO;2° DOSE;731
ÁLVARES FLORENCE;1° DOSE;783
ÁLVARES FLORENCE;2° DOSE;432
ÁLVARES MACHADO;1° DOSE;3685
ÁLVARES MACHADO;2° DOSE;1641
ÁLVARO DE CARVALHO;1° DOSE;487
ÁLVARO DE CARVALHO;2° DOSE;299
ALVINLÂNDIA;1° DOSE;498
ALVINLÂNDIA;2° DOSE;252
AMERICANA;1° DOSE;32943
AMERICANA;2° DOSE;18280
AMÉRICO BRASILIENSE;1° DOSE;4288
AMÉRICO BRASILIENSE;2° DOSE;2406
AMÉRICO DE CAMPOS;1° DOSE;1006
AMÉRICO DE CAMPOS;2° DOSE;422
AMPARO;1° DOSE;10954
AMPARO;2° DOSE;5761
ANALÂNDIA;1° DOSE;669
ANALÂNDIA;2° DOSE;372
ANDRADINA;1° DOSE;10062
ANDRADINA;2° DOSE;4319
ANGATUBA;1° DOSE;3245
ANGATUBA;2° DOSE;969
ANHEMBI;1° DOSE;832
ANHEMBI;2° DOSE;304
ANHUMAS;1° DOSE;659
ANHUMAS;2° DOSE;326
APARECIDA;1° DOSE;4763
APARECIDA;2° DOSE;2840
APARECIDA D'OESTE;1° DOSE;992
APARECIDA D'OESTE;2° DOSE;643
APIAÍ;1° DOSE;3297
APIAÍ;2° DOSE;1798
ARAÇARIGUAMA;1° DOSE;1797
ARAÇARIGUAMA;2° DOSE;887
ARAÇATUBA;1° DOSE;32177
ARAÇATUBA;2° DOSE;18353
ARAÇOIABA DA SERRA;1° DOSE;3882
ARAÇOIABA DA SERRA;2° DOSE;1919
ARAMINA;1° DOSE;772
ARAMINA;2° DOSE;511
ARANDU;1° DOSE;883
ARANDU;2° DOSE;355
ARAPEÍ;1° DOSE;380
ARAPEÍ;2° DOSE;231
ARARAQUARA;1° DOSE;39328
ARARAQUARA;2° DOSE;19862
ARARAS;1° DOSE;19301
ARARAS;2° DOSE;9436
ARCO-ÍRIS;1° DOSE;508
ARCO-ÍRIS;2° DOSE;357
AREALVA;1° DOSE;1486
AREALVA;2° DOSE;605
AREIAS;1° DOSE;593
AREIAS;2° DOSE;300
AREIÓPOLIS;1° DOSE;941
AREIÓPOLIS;2° DOSE;404
ARIRANHA;1° DOSE;1452
ARIRANHA;2° DOSE;793
ARTUR NOGUEIRA;1° DOSE;6072
ARTUR NOGUEIRA;2° DOSE;2648
ARUJÁ;1° DOSE;8343
ARUJÁ;2° DOSE;4489
ASPÁSIA;1° DOSE;368
ASPÁSIA;2° DOSE;217
ASSIS;1° DOSE;17602
ASSIS;2° DOSE;10071
ATIBAIA;1° DOSE;20771
ATIBAIA;2° DOSE;11847
