Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
URU;UNICA;26
UNIÃO PAULISTA;UNICA;36
TRABIJU;UNICA;35
FERNÃO;UNICA;30
FLORA RICA;UNICA;19
SANTA SALETE;UNICA;30
DIRCE REIS;UNICA;18
SÃO JOÃO DE IRACEMA;UNICA;35
VITÓRIA BRASIL;UNICA;37
SANTANA DA PONTE PENSA;UNICA;32
PAULISTÂNIA;UNICA;38
ASPÁSIA;UNICA;15
MESÓPOLIS;UNICA;36
MARINÓPOLIS;UNICA;40
SANTA CRUZ DA ESPERANÇA;UNICA;40
TURIÚBA;UNICA;39
BOREBI;UNICA;50
ARCO-ÍRIS;UNICA;30
GUARANI D'OESTE;UNICA;30
ARAPEÍ;UNICA;54
TURMALINA;UNICA;23
SAGRES;UNICA;46
LUCIANÓPOLIS;UNICA;44
EMBAÚBA;UNICA;60
NOVA CANAÃ PAULISTA;UNICA;25
MONÇÕES;UNICA;50
CRUZÁLIA;UNICA;32
DOLCINÓPOLIS;UNICA;54
SÃO JOÃO DO PAU D'ALHO;UNICA;30
NOVA GUATAPORANGA;UNICA;35
BENTO DE ABREU;UNICA;72
ÓLEO;UNICA;57
SÃO JOÃO DAS DUAS PONTES;UNICA;60
RIBEIRÃO DOS ÍNDIOS;UNICA;44
SANTA CLARA D'OESTE;UNICA;32
BREJO ALEGRE;UNICA;72
LOURDES;UNICA;47
TORRE DE PEDRA;UNICA;50
TAQUARAL;UNICA;59
ZACARIAS;UNICA;69
PONTES GESTAL;UNICA;61
NANTES;UNICA;58
PARISI;UNICA;45
ALVINLÂNDIA;UNICA;58
PEDRANÓPOLIS;UNICA;56
CÁSSIA DOS COQUEIROS;UNICA;52
OSCAR BRESSANE;UNICA;45
LUTÉCIA;UNICA;55
RUBIÁCEA;UNICA;47
GABRIEL MONTEIRO;UNICA;62
MOMBUCA;UNICA;71
TIMBURI;UNICA;39
ESTRELA DO NORTE;UNICA;48
SANTA MERCEDES;UNICA;53
BOM SUCESSO DE ITARARÉ;UNICA;77
QUEIROZ;UNICA;85
JERIQUARA;UNICA;71
NOVA LUZITÂNIA;UNICA;126
CÂNDIDO RODRIGUES;UNICA;56
JUMIRIM;UNICA;99
PLATINA;UNICA;77
SANTA RITA D'OESTE;UNICA;58
RIBEIRA;UNICA;58
ELISIÁRIO;UNICA;100
SÃO FRANCISCO;UNICA;43
SANTO EXPEDITO;UNICA;60
FLORÍNEA;UNICA;26
MARAPOAMA;UNICA;71
PRACINHA;UNICA;10
ITAOCA;UNICA;34
PEDRINHAS PAULISTA;UNICA;55
ALTAIR;UNICA;115
QUADRA;UNICA;114
SUZANÁPOLIS;UNICA;65
