Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;19
UNIÃO PAULISTA;UNICA;12
TRABIJU;UNICA;35
URU;UNICA;26
FERNÃO;UNICA;30
PAULISTÂNIA;UNICA;38
VITÓRIA BRASIL;UNICA;37
SÃO JOÃO DE IRACEMA;UNICA;30
DIRCE REIS;UNICA;6
SANTA SALETE;UNICA;30
SANTANA DA PONTE PENSA;UNICA;14
SANTA CRUZ DA ESPERANÇA;UNICA;20
FLORA RICA;UNICA;19
ASPÁSIA;UNICA;15
TURIÚBA;UNICA;40
MESÓPOLIS;UNICA;36
BOREBI;UNICA;50
MARINÓPOLIS;UNICA;40
SAGRES;UNICA;16
GUARANI D'OESTE;UNICA;30
CRUZÁLIA;UNICA;32
EMBAÚBA;UNICA;60
LUCIANÓPOLIS;UNICA;44
SANTA CLARA D'OESTE;UNICA;32
ARCO-ÍRIS;UNICA;10
BENTO DE ABREU;UNICA;47
SÃO JOÃO DAS DUAS PONTES;UNICA;58
TURMALINA;UNICA;23
NOVA GUATAPORANGA;UNICA;30
MONÇÕES;UNICA;50
NANTES;UNICA;26
NOVA CANAÃ PAULISTA;UNICA;25
DOLCINÓPOLIS;UNICA;54
ZACARIAS;UNICA;68
JUMIRIM;UNICA;26
SÃO JOÃO DO PAU D'ALHO;UNICA;25
PARISI;UNICA;46
PONTES GESTAL;UNICA;20
BOM SUCESSO DE ITARARÉ;UNICA;77
LOURDES;UNICA;25
ESTRELA DO NORTE;UNICA;26
TORRE DE PEDRA;UNICA;30
PRACINHA;UNICA;10
TAQUARAL;UNICA;52
RIBEIRÃO DOS ÍNDIOS;UNICA;44
RUBIÁCEA;UNICA;30
QUEIROZ;UNICA;85
ÓLEO;UNICA;22
BREJO ALEGRE;UNICA;57
LUTÉCIA;UNICA;55
CÁSSIA DOS COQUEIROS;UNICA;47
ALVINLÂNDIA;UNICA;42
SANTA MERCEDES;UNICA;48
JERIQUARA;UNICA;71
TIMBURI;UNICA;28
ITAJU;UNICA;56
PEDRANÓPOLIS;UNICA;20
GABRIEL MONTEIRO;UNICA;62
MOMBUCA;UNICA;71
PLATINA;UNICA;40
SANTA RITA D'OESTE;UNICA;24
OSCAR BRESSANE;UNICA;45
ITAPIRAPUÃ PAULISTA;UNICA;35
MARAPOAMA;UNICA;67
ALTAIR;UNICA;30
ELISIÁRIO;UNICA;100
NOVA LUZITÂNIA;UNICA;33
SANTO EXPEDITO;UNICA;20
CÂNDIDO RODRIGUES;UNICA;56
QUADRA;UNICA;30
EMILIANÓPOLIS;UNICA;55
SÃO FRANCISCO;UNICA;45
PEDRINHAS PAULISTA;UNICA;56
SANDOVALINA;UNICA;53
SUZANÁPOLIS;UNICA;20
SARUTAIÁ;UNICA;25
AREIAS;UNICA;35
MIRA ESTRELA;UNICA;30
CANAS;UNICA;86
ITAOCA;UNICA;18
RUBINÉIA;UNICA;40
CORUMBATAÍ;UNICA;46
MARIÁPOLIS;UNICA;95
FLOREAL;UNICA;11
MAGDA;UNICA;65
PONTALINDA;UNICA;5
FLORÍNEA;UNICA;26
SEBASTIANÓPOLIS DO SUL;UNICA;81
NOVA INDEPENDÊNCIA;UNICA;87
BARÃO DE ANTONINA;UNICA;45
NOVAIS;UNICA;76
GASTÃO VIDIGAL;UNICA;101
JOÃO RAMALHO;UNICA;100
TEJUPÁ;UNICA;46
MOTUCA;UNICA;26
REDENÇÃO DA SERRA;UNICA;30
ESPÍRITO SANTO DO TURVO;UNICA;83
RIFAINA;UNICA;91
PRATÂNIA;UNICA;87
CABRÁLIA PAULISTA;UNICA;70
PONGAÍ;UNICA;53
RIBEIRÃO CORRENTE;UNICA;74
ANHUMAS;UNICA;50
INÚBIA PAULISTA;UNICA;90
SANTÓPOLIS DO AGUAPEÍ;UNICA;97
PIQUEROBI;UNICA;53
CANITAR;UNICA;140
MACEDÔNIA;UNICA;40
CAIABU;UNICA;58
TAQUARIVAÍ;UNICA;86
ONDA VERDE;UNICA;39
GAVIÃO PEIXOTO;UNICA;127
GLICÉRIO;UNICA;32
NIPOÃ;UNICA;155
BALBINOS;UNICA;11
BURITIZAL;UNICA;31
MERIDIANO;UNICA;92
PARANAPUÃ;UNICA;81
UBIRAJARA;UNICA;85
ITAPURA;UNICA;60
MONTEIRO LOBATO;UNICA;59
BORACÉIA;UNICA;50
ANALÂNDIA;UNICA;75
GUZOLÂNDIA;UNICA;93
NARANDIBA;UNICA;124
PRESIDENTE ALVES;UNICA;86
PLANALTO;UNICA;131
OCAUÇU;UNICA;85
ÁLVARO DE CARVALHO;UNICA;29
BARRA DO CHAPÉU;UNICA;95
ÁLVARES FLORENCE;UNICA;70
ALTO ALEGRE;UNICA;100
MARABÁ PAULISTA;UNICA;20
MONTE CASTELO;UNICA;87
CAMPOS NOVOS PAULISTA;UNICA;110
SANTA ERNESTINA;UNICA;45
UBARANA;UNICA;168
CORONEL MACEDO;UNICA;102
GUAIMBÊ;UNICA;40
MURUTINGA DO SUL;UNICA;90
SANTA MARIA DA SERRA;UNICA;115
INDIAPORÃ;UNICA;31
ADOLFO;UNICA;79
POPULINA;UNICA;82
SALMOURÃO;UNICA;52
ÁGUAS DE SÃO PEDRO;UNICA;58
MIRASSOLÂNDIA;UNICA;120
RIBEIRÃO DO SUL;UNICA;80
ARAMINA;UNICA;105
IPIGUÁ;UNICA;120
INDIANA;UNICA;113
BRAÚNA;UNICA;140
APARECIDA D'OESTE;UNICA;78
ALAMBARI;UNICA;171
ALFREDO MARCONDES;UNICA;83
IPEÚNA;UNICA;180
CAMPINA DO MONTE ALEGRE;UNICA;43
SANTA CRUZ DA CONCEIÇÃO;UNICA;111
ITIRAPUÃ;UNICA;56
COROADOS;UNICA;52
PIACATU;UNICA;138
SABINO;UNICA;40
