Município;Dose;Total Doses Aplicadas
ADAMANTINA;1° DOSE;6782
ADAMANTINA;2° DOSE;4319
ADOLFO;1° DOSE;705
ADOLFO;2° DOSE;417
AGUAÍ;1° DOSE;3799
AGUAÍ;2° DOSE;2254
ÁGUAS DA PRATA;1° DOSE;1487
ÁGUAS DA PRATA;2° DOSE;751
ÁGUAS DE LINDÓIA;1° DOSE;2918
ÁGUAS DE LINDÓIA;2° DOSE;1627
ÁGUAS DE SANTA BÁRBARA;1° DOSE;962
ÁGUAS DE SANTA BÁRBARA;2° DOSE;538
ÁGUAS DE SÃO PEDRO;1° DOSE;994
ÁGUAS DE SÃO PEDRO;2° DOSE;551
AGUDOS;1° DOSE;5659
AGUDOS;2° DOSE;3191
ALAMBARI;1° DOSE;746
ALAMBARI;2° DOSE;277
ALFREDO MARCONDES;1° DOSE;898
ALFREDO MARCONDES;2° DOSE;608
ALTAIR;1° DOSE;499
ALTAIR;2° DOSE;341
ALTINÓPOLIS;1° DOSE;2489
ALTINÓPOLIS;2° DOSE;1555
ALTO ALEGRE;1° DOSE;822
ALTO ALEGRE;2° DOSE;498
ALUMÍNIO;1° DOSE;1753
ALUMÍNIO;2° DOSE;625
ÁLVARES FLORENCE;1° DOSE;783
ÁLVARES FLORENCE;2° DOSE;330
ÁLVARES MACHADO;1° DOSE;3494
ÁLVARES MACHADO;2° DOSE;1607
ÁLVARO DE CARVALHO;1° DOSE;484
ÁLVARO DE CARVALHO;2° DOSE;273
ALVINLÂNDIA;1° DOSE;475
ALVINLÂNDIA;2° DOSE;199
AMERICANA;1° DOSE;32582
AMERICANA;2° DOSE;17476
AMÉRICO BRASILIENSE;1° DOSE;4276
AMÉRICO BRASILIENSE;2° DOSE;2356
AMÉRICO DE CAMPOS;1° DOSE;987
AMÉRICO DE CAMPOS;2° DOSE;412
AMPARO;1° DOSE;10883
AMPARO;2° DOSE;5111
ANALÂNDIA;1° DOSE;669
ANALÂNDIA;2° DOSE;315
ANDRADINA;1° DOSE;9878
ANDRADINA;2° DOSE;4031
ANGATUBA;1° DOSE;3156
ANGATUBA;2° DOSE;930
ANHEMBI;1° DOSE;804
ANHEMBI;2° DOSE;279
ANHUMAS;1° DOSE;625
ANHUMAS;2° DOSE;326
APARECIDA;1° DOSE;4555
APARECIDA;2° DOSE;2762
APARECIDA D'OESTE;1° DOSE;903
APARECIDA D'OESTE;2° DOSE;639
APIAÍ;1° DOSE;3002
APIAÍ;2° DOSE;1786
ARAÇARIGUAMA;1° DOSE;1782
ARAÇARIGUAMA;2° DOSE;866
