Município;Dose;Total Doses Aplicadas
NOVA CASTILHO;UNICA;19
UNIÃO PAULISTA;UNICA;12
TRABIJU;UNICA;35
URU;UNICA;26
PAULISTÂNIA;UNICA;11
FERNÃO;UNICA;30
VITÓRIA BRASIL;UNICA;13
SÃO JOÃO DE IRACEMA;UNICA;25
SANTA SALETE;UNICA;30
SANTA CRUZ DA ESPERANÇA;UNICA;10
DIRCE REIS;UNICA;6
SANTANA DA PONTE PENSA;UNICA;14
FLORA RICA;UNICA;19
ASPÁSIA;UNICA;10
BOREBI;UNICA;50
TURIÚBA;UNICA;39
MESÓPOLIS;UNICA;36
MARINÓPOLIS;UNICA;40
EMBAÚBA;UNICA;50
GUARANI D'OESTE;UNICA;25
SAGRES;UNICA;16
CRUZÁLIA;UNICA;32
SÃO JOÃO DAS DUAS PONTES;UNICA;24
SANTA CLARA D'OESTE;UNICA;32
ARCO-ÍRIS;UNICA;10
NOVA GUATAPORANGA;UNICA;20
LUCIANÓPOLIS;UNICA;44
BENTO DE ABREU;UNICA;47
MONÇÕES;UNICA;45
NOVA CANAÃ PAULISTA;UNICA;10
JUMIRIM;UNICA;23
TURMALINA;UNICA;23
ZACARIAS;UNICA;20
NANTES;UNICA;15
DOLCINÓPOLIS;UNICA;54
SÃO JOÃO DO PAU D'ALHO;UNICA;15
PONTES GESTAL;UNICA;20
TORRE DE PEDRA;UNICA;20
RIBEIRÃO DOS ÍNDIOS;UNICA;10
ESTRELA DO NORTE;UNICA;12
PARISI;UNICA;46
TAQUARAL;UNICA;21
LOURDES;UNICA;25
BOM SUCESSO DE ITARARÉ;UNICA;77
LUTÉCIA;UNICA;22
ALVINLÂNDIA;UNICA;24
PRACINHA;UNICA;10
RUBIÁCEA;UNICA;25
ÓLEO;UNICA;22
BREJO ALEGRE;UNICA;47
QUEIROZ;UNICA;85
CÁSSIA DOS COQUEIROS;UNICA;47
TIMBURI;UNICA;11
SANTA MERCEDES;UNICA;24
MOMBUCA;UNICA;15
JERIQUARA;UNICA;71
PEDRANÓPOLIS;UNICA;20
ITAJU;UNICA;56
