Município;Dose;Total Doses Aplicadas
BORÁ;UNICA;10
NOVA CASTILHO;UNICA;20
URU;UNICA;26
UNIÃO PAULISTA;UNICA;36
TRABIJU;UNICA;35
FERNÃO;UNICA;30
DIRCE REIS;UNICA;18
SANTA SALETE;UNICA;30
FLORA RICA;UNICA;19
SANTANA DA PONTE PENSA;UNICA;32
VITÓRIA BRASIL;UNICA;37
SÃO JOÃO DE IRACEMA;UNICA;35
PAULISTÂNIA;UNICA;38
ASPÁSIA;UNICA;15
MESÓPOLIS;UNICA;36
TURIÚBA;UNICA;39
SANTA CRUZ DA ESPERANÇA;UNICA;40
ARCO-ÍRIS;UNICA;30
MARINÓPOLIS;UNICA;40
GUARANI D'OESTE;UNICA;30
NOVA CANAÃ PAULISTA;UNICA;25
MONÇÕES;UNICA;50
SAGRES;UNICA;46
EMBAÚBA;UNICA;60
TURMALINA;UNICA;23
SÃO JOÃO DO PAU D'ALHO;UNICA;30
NOVA GUATAPORANGA;UNICA;35
CRUZÁLIA;UNICA;32
BOREBI;UNICA;50
DOLCINÓPOLIS;UNICA;54
ARAPEÍ;UNICA;59
LUCIANÓPOLIS;UNICA;44
BENTO DE ABREU;UNICA;72
BREJO ALEGRE;UNICA;72
LOURDES;UNICA;47
SANTA CLARA D'OESTE;UNICA;32
SÃO JOÃO DAS DUAS PONTES;UNICA;60
RIBEIRÃO DOS ÍNDIOS;UNICA;44
ÓLEO;UNICA;57
TORRE DE PEDRA;UNICA;50
ZACARIAS;UNICA;69
PONTES GESTAL;UNICA;61
PARISI;UNICA;45
LUTÉCIA;UNICA;55
TAQUARAL;UNICA;59
CÁSSIA DOS COQUEIROS;UNICA;52
RUBIÁCEA;UNICA;48
OSCAR BRESSANE;UNICA;45
NANTES;UNICA;59
ALVINLÂNDIA;UNICA;68
TIMBURI;UNICA;39
GABRIEL MONTEIRO;UNICA;62
NOVA LUZITÂNIA;UNICA;126
ESTRELA DO NORTE;UNICA;48
SANTA MERCEDES;UNICA;53
SANTA RITA D'OESTE;UNICA;58
MOMBUCA;UNICA;71
PEDRANÓPOLIS;UNICA;56
SÃO FRANCISCO;UNICA;43
JERIQUARA;UNICA;71
QUEIROZ;UNICA;85
SANTO EXPEDITO;UNICA;60
JUMIRIM;UNICA;99
RIBEIRA;UNICA;58
ELISIÁRIO;UNICA;100
PLATINA;UNICA;77
CÂNDIDO RODRIGUES;UNICA;56
BOM SUCESSO DE ITARARÉ;UNICA;77
MARAPOAMA;UNICA;71
MAGDA;UNICA;65
FLOREAL;UNICA;50
PEDRINHAS PAULISTA;UNICA;55
EMILIANÓPOLIS;UNICA;70
ALTAIR;UNICA;115
ITAOCA;UNICA;44
MIRA ESTRELA;UNICA;51
