Município;Dose;Total Doses Aplicadas
ADAMANTINA;1° DOSE;9173
ADAMANTINA;2° DOSE;5585
ADOLFO;1° DOSE;1016
ADOLFO;2° DOSE;577
AGUAÍ;1° DOSE;5583
AGUAÍ;2° DOSE;3117
ÁGUAS DA PRATA;1° DOSE;2130
ÁGUAS DA PRATA;2° DOSE;1061
ÁGUAS DE LINDÓIA;1° DOSE;3751
ÁGUAS DE LINDÓIA;2° DOSE;2138
ÁGUAS DE SANTA BÁRBARA;1° DOSE;1104
ÁGUAS DE SANTA BÁRBARA;2° DOSE;703
ÁGUAS DE SÃO PEDRO;1° DOSE;1239
ÁGUAS DE SÃO PEDRO;2° DOSE;663
AGUDOS;1° DOSE;7800
AGUDOS;2° DOSE;4553
ALAMBARI;1° DOSE;1060
ALAMBARI;2° DOSE;426
ALFREDO MARCONDES;1° DOSE;1231
ALFREDO MARCONDES;2° DOSE;734
ALTAIR;1° DOSE;676
ALTAIR;2° DOSE;421
ALTINÓPOLIS;1° DOSE;3542
ALTINÓPOLIS;2° DOSE;2118
ALTO ALEGRE;1° DOSE;1141
ALTO ALEGRE;2° DOSE;656
ALUMÍNIO;1° DOSE;2378
ALUMÍNIO;2° DOSE;1284
ÁLVARES FLORENCE;1° DOSE;1002
ÁLVARES FLORENCE;2° DOSE;556
ÁLVARES MACHADO;1° DOSE;4854
ÁLVARES MACHADO;2° DOSE;2589
ÁLVARO DE CARVALHO;1° DOSE;636
ÁLVARO DE CARVALHO;2° DOSE;427
ALVINLÂNDIA;1° DOSE;638
ALVINLÂNDIA;2° DOSE;325
AMERICANA;1° DOSE;42843
AMERICANA;2° DOSE;24433
AMÉRICO BRASILIENSE;1° DOSE;5606
AMÉRICO BRASILIENSE;2° DOSE;3549
AMÉRICO DE CAMPOS;1° DOSE;1321
AMÉRICO DE CAMPOS;2° DOSE;774
AMPARO;1° DOSE;13669
AMPARO;2° DOSE;8359
ANALÂNDIA;1° DOSE;876
ANALÂNDIA;2° DOSE;519
ANDRADINA;1° DOSE;11954
ANDRADINA;2° DOSE;7563
ANGATUBA;1° DOSE;4498
ANGATUBA;2° DOSE;1963
ANHEMBI;1° DOSE;1100
ANHEMBI;2° DOSE;501
ANHUMAS;1° DOSE;847
ANHUMAS;2° DOSE;479
APARECIDA;1° DOSE;6338
APARECIDA;2° DOSE;3525
APARECIDA D'OESTE;1° DOSE;1309
APARECIDA D'OESTE;2° DOSE;738
APIAÍ;1° DOSE;4147
APIAÍ;2° DOSE;2442
ARAÇARIGUAMA;1° DOSE;2156
ARAÇARIGUAMA;2° DOSE;1368
ARAÇATUBA;1° DOSE;42516
ARAÇATUBA;2° DOSE;25110
ARAÇOIABA DA SERRA;1° DOSE;4825
ARAÇOIABA DA SERRA;2° DOSE;2792
ARAMINA;1° DOSE;1085
ARAMINA;2° DOSE;584
ARANDU;1° DOSE;1124
ARANDU;2° DOSE;616
ARAPEÍ;1° DOSE;560
ARAPEÍ;2° DOSE;317
ARARAQUARA;1° DOSE;50312
ARARAQUARA;2° DOSE;29226
ARARAS;1° DOSE;25357
ARARAS;2° DOSE;14791
ARCO-ÍRIS;1° DOSE;596
ARCO-ÍRIS;2° DOSE;450
AREALVA;1° DOSE;2069
AREALVA;2° DOSE;1078
AREIAS;1° DOSE;749
AREIAS;2° DOSE;429
AREIÓPOLIS;1° DOSE;1364
AREIÓPOLIS;2° DOSE;678
ARIRANHA;1° DOSE;1890
ARIRANHA;2° DOSE;1040
ARTUR NOGUEIRA;1° DOSE;7735
ARTUR NOGUEIRA;2° DOSE;4285
ARUJÁ;1° DOSE;12498
ARUJÁ;2° DOSE;6490
ASPÁSIA;1° DOSE;511
ASPÁSIA;2° DOSE;273
ASSIS;1° DOSE;22548
ASSIS;2° DOSE;11849
ATIBAIA;1° DOSE;26004
ATIBAIA;2° DOSE;15383
AURIFLAMA;1° DOSE;3052
AURIFLAMA;2° DOSE;1707
AVAÍ;1° DOSE;1253
AVAÍ;2° DOSE;876
AVANHANDAVA;1° DOSE;1758
AVANHANDAVA;2° DOSE;924
AVARÉ;1° DOSE;16647
AVARÉ;2° DOSE;9732
BADY BASSITT;1° DOSE;3499
BADY BASSITT;2° DOSE;1956
BALBINOS;1° DOSE;361
BALBINOS;2° DOSE;145
BÁLSAMO;1° DOSE;2237
BÁLSAMO;2° DOSE;1252
BANANAL;1° DOSE;2098
BANANAL;2° DOSE;1393
BARÃO DE ANTONINA;1° DOSE;723
BARÃO DE ANTONINA;2° DOSE;452
BARBOSA;1° DOSE;1266
BARBOSA;2° DOSE;729
BARIRI;1° DOSE;6988
BARIRI;2° DOSE;3918
BARRA BONITA;1° DOSE;7709
BARRA BONITA;2° DOSE;4383
BARRA DO CHAPÉU;1° DOSE;763
BARRA DO CHAPÉU;2° DOSE;426
BARRA DO TURVO;1° DOSE;1973
BARRA DO TURVO;2° DOSE;1273
BARRETOS;1° DOSE;26355
BARRETOS;2° DOSE;15395
BARRINHA;1° DOSE;3370
BARRINHA;2° DOSE;2072
BARUERI;1° DOSE;39956
BARUERI;2° DOSE;23337
BASTOS;1° DOSE;4275
BASTOS;2° DOSE;2144
